Date,PX_Last,30MA,Bank's Rate,S/S_A,S_U,S_L,Band Width,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2015-09-03,-0.28,-0.29153333333333964,-0.2,0.9604390578549988,0.2709666666666604,-0.8540333333333396,0.5625,0.7138640033833341,0.0028620268842479988,0.12239082167871,0.019175435404677,0.08480696828554309,0.1599746750718769,6.382688011812168,0.684278056345809,0.00764982264247,0.6692844039665677,0.6992717087250502,89.45018575291323,0.03096403729903,0.000849264757784,0.029299478373773363,0.03262859622428664,36.45981658278789
2015-09-04,-0.275,-0.29030000000000633,-0.2,0.9472959007922632,0.2721999999999937,-0.8528000000000063,0.5625,0.7207239483301914,0.002852057493828,0.12282892403154301,0.019193540576701,0.08520958450120904,0.16044826356187694,6.3994927637606205,0.684188908876587,0.007621717629159002,0.6692503423234354,0.6991274754297386,89.76833597968357,0.030963316518762,0.000849319615612,0.02929865007216248,0.03262798296536152,36.456612975391025
2015-09-07,-0.287,-0.289566666666673,-0.2,0.9911361804995752,0.272933333333327,-0.852066666666673,0.5625,0.6977205856151149,0.0028653142145679995,0.121973198152933,0.019183433947304,0.08437366761621716,0.15957272868964886,6.358256737974327,0.684334870071686,0.007668575110119,0.6693044628558528,0.6993652772875193,89.23885601234083,0.030930195380298998,0.000848389289582,0.02926735237271828,0.03259303838787972,36.45755051379549
2015-09-08,-0.278,-0.28860000000000635,-0.2,0.9632709632709422,0.27389999999999365,-0.8511000000000064,0.5625,0.7121714441930764,0.002873725894154001,0.12149717593066599,0.019179686052621003,0.08390499126752883,0.15908936059380316,6.334680119233003,0.6847117794341471,0.007701147329713,0.6696175306679096,0.6998060282003845,88.91035973203566,0.03092357227613,0.0008482013810900001,0.0292610975691936,0.0325860469830664,36.45781882175061
2015-09-09,-0.28,-0.2877333333333397,-0.2,0.9731232622798672,0.2747666666666603,-0.8502333333333397,0.5625,0.7069907097139609,0.0028740726967419997,0.121441322530006,0.019173891903941004,0.08386049439828164,0.15902215066173034,6.333681400647111,0.684795003076434,0.007704690466417,0.6696938097622567,0.6998961963906114,88.88027443299391,0.030920207915061,0.000848083663007,0.02925796393556728,0.03258245189455472,36.45891232645648
2015-09-10,-0.28,-0.28696666666667303,-0.2,0.9757230804971329,0.27553333333332697,-0.8494666666666729,0.5625,0.7056097013585353,0.0028745198135140004,0.12141422156002699,0.01917042601969,0.0838401865614346,0.1589882565586194,6.333412801328606,0.684825916842798,0.007706520408391,0.6697211368423517,0.6999306968432444,88.86318085878702,0.030919860267247995,0.0008480575834109999,0.029257667403762438,0.03258205313073356,36.45962358227115
2015-09-11,-0.273,-0.2861333333333397,-0.2,0.9541006523764932,0.2763666666666603,-0.8486333333333397,0.5625,0.7167722150665075,0.002876416212935,0.12127754360594804,0.019160969187244,0.08372204399894978,0.15883304321294628,6.329405492008459,0.6847617488785941,0.007712142660331,0.6696459492643453,0.6998775484928429,88.79007806751301,0.03091119550296,0.0008477776926769997,0.029249551225313083,0.03257283978060692,36.461440033134046
2015-09-14,-0.27699999999999997,-0.2854666666666729,-0.2,0.9703409621671902,0.2770333333333271,-0.847966666666673,0.5625,0.7083134612295771,0.0028744951106529997,0.12138912219364699,0.019160102657106003,0.08383532098571925,0.15894292340157476,6.3355152300620805,0.6846862037422811,0.007704667313909001,0.6695850558070194,0.6997873516775427,88.86642029386563,0.030913377459969,0.0008478310122409999,0.029251628675976638,0.03257512624396136,36.4617205712625
2015-09-15,-0.282,-0.2850000000000063,-0.2,0.9894736842105044,0.2774999999999937,-0.8475000000000064,0.5625,0.698494786886552,0.002872565542765,0.121513828939266,0.019162272432982,0.08395577497062129,0.15907188290791072,6.341305780107465,0.684585188595739,0.007696435486696998,0.6695001750418129,0.6996702021496651,88.948343655846,0.030916588907922,0.00084792408424,0.0292546577028116,0.0325785201130324,36.461505791098986
2015-09-16,-0.272,-0.2840000000000063,-0.2,0.9577464788732184,0.2784999999999937,-0.8465000000000062,0.5625,0.7147113584757971,0.0028774067644850004,0.12134168165411599,0.019166959162858,0.08377444169491433,0.15890892161331768,6.330773735317077,0.6847957608984161,0.00771191995352,0.6696803977895169,0.6999111240073153,88.79705248831701,0.030925459565541,0.0008481956145349999,0.0292629961610524,0.0325879229700296,36.46029174826993
