Date,PX_Last,30MA,Bank,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
5/1/2010,3.498,3.3616,0.25,1.0405759159999999,10.0848,0,0.425961693,0.001219512,0.060802348,0.013236845,0.034858132,0.086746564,4.59341695,0.40454424299999997,0.004191052,0.396329781,0.41275870600000003,96.52570127,0.010953833999999999,0.000291802,0.010381903,0.011525766000000002,37.53858949
6/1/2010,3.509,3.365966667,0.25,1.042493984,10.0979,0,0.42694106600000004,0.001222128,0.060650182000000004,0.013221823999999998,0.034735407999999995,0.086564957,4.587126812,0.404508727,0.0041998190000000005,0.396277082,0.412740373,96.31574639,0.010951367,0.000291717,0.010379601,0.011523133,37.54103052
7/1/2010,3.5010000000000003,3.373433333,0.25,1.037815085,10.1203,0,0.424553684,0.0012214139999999999,0.060639822,0.01320675,0.034754591,0.08652505199999999,4.591577887,0.404586997,0.0042002820000000005,0.396354445,0.412819549,96.32377957,0.010948292,0.00029161599999999997,0.010376725,0.011519858999999999,37.54354012
8/1/2010,3.52,3.380666667,0.25,1.041214751,10.142000000000001,0,0.42628777799999995,0.001224177,0.060401517,0.013187883999999999,0.034553265,0.086249769,4.580076597,0.404799275,0.004217549,0.396532878,0.41306567200000005,95.97973586,0.010941977,0.00029142400000000003,0.010370786,0.011513168,37.54660328
11/1/2010,3.4810000000000003,3.3874,0.25,1.027631812,10.1622,0,0.41937734200000004,0.001215009,0.06092086,0.013186878,0.03507458,0.08676714,4.619809319,0.404755349,0.0041823979999999995,0.39655784899999996,0.41295285,96.77589702,0.0109471,0.000291557,0.010375649,0.011518551,37.54706109
12/1/2010,3.443,3.393433333,0.25,1.014606642,10.1803,0,0.412795229,0.001209862,0.061271055,0.01319346,0.035411872999999996,0.087130237,4.6440474080000005,0.40464759899999997,0.004159048,0.39649586600000003,0.412799332,97.29333096,0.01095378,0.000291741,0.010381969,0.011525592,37.54629805
13/1/2010,3.448,3.398666667,0.25,1.014515496,10.196,0,0.41274932200000003,0.001209172,0.061299129,0.013193612,0.035439648,0.087158609,4.646121666,0.404687236,0.004157458,0.396538619,0.412835853,97.34007245,0.010953702,0.000291739,0.010381894000000001,0.01152551,37.54628202
14/1/2010,3.443,3.403666667,0.25,1.011556165,10.211,0,0.411259948,0.0012077239999999999,0.06137559099999999,0.013194891,0.035513604,0.08723757900000001,4.651466189,0.40469217,0.004152224,0.39655381,0.412830529,97.46394918,0.010954031999999999,0.000291749,0.010382203000000001,0.011525861,37.54603974
15/1/2010,3.4210000000000003,3.4058,0.25,1.004462975,10.2174,0,0.40769908899999996,0.001203825,0.061586319,0.013198827,0.035716617,0.08745602,4.666044803999999,0.40469069,0.004138169000000001,0.39657988,0.412801501,97.79463186,0.010955076000000001,0.00029178,0.010383187,0.011526965,37.54567921
18/1/2010,3.3939999999999997,3.4086,0.25,0.9957167170000001,10.2258,0,0.40332575600000004,0.001203323,0.061660645,0.01320669,0.035775533,0.08754575699999999,4.668894819,0.404602664,0.004132972,0.39650203799999995,0.41270329,97.89628945,0.010958208,0.000291873,0.010386135999999999,0.01153028,37.5443744
19/1/2010,3.431,3.4143,0.25,1.004891193,10.2429,0,0.4079137,0.001203612,0.061667775,0.013214436999999999,0.035767479,0.087568072,4.666697211000001,0.40470733,0.004135028,0.396602675,0.412811985,97.87293849,0.010961573,0.000291973,0.010389305,0.011533841000000001,37.54305793
20/1/2010,3.378,3.418333333,0.25,0.988200878,10.255,0,0.399582881,0.0012046960000000001,0.061764754000000005,0.013231058,0.03583188,0.087697629,4.66816431,0.40450981399999997,0.004129954,0.396415105,0.412604524,97.94536356,0.010972451000000001,0.000292284,0.010399574,0.011545328999999998,37.54032076
21/1/2010,3.385,3.421266667,0.25,0.989399638,10.2638,0,0.40017892299999996,0.001206859,0.06163436,0.013229103999999998,0.035705316,0.087563404,4.658997342,0.404439548,0.0041368229999999995,0.39633137399999996,0.412547722,97.76572498,0.010969743,0.00029221,0.010397011,0.011542475,37.54057933
22/1/2010,3.367,3.4219999999999997,0.25,0.9839275279999999,10.265999999999998,0,0.39746099100000004,0.00120626,0.061667207,0.013230239,0.035735939,0.087598476,4.66108035,0.40443895399999996,0.004134665,0.396335011,0.412542897,97.81662295,0.010969936000000001,0.000292217,0.010397192,0.011542681,37.54042018
25/1/2010,3.372,3.4239666669999997,0.25,0.9848226720000001,10.2719,0,0.397905093,0.0012035989999999999,0.061778263,0.013230523000000001,0.035846438,0.08771008699999999,4.6693743539999994,0.404514671,0.004127592,0.396424591,0.412604752,98.00257357,0.01096872,0.000292184,0.010396039000000001,0.011541402,37.54040321
26/1/2010,3.359,3.423866667,0.25,0.981054558,10.2716,0,0.39603697200000004,0.001201895,0.061860969,0.013233261000000001,0.035923777000000004,0.087798161,4.674657846000001,0.404531099,0.004122133,0.39645171799999995,0.41261048,98.13635088,0.010968506999999999,0.00029218099999999997,0.010395831999999999,0.011541181999999999,37.54008033
27/1/2010,3.352,3.4247,0.25,0.978771863,10.2741,0,0.39490697399999997,0.001205413,0.061673917,0.01323293,0.035737372999999996,0.08761046,4.660639462,0.404433451,0.004132785999999999,0.39633319100000003,0.41253371,97.85977264,0.010966608000000001,0.000292131,0.01039403,0.011539185,37.53997019
28/1/2010,3.3480000000000003,3.427,0.25,0.9769477679999999,10.280999999999999,0,0.39400491200000004,0.001206499,0.061624229,0.013233396000000001,0.035686772,0.087561686,4.656720524,0.40439922899999997,0.004135777,0.396293106,0.412505351,97.78071973,0.010966662,0.000292134,0.01039408,0.011539243999999999,37.53987643
29/1/2010,3.343,3.429633333,0.25,0.974739768,10.2889,0,0.392914087,0.001209246,0.061484885,0.013231103000000001,0.035551923,0.087417846,4.64699622,0.40430995399999997,0.004143847,0.39618801299999995,0.412431895,97.56873867,0.010965507,0.00029210200000000003,0.010392987,0.011538027,37.53999046
1/2/2010,3.327,3.429933333,0.25,0.9699896990000001,10.2898,0,0.39057142100000003,0.001210717,0.061417975,0.013229576000000002,0.035488006,0.087347944,4.6424749919999995,0.404288319,0.004148336,0.39615758100000004,0.41241905700000003,97.45795353,0.010965909,0.00029211,0.010393374,0.011538445,37.54034618
2/2/2010,3.3139999999999996,3.4271,0.25,0.966998337,10.2813,0,0.389098936,0.001214283,0.061242364,0.013224958,0.035321447,0.08716328,4.630817412,0.40418668799999996,0.00415902,0.39603501,0.41233836700000004,97.18316424,0.010964955,0.00029208,0.010392478,0.011537433,37.540893200000006
3/2/2010,3.344,3.424633333,0.25,0.9764549000000001,10.2739,0,0.39376131600000003,0.001211909,0.061370902000000005,0.013222683999999998,0.035454442,0.087287362,4.64133482,0.40418828799999995,0.004150658,0.396052998,0.41232357799999997,97.37932376,0.010965745,0.000292097,0.010393235,0.011538255,37.54144735
4/2/2010,3.286,3.419733333,0.25,0.9608936370000001,10.2592,0,0.386100634,0.001219867,0.061042347000000004,0.013220516000000002,0.035130136,0.086954558,4.617243949,0.40384643,0.004171487,0.395670316,0.412022544,96.81115031,0.010967558,0.000292145,0.010394955,0.011540161,37.54155201
5/2/2010,3.248,3.4138,0.25,0.9514324209999999,10.2414,0,0.38147148200000003,0.001228121,0.060691308,0.013215847,0.034788249,0.086594368,4.592313292,0.40369882799999995,0.004196244,0.39547419,0.41192346700000004,96.20479859,0.010970906,0.000292231,0.010398134,0.011543678,37.54196001
8/2/2010,3.263,3.407133333,0.25,0.957696597,10.2214,0,0.38453399899999996,0.001223693,0.060914774000000005,0.013206746,0.035029551,0.08679999699999999,4.612398294,0.40366420299999994,0.004180621,0.395470185,0.411858221,96.55603126,0.010970783000000001,0.000292213,0.010398045,0.011543521000000001,37.54373234
9/2/2010,3.272,3.4001333330000003,0.25,0.962315203,10.2004,0,0.386798029,0.001221289,0.06104239,0.013202007,0.035166456,0.086918324,4.623720358,0.403661736,0.00417207,0.395484479,0.41183899399999996,96.75334598,0.010971443,0.000292225,0.010398682,0.011544203999999999,37.54449228
10/2/2010,3.305,3.393633333,0.25,0.973882466,10.1809,0,0.39249087200000005,0.001214127,0.061444390999999994,0.013205731,0.035561157999999995,0.08732762300000001,4.6528580569999995,0.40369929600000004,0.004146519,0.395572119,0.41182647299999997,97.35860432,0.0109757,0.00029234,0.010402713000000001,0.011548686,37.54427838
11/2/2010,3.347,3.389133333,0.25,0.98756811,10.1674,0,0.399268402,0.001209711,0.061736238,0.013217633000000001,0.035829677000000004,0.08764279900000001,4.6707483960000005,0.403813972,0.004130395,0.395718399,0.411909546,97.7664355,0.01098327,0.00029255599999999997,0.010409861,0.011556678999999999,37.542496899999996
12/2/2010,3.306,3.383266667,0.25,0.977162112,10.1498,0,0.39411086799999995,0.001210357,0.061774,0.013225823999999999,0.035851386,0.087696615,4.670711054,0.403637595,0.004128397,0.39554593600000004,0.411729254,97.77101298,0.010987161,0.00029267,0.010413526999999999,0.011560795,37.5411026
15/2/2010,3.343,3.3782666669999997,0.25,0.9895607209999999,10.1348,0,0.400259044,0.0012031939999999999,0.062186233,0.013236638,0.036242422999999996,0.088130044,4.698038331,0.403667428,0.004102794,0.395625952,0.411708904,98.38842557,0.010991495,0.000292797,0.010417613000000001,0.011565377,37.53966485
16/2/2010,3.346,3.3732,0.25,0.99193644,10.1196,0,0.401441434,0.0012052789999999999,0.062052218,0.013241098,0.036099667,0.08800477,4.686334905,0.403739987,0.004111574000000001,0.395681303,0.41179867200000003,98.19597304,0.010990141,0.000292767,0.010416317,0.011563965,37.53884271
17/2/2010,3.34,3.3675666669999997,0.25,0.99181407,10.1027,0,0.40138049600000003,0.001201215,0.062260387,0.01324554,0.036299129,0.088221646,4.700479369,0.40364862799999995,0.004096796,0.395618907,0.411678349,98.52787489,0.010988743999999998,0.000292735,0.010414985,0.011562504,37.53825267
18/2/2010,3.388,3.3638,0.25,1.007194245,10.0914,0,0.409068716,0.001200911,0.062362704000000005,0.013264853,0.036363592,0.088361817,4.701348925,0.403797695,0.004094655,0.395772171,0.41182322,98.61579753,0.010998407,0.000293017,0.010424093,0.011572721000000001,37.53500604
19/2/2010,3.42,3.360466667,0.25,1.017715793,10.0814,0,0.414362469,0.00120327,0.062273775999999996,0.01327576,0.036253286,0.088294265,4.6907880319999995,0.40391162399999997,0.0041031290000000005,0.39586949200000005,0.41195375700000003,98.43990765,0.011002902,0.00029315099999999996,0.010428326,0.011577478,37.53322272
22/2/2010,3.412,3.358166667,0.25,1.016030572,10.0745,0,0.413512689,0.001197737,0.062557799,0.013279201000000001,0.036530565,0.088585032,4.7109611110000005,0.403806589,0.004083032,0.395803846,0.41180933200000003,98.89870577,0.011001153,0.000293108,0.010426661,0.011575645,37.53276697
23/2/2010,3.31,3.353733333,0.25,0.986959806,10.0612,0,0.398966175,0.0011929739999999999,0.063245411,0.013331205,0.037116249,0.089374574,4.744163018,0.40345470299999997,0.00404892,0.39551882,0.411390586,99.64502231,0.011034622,0.000294064,0.010458257,0.011610987,37.52457851
24/2/2010,3.2760000000000002,3.3480000000000003,0.25,0.9784946240000001,10.044,0,0.39476981899999997,0.00118712,0.063595699,0.01334401,0.037441439,0.089749959,4.765861033999999,0.40324197,0.004026059,0.395350895,0.411133045,100.157996,0.011035045,0.00029409099999999996,0.010458627,0.011611463,37.52257368
25/2/2010,3.2510000000000003,3.3416,0.25,0.97288724,10.0248,0,0.391999794,0.001178012,0.06409308,0.013357493,0.037912394,0.09027376599999999,4.7982867019999995,0.40303338200000005,0.003993534,0.395206055,0.41086071,100.9214756,0.011032678999999998,0.000294042,0.010456356,0.011609001,37.520750299999996
26/2/2010,3.242,3.335633333,0.25,0.971929369,10.0069,0,0.39152737600000004,0.001183202,0.063779301,0.013370351,0.037573412,0.08998518900000001,4.770203817,0.403060233,0.004012086,0.395196545,0.41092392200000005,100.461512,0.011030224,0.000293995,0.010453993,0.011606453999999999,37.51836996
1/3/2010,3.248,3.330766667,0.25,0.9751508659999999,9.9923,0,0.393117093,0.001186529,0.063563128,0.013378685,0.037340905,0.089785352,4.751074353,0.403137819,0.004024937,0.39524894299999996,0.411026695,100.1600384,0.011028047,0.00029395,0.010451905,0.01160419,37.51672239
2/3/2010,3.2710000000000004,3.3254333330000003,0.25,0.983631206,9.9763,0,0.39731402200000004,0.001188228,0.063449376,0.01338662,0.0372116,0.08968715199999999,4.739760621,0.40328433700000005,0.004032631,0.39538038,0.411188294,100.00526359999999,0.011028063999999999,0.00029396099999999997,0.010451899999999998,0.011604228000000001,37.51537206
3/3/2010,3.286,3.322366667,0.25,0.989053988,9.9671,0,0.400007024,0.00118102,0.06383053400000001,0.013393833,0.037578621,0.090082447,4.765665935,0.40322303600000003,0.004007775,0.395367797,0.411078276,100.6101878,0.011026699,0.000293933,0.010450591,0.011602807,37.51436179
4/3/2010,3.259,3.318166667,0.25,0.9821688679999999,9.9545,0,0.396589051,0.001180937,0.063875394,0.013407192,0.037597297,0.09015349,4.764263348,0.403123536,0.004005311,0.395273125,0.41097394600000003,100.64723769999999,0.011028821999999999,0.000294007,0.010452569,0.011605076,37.51210555
5/3/2010,3.295,3.3157666669999997,0.25,0.993736994,9.9473,0,0.402338498,0.001182635,0.063792102,0.013419968000000001,0.037488964,0.09009524,4.753521009,0.403298252,0.004012478,0.395433795,0.411162708,100.5110204,0.011031941000000002,0.000294107,0.010455490999999999,0.011608391000000001,37.50995692
8/3/2010,3.3080000000000003,3.3136333330000003,0.25,0.998299953,9.9409,0,0.404615446,0.0011847510000000002,0.06365488799999999,0.013425196,0.037341505,0.08996827199999999,4.741449611,0.4033952,0.0040215270000000004,0.395513007,0.411277393,100.30896120000001,0.011031252,0.000294096,0.010454823,0.011607681000000002,37.50897065
9/3/2010,3.2680000000000002,3.3106,0.25,0.987132242,9.9318,0,0.399051838,0.001182867,0.063836458,0.013436456000000001,0.037501003,0.09017191199999999,4.750989109,0.40321819,0.004010661,0.395357295,0.411079084,100.5366035,0.011035763,0.000294232,0.010459069,0.011612456,37.50707004
10/3/2010,3.298,3.3088,0.25,0.996735977,9.9264,0,0.40383442700000005,0.001178433,0.064105374,0.013447262,0.03774874,0.09046200800000001,4.767169159,0.403240308,0.003994986,0.395410135,0.411070481,100.9365946,0.011038538999999998,0.000294317,0.010461678,0.0116154,37.50561729
11/3/2010,3.31,3.3075333330000003,0.25,1.000745772,9.9226,0,0.405838064,0.0011789069999999999,0.064077736,0.013455688,0.037704588,0.09045088400000001,4.7621301030000005,0.40329153,0.003997254,0.39545691299999997,0.41112614700000005,100.8921496,0.011039081000000001,0.00029434299999999997,0.010462169,0.011615994,37.5041287
12/3/2010,3.3110000000000004,3.306466667,0.25,1.001371051,9.9194,0,0.40615086899999997,0.001185144,0.063558219,0.013442612,0.0372107,0.08990573800000001,4.72811533,0.403478671,0.004026576,0.395586582,0.41137076,100.20391009999999,0.011025843,0.000293976,0.010449650999999999,0.011602035,37.50598529999999
15/3/2010,3.298,3.3055,0.25,0.9977310540000001,9.9165,0,0.40433127799999996,0.001185896,0.063504849,0.013442415,0.037157715,0.089851982,4.724214176,0.403498313,0.00402984,0.395599826,0.411396799,100.127624,0.011024972,0.000293953,0.010448825,0.01160112,37.50594967
16/3/2010,3.281,3.3044,0.25,0.992918533,9.9132,0,0.40193062799999996,0.0011815880000000001,0.063671456,0.013433491,0.037341813,0.090001098,4.739754938,0.403272387,0.0040143620000000005,0.39540423700000005,0.41114053799999994,100.45739300000001,0.011016275,0.000293708,0.010440607,0.011591942,37.50760212
17/3/2010,3.259,3.301566667,0.25,0.9871071309999999,9.9047,0,0.399039363,0.00118028,0.063772045,0.013439225,0.037431163999999996,0.090112925,4.745217503,0.40315929799999994,0.004007734000000001,0.39530414,0.41101445600000003,100.59533420000001,0.011017321000000002,0.000293742,0.010441586,0.011593055,37.50678296
18/3/2010,3.27,3.301033333,0.25,0.990598903,9.9031,0,0.400775573,0.001182884,0.063571812,0.013438096,0.037233145,0.08991048,4.730715831,0.403283158,0.004019922,0.395404111,0.411162205,100.32114179999999,0.011013833,0.00029365,0.01043828,0.011589386,37.50671674
