Date,Close,90MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
1990-05-09,18.639999,21.696555588888888,0.8591224963627778,37.96897228055556,5.424138897222222,0.9012009961541994,,,,,,,,,,,,,,,,
1990-05-10,18.59,21.71155558888889,0.8562260738937391,37.99522228055555,5.427888897222222,0.9059674113596872,,,,,,,,,,,,,,,,
1990-05-11,19.809998999999998,21.729555566666665,0.9116614897724241,38.026722241666654,5.432388891666666,0.8184663066892536,,,,,,,,,,,,,,,,
1990-05-14,20.139999,21.739777788888887,0.9264123670249044,38.04461113055557,5.434944447222222,0.7964174866361764,,,,,,,,,,,,,,,,
1990-05-15,19.49,21.732888888888887,0.8967974805210739,38.03255555555556,5.433222222222222,0.8411871546932144,,,,,,,,,,,,,,,,
1990-05-16,17.709999,21.704555544444442,0.8159576897916759,37.98297220277777,5.426138886111112,0.974701064699505,,,,,,,,,,,,,,,,
1990-05-17,17.27,21.649777755555554,0.7976987198202689,37.88711107222222,5.412444438888889,1.0074950326773415,,,,,,,,,,,,,,,,
1990-05-18,17.200001,21.59155553333333,0.7966077744350751,37.78522218333333,5.397888883333334,1.0094888904353625,,,,,,,,,,,,,,,,
1990-05-21,16.719998999999998,21.554555533333332,0.7757060438635874,37.72047218333333,5.388638883333333,1.0484781825389236,,,,,,,,,,,,,,,,
1990-05-22,17.84,21.478999988888887,0.8305787052110738,37.588249980555545,5.369749997222222,0.9491950133837757,,,,,,,,,,,,,,,,
1990-05-23,17.18,21.37722221111111,0.8036591391687201,37.41013886944445,5.3443055527777785,0.9966711619592968,,,,,,,,,,,,,,,,
1990-05-24,17.700001,21.30522222222222,0.8307822756027475,37.28413888888888,5.326305555555555,0.948844441258275,,,,,,,,,,,,,,,,
1990-05-25,17.32,21.22922222222222,0.8158565499337916,37.15113888888888,5.307305555555555,0.974879786356476,,,,,,,,,,,,,,,,
1990-05-29,18.75,21.167111111111108,0.8858081720068871,37.042444444444435,5.291777777777777,0.8583234855869091,,,,,,,,,,,,,,,,
1990-05-30,17.440001000000002,21.1108889,0.8261140060284248,36.94405557499999,5.277722224999999,0.9569148188467188,,,,,,,,,,,,,,,,
1990-05-31,17.370001000000002,21.007222233333326,0.8268585349869844,36.76263890833333,5.2518055583333325,0.9556233239748796,,,,,,,,,,,,,,,,
1990-06-01,17.09,20.922444466666665,0.8168261613611899,36.61427781666666,5.230611116666666,0.9731677240912544,,,,,,,,,,,,,,,,
1990-06-04,18.389999,20.844666688888886,0.8822400124921483,36.47816670555555,5.211166672222221,0.8639512984350275,,,,,,,,,,,,,,,,
1990-06-05,18.969998999999998,20.770666688888888,0.9133071790202988,36.34866670555553,5.192666672222222,0.8159821874298159,,,,,,,,,,,,,,,,
1990-06-06,17.42,20.67222223333333,0.8426766993589485,36.17638890833332,5.168055558333332,0.9285713317756198,,,,,,,,,,,,,,,,
1990-06-07,16.879998999999998,20.565999988888887,0.8207721000252693,35.990499980555555,5.141499997222222,0.966230381404597,,,,,,,,,,,,,,,,
1990-06-08,17.58,20.45855554444444,0.8592982022513257,35.80247220277777,5.11463888611111,0.9009125803550164,,,,,,,,,,,,,,,,
1990-06-11,16.34,20.35833331111111,0.8026197307164632,35.62708329444444,5.0895833277777776,0.9985502699968836,,,,,,,,,,,,,,,,
1990-06-12,16.6,20.266444411111106,0.8190879299429075,35.466277719444435,5.0666111027777765,0.9691854307328336,,,,,,,,,,,,,,,,
1990-06-13,17.379998999999998,20.18933328888888,0.8608505665496646,35.33133325555554,5.0473333222222205,0.8983680297631074,,,,,,,,,,,,,,,,
1990-06-14,17.4,20.109999944444443,0.865241175935801,35.19249990277777,5.027499986111111,0.8912060401636759,,,,,,,,,,,,,,,,
1990-06-15,15.9,20.012333266666666,0.7945100547812519,35.021583216666656,5.0030833166666655,1.0133339788065114,,,,,,,,,,,,,,,,
1990-06-18,17.709999,19.939222133333327,0.8881990923002643,34.89363873333333,4.984805533333332,0.8545700955281722,,,,,,,,,,,,,,,,
1990-06-19,15.23,19.844333244444442,0.7674735055290278,34.72758317777777,4.9610833111111114,1.0642620603067476,,,,,,,,,,,,,,,,
1990-06-20,15.27,19.750777677777773,0.7731341139635611,34.563860936111105,4.937694419444443,1.0533825238457597,,,,,,,,,,,,,,,,
