Date,PX_Last,15MA,Bank's Rate,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-01-19,2.057,2.054666666666667,1.0,1.0011356262167423,3.5956666666666672,0.0,0.8488131761874933,,,,,,,,,,,,,,,,
2005-01-20,2.062,2.0554,1.0,1.0032110538094774,3.59695,0.0,0.8515884569255211,,,,,,,,,,,,,,,,
2005-01-21,2.065,2.0562666666666667,1.0,1.0042471793541694,3.598466666666667,0.0,0.8529768612357471,,,,,,,,,,,,,,,,
2005-01-24,2.059,2.0566666666666658,1.0,1.001134521880065,3.599166666666666,0.0,0.8488117015067612,,,,,,,,,,,,,,,,
2005-01-25,2.063,2.057466666666666,1.0,1.0026893914846742,3.6005666666666656,0.0,0.8508901602901223,,,,,,,,,,,,,,,,
2005-01-26,2.065,2.058066666666666,1.0,1.0033688575038064,3.6016166666666662,0.0,0.8517997888824324,,,,,,,,,,,,,,,,
2005-01-27,2.065,2.058733333333333,1.0,1.0030439428774975,3.602783333333333,0.0,0.8513647093216042,,,,,,,,,,,,,,,,
2005-01-28,2.0669999999999997,2.059533333333333,1.0,1.0036254167610783,3.604183333333333,0.0,0.8521434704308353,,,,,,,,,,,,,,,,
2005-01-31,2.065,2.060266666666666,1.0,1.0022974372249551,3.6054666666666653,0.0,0.8503658113730341,,,,,,,,,,,,,,,,
2005-02-01,2.069,2.0607333333333333,1.0,1.0040115169357189,3.6062833333333333,0.0,0.8526609050846038,,,,,,,,,,,,,,,,
2005-02-02,2.072,2.061266666666666,1.0,1.0052071541770435,3.6072166666666656,0.0,0.8542649465016997,,,,,,,,,,,,,,,,
2005-02-03,2.079,2.0632,1.0,1.0076580069794498,3.610599999999999,0.0,0.8575610228994188,,,,,,,,,,,,,,,,
2005-02-04,2.076,2.0648666666666657,1.0,1.0053917928518392,3.613516666666665,0.0,0.8545128833154586,,,,,,,,,,,,,,,,
2005-02-07,2.074,2.066199999999999,1.0,1.0037750459781245,3.6158499999999982,0.0,0.8523439652237277,,,,,,,,,,,,,,,,
2005-02-08,2.081,2.067933333333332,1.0,1.006318707888714,3.618883333333332,0.0,0.8557584946796214,,,,,,,,,,,,,,,,
2005-02-09,2.081,2.069533333333333,1.0,1.005540701607448,3.621683333333333,0.0,0.8547128860091593,,,,,,,,,,,,,,,,
2005-02-10,2.08,2.0707333333333326,1.0,1.0044750651942955,3.623783333333332,0.0,0.8532824861819611,,,,,,,,,,,,,,,,
2005-02-11,2.077,2.071533333333333,1.0,1.0026389469957844,3.625183333333332,0.0,0.8508226611995764,,,,,,,,,,,,,,,,
2005-02-14,2.0780000000000003,2.072799999999999,1.0,1.0025086839058284,3.6273999999999984,0.0,0.8506483789855216,,,,,,,,,,,,,,,,
2005-02-15,2.079,2.0738666666666656,1.0,1.0024752475247531,3.629266666666665,0.0,0.8506036485217039,,,,,,,,,,,,,,,,
2005-02-16,2.0780000000000003,2.074733333333332,1.0,1.0015744995340774,3.6307833333333313,0.0,0.8493993997871471,,,,,,,,,,,,,,,,
2005-02-17,2.082,2.0758666666666654,1.0,1.0029545892478648,3.6327666666666634,0.0,0.8512450927995855,,,,,,,,,,,,,,,,
2005-02-18,2.074,2.076333333333332,1.0,0.9988762241130204,3.6335833333333314,0.0,0.8458006139709302,,,,,,,,,,,,,,,,
2005-02-21,2.072,2.076799999999999,1.0,0.9976887519260406,3.6344,0.0,0.844220934882725,,,,,,,,,,,,,,,,
2005-02-22,2.08,2.0775333333333323,1.0,1.0011873054583966,3.635683333333332,0.0,0.8488821887173209,,,,,,,,,,,,,,,,
