Date,GTFRF2Y,30MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-02-11,2.494,2.3434,1.064265596995818,7.0302,0.0,0.4381254977558296,,,,,,,,,,,,,,,,
2005-02-14,2.513,2.3481666666666663,1.070196607282277,7.0444999999999975,0.0,0.441194159998495,,,,,,,,,,,,,,,,
2005-02-15,2.545,2.353333333333333,1.081444759206799,7.059999999999999,0.0,0.4470398646362021,,,,,,,,,,,,,,,,
2005-02-16,2.5540000000000003,2.3591,1.0826162519604936,7.0772999999999975,0.0,0.4476506630840013,,,,,,,,,,,,,,,,
2005-02-17,2.5639999999999996,2.3664,1.083502366463827,7.099199999999999,0.0,0.448112917614551,,,,,,,,,,,,,,,,
2005-02-18,2.614,2.3755333333333333,1.1003844750652487,7.126599999999998,0.0,0.4569607782698098,,,,,,,,,,,,,,,,
2005-02-21,2.634,2.3858333333333333,1.1040167656304578,7.157499999999999,0.0,0.458874727506474,,,,,,,,,,,,,,,,
2005-02-22,2.6180000000000003,2.3953,1.0929737402413064,7.1858999999999975,0.0,0.4530671919512989,,,,,,,,,,,,,,,,
2005-02-23,2.603,2.404233333333333,1.0826736173693627,7.212699999999997,0.0,0.4476805821166887,,,,,,,,,,,,,,,,
2005-02-24,2.616,2.4151333333333325,1.083170011317526,7.245399999999997,0.0,0.4479395146707448,,,,,,,,,,,,,,,,
2005-02-25,2.62,2.425866666666666,1.0800263823238434,7.277599999999998,0.0,0.4463008435164936,,,,,,,,,,,,,,,,
2005-02-28,2.617,2.4365333333333328,1.074066980409325,7.309599999999998,0.0,0.4432017528487902,,,,,,,,,,,,,,,,
2005-03-01,2.611,2.4468333333333327,1.0670935222396298,7.340499999999999,0.0,0.4395874715262901,,,,,,,,,,,,,,,,
2005-03-02,2.62,2.4575,1.066124109867752,7.3725,0.0,0.4390860663268471,,,,,,,,,,,,,,,,
2005-03-03,2.5980000000000003,2.4666,1.0532717100462177,7.399799999999999,0.0,0.4324621251989422,,,,,,,,,,,,,,,,
2005-03-04,2.5540000000000003,2.4748999999999994,1.0319608873085784,7.424699999999998,0.0,0.4215746159004681,,,,,,,,,,,,,,,,
2005-03-07,2.52,2.482666666666666,1.0150375939849627,7.447999999999998,0.0,0.4130123137435475,,,,,,,,,,,,,,,,
2005-03-08,2.533,2.490733333333333,1.016969567195739,7.472199999999997,0.0,0.4139860923978539,,,,,,,,,,,,,,,,
2005-03-09,2.563,2.4994999999999994,1.0254050810162036,7.498499999999997,0.0,0.4182490156637924,,,,,,,,,,,,,,,,
2005-03-10,2.5669999999999997,2.5076333333333327,1.0236743808903483,7.522899999999997,0.0,0.4173729159195082,,,,,,,,,,,,,,,,
2005-03-11,2.553,2.5165333333333333,1.0144908339514678,7.549599999999997,0.0,0.4127369005957502,,,,,,,,,,,,,,,,
2005-03-14,2.571,2.525799999999999,1.0178953202945606,7.577399999999997,0.0,0.4144530389655618,,,,,,,,,,,,,,,,
2005-03-15,2.546,2.534166666666666,1.0046695166063797,7.602499999999997,0.0,0.40780259620929465,,,,,,,,,,,,,,,,
2005-03-16,2.572,2.5429666666666657,1.011417111248018,7.628899999999998,0.0,0.4111900198119254,,,,,,,,,,,,,,,,
2005-03-17,2.5839999999999996,2.5516666666666663,1.012671456564337,7.6549999999999985,0.0,0.41182099229676505,,,,,,,,,,,,,,,,
2005-03-18,2.602,2.561833333333333,1.0156788758050876,7.6854999999999976,0.0,0.4133354359497712,,,,,,,,,,,,,,,,
2005-03-21,2.5860000000000003,2.5708666666666664,1.0058864714882143,7.712599999999999,0.0,0.4084126836881261,,,,,,,,,,,,,,,,
2005-03-22,2.559,2.5713666666666666,0.9951906249594898,7.7141,0.0,0.4030633072222347,,,,,,,,,,,,,,,,
2005-03-23,2.5980000000000003,2.574033333333333,1.0093109387342825,7.7220999999999975,0.0,0.4101314479239685,,,,,,,,,,,,,,,,
2005-03-24,2.591,2.5773333333333333,1.005302638385929,7.731999999999997,0.0,0.4081199482727171,,,,,,,,,,,,,,,,
2005-03-25,2.59,2.5805333333333333,1.0036684923013333,7.741599999999997,0.0,0.4073010385482176,,,,,,,,,,,,,,,,
2005-03-28,2.591,2.583133333333332,1.0030453970629991,7.749399999999996,0.0,0.4069889671232668,,,,,,,,,,,,,,,,
2005-03-29,2.5869999999999997,2.5845333333333325,1.0009543953776312,7.753599999999998,0.0,0.40594241969203215,,,,,,,,,,,,,,,,
2005-03-30,2.548,2.5843333333333325,0.9859409260931256,7.7529999999999974,0.0,0.39846016316988986,,,,,,,,,,,,,,,,
2005-03-31,2.491,2.581899999999999,0.9647933692242152,7.745699999999998,0.0,0.38801493646347307,,,,,,,,,,,,,,,,
2005-04-01,2.469,2.5770666666666657,0.9580660182119208,7.731199999999998,0.0,0.3847148996206083,,,,,,,,,,,,,,,,
2005-04-04,2.458,2.5711999999999997,0.9559738643434976,7.713599999999996,0.0,0.38369082988369096,,,,,,,,,,,,,,,,
2005-04-05,2.464,2.5660666666666656,0.9602244680574684,7.698199999999996,0.0,0.3857725202276033,,,,,,,,,,,,,,,,
2005-04-06,2.448,2.5608999999999997,0.9559139365066972,7.682699999999998,0.0,0.3836615117858085,,,,,,,,,,,,,,,,
2005-04-07,2.4090000000000003,2.5539999999999994,0.9432263116679721,7.661999999999997,0.0,0.3774737043066329,,,,,,,,,,,,,,,,
2005-04-08,2.4090000000000003,2.5469666666666657,0.94583098849612,7.640899999999998,0.0,0.37874089646515946,,,,,,,,,,,,,,,,
2005-04-11,2.396,2.539599999999999,0.9434556623090252,7.618799999999998,0.0,0.3775852204305212,,,,,,,,,,,,,,,,
2005-04-12,2.4019999999999997,2.532633333333332,0.9484199581463302,7.5978999999999965,0.0,0.38000204027093387,,,,,,,,,,,,,,,,
2005-04-13,2.387,2.5248666666666657,0.9453964565785656,7.574599999999998,0.0,0.3785293822412079,,,,,,,,,,,,,,,,
2005-04-14,2.387,2.5178333333333325,0.9480373336863708,7.553499999999998,0.0,0.37981555532937017,,,,,,,,,,,,,,,,
2005-04-15,2.343,2.5107999999999997,0.9331687111677556,7.532399999999996,0.0,0.3725956325709653,,,,,,,,,,,,,,,,
2005-04-18,2.319,2.5041,0.9260812267880678,7.512299999999998,0.0,0.369172343942117,,,,,,,,,,,,,,,,
2005-04-19,2.301,2.496366666666666,0.9217395948778896,7.489099999999998,0.0,0.3670810885766828,,,,,,,,,,,,,,,,
2005-04-20,2.307,2.4878333333333327,0.9273129228914052,7.463499999999998,0.0,0.3697664183171708,,,,,,,,,,,,,,,,
2005-04-21,2.322,2.4796666666666662,0.9364161849710984,7.438999999999997,0.0,0.3741681013862497,,,,,,,,,,,,,,,,
2005-04-22,2.309,2.471533333333333,0.9342378550427536,7.414599999999997,0.0,0.37311305288630986,,,,,,,,,,,,,,,,
2005-04-25,2.306,2.4626999999999994,0.9363706500994844,7.388099999999998,0.0,0.3741460357115214,,,,,,,,,,,,,,,,
2005-04-26,2.309,2.454799999999999,0.9406061593612518,7.364399999999998,0.0,0.3762006012843811,,,,,,,,,,,,,,,,
2005-04-27,2.281,2.445099999999999,0.9328861805243144,7.3352999999999975,0.0,0.37245894442611616,,,,,,,,,,,,,,,,
2005-04-28,2.255,2.4341333333333326,0.9264077563540756,7.302399999999998,0.0,0.3693298020249793,,,,,,,,,,,,,,,,
2005-04-29,2.246,2.422266666666665,0.9272306930148076,7.266799999999996,0.0,0.3697267460258769,,,,,,,,,,,,,,,,
2005-05-02,2.246,2.410933333333332,0.9315894259484576,7.2327999999999975,0.0,0.3718318149523371,,,,,,,,,,,,,,,,
2005-05-03,2.222,2.3996999999999984,0.9259490769679548,7.199099999999995,0.0,0.36910862610913614,,,,,,,,,,,,,,,,
2005-05-04,2.242,2.387833333333332,0.9389265024080412,7.163499999999996,0.0,0.3753853262641612,,,,,,,,,,,,,,,,
2005-05-05,2.227,2.3757,0.9374079218756579,7.127099999999998,0.0,0.3746488064988467,,,,,,,,,,,,,,,,
2005-05-06,2.266,2.364899999999999,0.9581800498964019,7.094699999999998,0.0,0.3847707461218485,,,,,,,,,,,,,,,,
2005-05-09,2.249,2.353499999999999,0.9555980454642028,7.0604999999999976,0.0,0.3835069847128514,,,,,,,,,,,,,,,,
2005-05-10,2.213,2.3410333333333324,0.945309051558429,7.023099999999998,0.0,0.3784868420823931,,,,,,,,,,,,,,,,
2005-05-11,2.204,2.3295666666666652,0.94609870219068,6.988699999999996,0.0,0.3788712319632311,,,,,,,,,,,,,,,,
2005-05-12,2.2230000000000003,2.320633333333332,0.9579281517976421,6.961899999999996,0.0,0.3846473843328884,,,,,,,,,,,,,,,,
2005-05-13,2.2319999999999998,2.312733333333332,0.9650918105560524,6.9381999999999975,0.0,0.3881615865436574,,,,,,,,,,,,,,,,
2005-05-16,2.227,2.3050333333333324,0.9661465488568498,6.915099999999998,0.0,0.3886800432229095,,,,,,,,,,,,,,,,
2005-05-17,2.221,2.2969333333333326,0.9669414291519132,6.890799999999998,0.0,0.3890709443788168,,,,,,,,,,,,,,,,
2005-05-18,2.218,2.289266666666666,0.968869215760506,6.867799999999997,0.0,0.3900196141305151,,,,,,,,,,,,,,,,
2005-05-19,2.239,2.2835999999999994,0.98046943422666,6.850799999999998,0.0,0.3957471974439909,,,,,,,,,,,,,,,,
2005-05-20,2.271,2.278999999999999,0.9964896884598512,6.836999999999998,0.0,0.4037114908240533,,,,,,,,,,,,,,,,
2005-05-23,2.256,2.2743333333333324,0.9919390297523086,6.822999999999998,0.0,0.40144272363042494,,,,,,,,,,,,,,,,
2005-05-24,2.211,2.267966666666666,0.9748820529402258,6.803899999999998,0.0,0.3929843443441913,,,,,,,,,,,,,,,,
2005-05-25,2.184,2.261199999999999,0.965858836016275,6.783599999999997,0.0,0.3885385912947359,,,,,,,,,,,,,,,,
2005-05-26,2.189,2.254599999999999,0.9709039297436356,6.763799999999998,0.0,0.3910218803714792,,,,,,,,,,,,,,,,
2005-05-27,2.182,2.2492333333333323,0.9701083332098348,6.7476999999999965,0.0,0.3906298631516548,,,,,,,,,,,,,,,,
2005-05-30,2.1830000000000003,2.2446999999999995,0.9725130306945252,6.734099999999998,0.0,0.3918152086576697,,,,,,,,,,,,,,,,
2005-05-31,2.142,2.239399999999999,0.956506207019738,6.718199999999998,0.0,0.3839513020959587,,,,,,,,,,,,,,,,
2005-06-01,2.086,2.2320333333333324,0.9345738564238888,6.696099999999998,0.0,0.3732757186175276,,,,,,,,,,,,,,,,
2005-06-02,2.099,2.2245999999999992,0.9435404117594178,6.673799999999997,0.0,0.3776264309189771,,,,,,,,,,,,,,,,
2005-06-03,2.113,2.2180666666666657,0.9526314207568156,6.654199999999998,0.0,0.3820569399448439,,,,,,,,,,,,,,,,
2005-06-06,2.088,2.210799999999999,0.944454496110006,6.632399999999998,0.0,0.3780710239314684,,,,,,,,,,,,,,,,
2005-06-07,2.045,2.201999999999999,0.9287011807447778,6.605999999999997,0.0,0.3704364292390348,,,,,,,,,,,,,,,,
2005-06-08,2.0269999999999997,2.1935333333333324,0.9240798711363708,6.580599999999998,0.0,0.3682077976770272,,,,,,,,,,,,,,,,
2005-06-09,2.0380000000000003,2.1862999999999992,0.932168503864978,6.558899999999998,0.0,0.3721118169011968,,,,,,,,,,,,,,,,
2005-06-10,2.07,2.1804333333333323,0.9493525751761884,6.541299999999998,0.0,0.38045672839025496,,,,,,,,,,,,,,,,
2005-06-13,2.066,2.174433333333333,0.9501326015973512,6.523299999999997,0.0,0.3808371813158991,,,,,,,,,,,,,,,,
2005-06-14,2.079,2.1696666666666657,0.9582117068674147,6.508999999999998,0.0,0.3847862505332064,,,,,,,,,,,,,,,,
2005-06-15,2.136,2.1661333333333324,0.9860888834174572,6.4983999999999975,0.0,0.39853362812489257,,,,,,,,,,,,,,,,
2005-06-16,2.147,2.163466666666665,0.9923887587822018,6.4903999999999975,0.0,0.4016667105537047,,,,,,,,,,,,,,,,
2005-06-17,2.137,2.1591666666666653,0.9897336935546128,6.4774999999999965,0.0,0.4003450846044028,,,,,,,,,,,,,,,,
2005-06-20,2.092,2.1539333333333324,0.9712464019313508,6.4617999999999975,0.0,0.3911906752833272,,,,,,,,,,,,,,,,
2005-06-21,2.0380000000000003,2.148099999999999,0.9487454029142038,6.4442999999999975,0.0,0.3801606841341143,,,,,,,,,,,,,,,,
2005-06-22,1.994,2.1411,0.9312969968707676,6.423299999999998,0.0,0.3716904463035333,,,,,,,,,,,,,,,,
2005-06-23,2.012,2.134066666666666,0.9428009121864359,6.402199999999999,0.0,0.3772668971612291,,,,,,,,,,,,,,,,
2005-06-24,2.013,2.1267666666666663,0.9465072175289564,6.380299999999997,0.0,0.3790701490048584,,,,,,,,,,,,,,,,
2005-06-27,1.99,2.118866666666666,0.9391813233489604,6.3565999999999985,0.0,0.3755089689653634,,,,,,,,,,,,,,,,
2005-06-28,2.03,2.112499999999999,0.9609467455621306,6.337499999999998,0.0,0.386126679497354,,,,,,,,,,,,,,,,
2005-06-29,2.033,2.1063333333333323,0.9651843646146546,6.318999999999997,0.0,0.3882070707399331,,,,,,,,,,,,,,,,
2005-06-30,2.01,2.098699999999999,0.9577357411731074,6.296099999999997,0.0,0.3845531655322633,,,,,,,,,,,,,,,,
2005-07-01,2.055,2.091499999999999,0.9825484102318915,6.274499999999998,0.0,0.3967771629523421,,,,,,,,,,,,,,,,
2005-07-04,2.093,2.086066666666666,1.003323639385127,6.258199999999999,0.0,0.40712831015476747,,,,,,,,,,,,,,,,
2005-07-05,2.144,2.0838333333333328,1.0288730704630893,6.251499999999997,0.0,0.42000686402363135,,,,,,,,,,,,,,,,
2005-07-06,2.151,2.0827333333333327,1.032777439902692,6.248199999999998,0.0,0.4219896086881034,,,,,,,,,,,,,,,,
2005-07-07,2.1,2.079766666666666,1.0097286554581446,6.239299999999997,0.0,0.4103413051859425,,,,,,,,,,,,,,,,
2005-07-08,2.1319999999999997,2.078099999999999,1.0259371541311777,6.2342999999999975,0.0,0.4185185113506206,,,,,,,,,,,,,,,,
2005-07-11,2.166,2.0775333333333323,1.0425825498186958,6.232599999999998,0.0,0.4269863117185455,,,,,,,,,,,,,,,,
2005-07-12,2.171,2.078499999999999,1.04450324753428,6.235499999999997,0.0,0.4279680341741751,,,,,,,,,,,,,,,,
2005-07-13,2.187,2.0818666666666656,1.0504995516843862,6.245599999999998,0.0,0.4310391292632131,,,,,,,,,,,,,,,,
2005-07-14,2.201,2.0852666666666653,1.0555004955401397,6.255799999999995,0.0,0.4336076688964109,,,,,,,,,,,,,,,,
2005-07-15,2.202,2.0882333333333323,1.0544798633613746,6.264699999999998,0.0,0.4330829249123949,,,,,,,,,,,,,,,,
2005-07-18,2.1919999999999997,2.0916999999999986,1.047951427068892,6.2750999999999975,0.0,0.4297329173130788,,,,,,,,,,,,,,,,
