Date,PX_Last,90MA,Bank's Rate,SD,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-05-04,2.261,2.449511111111112,1.0,0.08386328085964195,2.88560017158125,2.013422050640973,0.3338819506278821,,,,,,,,,,,,,,,,
2005-05-05,2.25,2.4467222222222227,1.0,0.08624435927162316,2.895192890434663,1.9982515540097825,0.3294411331456225,,,,,,,,,,,,,,,,
2005-05-06,2.287,2.4443777777777784,1.0,0.08767459758520918,2.900285685220866,1.9884698703346908,0.3966071405393201,,,,,,,,,,,,,,,,
2005-05-09,2.273,2.4420000000000006,1.0,0.08937188223000173,2.9067337875960098,1.977266212403992,0.3829829495375656,,,,,,,,,,,,,,,,
2005-05-10,2.237,2.4390000000000005,1.0,0.09164242103596616,2.9155405893870245,1.9624594106129765,0.3397557826491235,,,,,,,,,,,,,,,,
2005-05-11,2.228,2.435955555555556,1.0,0.09401937283951514,2.9248562943210348,1.9470548167900767,0.3387274491619483,,,,,,,,,,,,,,,,
2005-05-12,2.248,2.4336,1.0,0.09602184936542048,2.9329136167001866,1.9342863832998136,0.3770888459721907,,,,,,,,,,,,,,,,
2005-05-13,2.253,2.431455555555556,1.0,0.09785853293982978,2.9403199268426707,1.922591184268441,0.3925288298378733,,,,,,,,,,,,,,,,
2005-05-16,2.25,2.429444444444445,1.0,0.09968997621639117,2.94783232076968,1.9110565681192109,0.3958920928269323,,,,,,,,,,,,,,,,
2005-05-17,2.247,2.427311111111112,1.0,0.10150059052312532,2.955114181831364,1.8995080403908602,0.3992650681104553,,,,,,,,,,,,,,,,
2005-05-18,2.244,2.4251000000000005,1.0,0.10328655392751836,2.9621900804230963,1.888009919576905,0.4025787385526519,,,,,,,,,,,,,,,,
2005-05-19,2.262,2.423666666666667,1.0,0.1046360889517142,2.967774329215581,1.8795590041177528,0.4329987775399111,,,,,,,,,,,,,,,,
2005-05-20,2.294,2.4224444444444453,1.0,0.10549756301673074,2.971031772131445,1.8738571167574447,0.4827754568478828,,,,,,,,,,,,,,,,
2005-05-23,2.281,2.4211555555555564,1.0,0.10650434640177404,2.9749781568447813,1.8673329542663315,0.4675511160238922,,,,,,,,,,,,,,,,
2005-05-24,2.233,2.4192555555555564,1.0,0.10830354063270592,2.982433966845627,1.856077144265485,0.4074254417224071,,,,,,,,,,,,,,,,
2005-05-25,2.205,2.4170777777777794,1.0,0.11059508003702062,2.992172193970286,1.8419833615852719,0.3792343875377018,,,,,,,,,,,,,,,,
2005-05-26,2.209,2.41448888888889,1.0,0.11268868073339056,3.000470028702521,1.828507749075259,0.3925427728494411,,,,,,,,,,,,,,,,
