Date,Close,50MA,S/S_A,S_U,S_L,s,Leakage Ratio,% change,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
1985-04-10,1259.939941,1274.32859864,0.9887088325135638,1911.49289796,637.1642993199998,0.6708160516660913,,,,,,,,,,,,,,,,,
1985-04-11,1263.689941,1273.7499975599994,0.9921020164245176,1910.62499634,636.8749987799997,0.6774746713039403,,,,,,,,,,,,,,,,,
1985-04-12,1265.680054,1273.3059985399998,0.9940109097508816,1909.95899781,636.6529992699999,0.6812401706996015,,,,,,,,,,,,,,,,,
1985-04-15,1266.780029,1272.9061987199998,0.9951872575322832,1909.35929808,636.4530993599999,0.6835677254673106,,,,,,,,,,,,,,,,,
1985-04-16,1269.550049,1272.7428002799998,0.9974914403135516,1909.11420042,636.3714001399999,0.6881426049920993,,,,,,,,,,,,,,,,,
1985-04-17,1272.310059,1272.38740234,0.9999392140005021,1908.58110351,636.1937011699998,0.6930256159502257,,,,,,,,,,,,,,,,,
1985-04-18,1265.130005,1271.9854028399998,0.9946104744404348,1907.97810426,635.9927014199999,0.6824258092931363,,,,,,,,,,,,,,,,,
1985-04-19,1266.560059,1271.7048046999996,0.9959544497425932,1907.55720705,635.8524023499998,0.6850886374997129,,,,,,,,,,,,,,,,,
1985-04-22,1266.560059,1271.23440676,0.9963229851747692,1906.85161014,635.61720338,0.6858200599395307,,,,,,,,,,,,,,,,,
1985-04-23,1278.709961,1271.00920656,1.006058771565347,1906.51380984,635.50460328,0.7053387396518539,,,,,,,,,,,,,,,,,
1985-04-24,1278.48999,1271.05780518,1.0058472437600487,1906.58670777,635.52890259,0.7049105864360454,,,,,,,,,,,,,,,,,
1985-04-25,1284.780029,1271.22120606,1.010665982344665,1906.83180909,635.61060303,0.7147099599985592,,,,,,,,,,,,,,,,,
1985-04-26,1275.180054,1270.76640626,1.0034732172004686,1906.14960939,635.38320313,0.700117853750319,,,,,,,,,,,,,,,,,
1985-04-29,1259.719971,1270.20320558,0.9917468051301184,1905.30480837,635.10160279,0.6767755404730118,,,,,,,,,,,,,,,,,
1985-04-30,1258.060059,1269.72400636,0.9908137931538068,1904.58600954,634.86200318,0.6749415005561988,,,,,,,,,,,,,,,,,
1985-05-01,1242.050049,1268.95320802,0.978798935335072,1903.42981203,634.47660401,0.6516193910149453,,,,,,,,,,,,,,,,,
1985-05-02,1242.27002,1268.13600832,0.9796031433929026,1902.20401248,634.06800416,0.6531635727019655,,,,,,,,,,,,,,,,,
1985-05-03,1247.23999,1267.50000734,0.9840157655047924,1901.25001101,633.75000367,0.6616790672711973,,,,,,,,,,,,,,,,,
1985-05-06,1247.790039,1266.9390088,0.9848856419551424,1900.4085132,633.4695044,0.6633663485128085,,,,,,,,,,,,,,,,,
1985-05-07,1252.75,1266.4440088,0.9891870396915726,1899.6660132,633.2220044000002,0.6717517825762743,,,,,,,,,,,,,,,,,
1985-05-08,1249.780029,1265.71740968,0.9874084210597772,1898.57611452,632.85870484,0.6682758933177715,,,,,,,,,,,,,,,,,
1985-05-09,1260.27002,1265.3022095,0.9960229347090224,1897.95331425,632.65110475,0.6852245173212136,,,,,,,,,,,,,,,,,
1985-05-10,1274.180054,1265.10561038,1.0071728743794557,1897.65841557,632.55280519,0.7075968244048271,,,,,,,,,,,,,,,,,
1985-05-13,1277.5,1264.66841068,1.0101462084540411,1897.00261602,632.3342053399998,0.7136483170030908,,,,,,,,,,,,,,,,,
1985-05-14,1273.300049,1264.3438110799998,1.0070837044809429,1896.51571662,632.1719055399999,0.7074159053201176,,,,,,,,,,,,,,,,,
1985-05-15,1273.52002,1263.9772119599995,1.0075498260171971,1895.96581794,631.9886059799999,0.7083619930660461,,,,,,,,,,,,,,,,,
1985-05-16,1278.050049,1263.9308130399995,1.011170893069725,1895.8962195599993,631.9654065199998,0.715742325167952,,,,,,,,,,,,,,,,,
1985-05-17,1285.339966,1264.2070117799994,1.0167163716251226,1896.31051767,632.1035058899997,0.7271515753688819,,,,,,,,,,,,,,,,,
1985-05-20,1304.880005,1264.9114111999995,1.0315979391490215,1897.3671167999994,632.4557055999998,0.7584282475010067,,,,,,,,,,,,,,,,,
1985-05-21,1309.699951,1265.7344092399996,1.0347352030876675,1898.6016138599994,632.8672046199998,0.7651485797477183,,,,,,,,,,,,,,,,,
1985-05-22,1303.76001,1266.3746094399996,1.0295215967544804,1899.56191416,633.1873047199998,0.7540052227200601,,,,,,,,,,,,,,,,,
1985-05-23,1296.709961,1267.0748096399996,1.0233886358836384,1900.6122144599994,633.5374048199998,0.741053870463362,,,,,,,,,,,,,,,,,
1985-05-24,1301.969971,1267.9132080799995,1.0268604843793472,1901.8698121199993,633.9566040399998,0.7483649749532015,,,,,,,,,,,,,,,,,
1985-05-28,1301.52002,1268.9966089599995,1.0256292340029614,1903.4949134399994,634.4983044799998,0.7457660563065124,,,,,,,,,,,,,,,,,
1985-05-29,1302.97998,1270.0628076799997,1.0259177515639006,1905.09421152,635.0314038399998,0.7463744524325159,,,,,,,,,,,,,,,,,
1985-05-30,1305.780029,1270.7566089399998,1.0275610764591774,1906.13491341,635.3783044699999,0.7498468027509021,,,,,,,,,,,,,,,,,
1985-05-31,1315.410034,1271.7600098199996,1.0343225324298242,1907.6400147299994,635.8800049099998,0.7642620141665483,,,,,,,,,,,,,,,,,
1985-06-03,1310.930054,1272.6142114799995,1.0301079794444858,1908.9213172199993,636.3071057399998,0.7552523541720193,,,,,,,,,,,,,,,,,
1985-06-04,1315.300049,1273.5712134399996,1.0327652157332357,1910.3568201599994,636.7856067199998,0.7609233976137992,,,,,,,,,,,,,,,,,
1985-06-05,1320.560059,1274.7836157999998,1.0359091869652504,1912.1754237,637.3918078999999,0.7676750281587963,,,,,,,,,,,,,,,,,
1985-06-06,1327.280029,1276.1348169599996,1.0400782200753975,1914.2022254399994,638.0674084799998,0.7766988476002249,,,,,,,,,,,,,,,,,
1985-06-07,1316.420044,1277.1650171599995,1.0307360648879114,1915.74752574,638.5825085799999,0.7565899073936644,,,,,,,,,,,,,,,,,
1985-06-10,1318.439941,1278.3196167599995,1.0313852057920292,1917.4794251399994,639.1598083799997,0.7579741823270478,,,,,,,,,,,,,,,,,
1985-06-11,1313.839966,1279.2608154999996,1.0270305711556444,1918.8912232499995,639.6304077499998,0.7487245250433363,,,,,,,,,,,,,,,,,
1985-06-12,1306.339966,1279.9326148199996,1.0206318292652572,1919.8989222299995,639.9663074099998,0.7352863531477677,,,,,,,,,,,,,,,,,
1985-06-13,1290.099976,1280.4210132599997,1.0075592032931084,1920.6315198899995,640.2105066299998,0.7083810353279624,,,,,,,,,,,,,,,,,
1985-06-14,1300.959961,1281.2790112999996,1.0153603934244049,1921.9185169499995,640.6395056499998,0.7243497434904426,,,,,,,,,,,,,,,,,
1985-06-17,1298.390015,1282.0658106199996,1.0127327351254347,1923.0987159299993,641.0329053099998,0.7189425079239758,,,,,,,,,,,,,,,,,
1985-06-18,1304.77002,1283.1016114199995,1.0168875234721435,1924.6524171299993,641.5508057099997,0.7275057817816395,,,,,,,,,,,,,,,,,
1985-06-19,1297.380005,1283.9720118199996,1.010442589913619,1925.958017729999,641.9860059099998,0.7142535407704541,,,,,,,,,,,,,,,,,
1985-06-20,1299.72998,1284.7678125999996,1.011645814327899,1927.1517188999994,642.3839062999998,0.7167143460757235,,,,,,,,,,,,,,,,,
1985-06-21,1324.47998,1285.9836133799995,1.0299353477131945,1928.9754200699995,642.9918066899997,0.7548850356812418,,,,,,,,,,,,,,,,,
1985-06-24,1320.560059,1287.0812134799996,1.0260114475833897,1930.6218202199993,643.5406067399998,0.74657210859851,,,,,,,,,,,,,,,,,
1985-06-25,1323.030029,1288.2062134799996,1.0270327958020993,1932.3093202199993,644.1031067399998,0.7487292286278624,,,,,,,,,,,,,,,,,
1985-06-26,1323.810059,1289.2914136799996,1.0267733461603334,1933.9371205199993,644.6457068399998,0.7481808216686239,,,,,,,,,,,,,,,,,
1985-06-27,1332.209961,1290.4894117199995,1.032329245711822,1935.7341175799993,645.2447058599997,0.7599907471265865,,,,,,,,,,,,,,,,,
1985-06-28,1335.459961,1291.8960108399995,1.0337209417743112,1937.844016259999,645.9480054199997,0.7629709866938714,,,,,,,,,,,,,,,,,
1985-07-01,1337.140015,1293.3076099599996,1.0338917089039292,1939.961414939999,646.6538049799998,0.7633372875272142,,,,,,,,,,,,,,,,,
1985-07-02,1334.01001,1294.6566089799992,1.0303967868754058,1941.9849134699994,647.3283044899996,0.7558671682331533,,,,,,,,,,,,,,,,,
1985-07-03,1326.390015,1295.6102100599996,1.0237569947357663,1943.4153150899995,647.8051050299998,0.7418270397583036,,,,,,,,,,,,,,,,,
1985-07-05,1334.449951,1296.7294092799993,1.029088984525264,1945.094113919999,648.3647046399998,0.7530861296198678,,,,,,,,,,,,,,,,,
1985-07-08,1328.410034,1297.6020093799993,1.0237422756725854,1946.403014069999,648.8010046899998,0.7417961336125657,,,,,,,,,,,,,,,,,
1985-07-09,1321.910034,1298.5366089799995,1.0179998198420916,1947.8049134699993,649.2683044899998,0.7298107911600122,,,,,,,,,,,,,,,,,
1985-07-10,1332.890015,1300.0000098599996,1.0253000037619555,1950.000014789999,650.0000049299998,0.7450722613497769,,,,,,,,,,,,,,,,,
1985-07-11,1337.699951,1301.5928076999996,1.0277407366469735,1952.3892115499993,650.7964038499998,0.7502271574344502,,,,,,,,,,,,,,,,,
1985-07-12,1338.599976,1303.5238062399994,1.0269087297002863,1955.2857093599994,651.7619031199997,0.7484669486401689,,,,,,,,,,,,,,,,,
1985-07-15,1335.459961,1305.3876050599995,1.023037108536524,1958.08140759,652.6938025299999,0.7403165867940906,,,,,,,,,,,,,,,,,
1985-07-16,1347.890015,1307.4006055599996,1.0309693978018757,1961.1009083399995,653.7003027799998,0.7570872627751476,,,,,,,,,,,,,,,,,
1985-07-17,1357.969971,1309.6042041999995,1.0369315909683918,1964.4063062999994,654.8021020999997,0.7698804841219697,,,,,,,,,,,,,,,,,
1985-07-18,1350.920044,1311.5676050799996,1.030004125420283,1967.3514076199995,655.7838025399998,0.7550313618065189,,,,,,,,,,,,,,,,,
1985-07-19,1359.540039,1313.7628052799996,1.0348443672906726,1970.6442079199994,656.8814026399998,0.7653832353937691,,,,,,,,,,,,,,,,,
1985-07-22,1357.640015,1315.7102051799995,1.0318685753556682,1973.5653077699994,657.8551025899998,0.7590062005979787,,,,,,,,,,,,,,,,,
1985-07-23,1351.810059,1317.2628052799996,1.0262265461239204,1975.8942079199994,658.6314026399998,0.7470260169484878,,,,,,,,,,,,,,,,,
1985-07-24,1348.900024,1318.6908057599996,1.0229084923532097,1978.0362086399994,659.3454028799998,0.7400469665623437,,,,,,,,,,,,,,,,,
1985-07-25,1353.609985,1320.2970044799995,1.02523142929732,1980.4455067199995,660.1485022399997,0.7449278132508241,,,,,,,,,,,,,,,,,
1985-07-26,1357.079956,1321.9682031999996,1.0265602097803923,1982.9523047999994,660.9841015999998,0.7477305334284947,,,,,,,,,,,,,,,,,
1985-07-29,1343.859985,1323.2844019199995,1.0155488744899783,1984.92660288,661.6422009599999,0.7247387288799626,,,,,,,,,,,,,,,,,
1985-07-30,1346.099976,1324.4996021199995,1.016308327949232,1986.74940318,662.2498010599999,0.7263076164798994,,,,,,,,,,,,,,,,,
1985-07-31,1347.449951,1325.3510010399998,1.0166740357404638,1988.02650156,662.6755005199999,0.7270639787114336,,,,,,,,,,,,,,,,,
1985-08-01,1355.619995,1326.2694019199996,1.0221301894151449,1989.40410288,663.1347009599998,0.7384169463813524,,,,,,,,,,,,,,,,,
1985-08-02,1353.050049,1327.2552026999995,1.0194347298451167,1990.8828040499993,663.6276013499997,0.7327922218055022,,,,,,,,,,,,,,,,,
1985-08-05,1346.890015,1328.2588037799997,1.0140267929465094,1992.3882056699995,664.1294018899998,0.7216017861208978,,,,,,,,,,,,,,,,,
1985-08-06,1325.160034,1328.7226050399995,0.9973188000064976,1993.08390756,664.3613025199999,0.6877991070463851,,,,,,,,,,,,,,,,,
1985-08-07,1325.040039,1329.1930054199995,0.9968755730709796,1993.78950813,664.5965027099999,0.686917769833023,,,,,,,,,,,,,,,,,
1985-08-08,1329.859985,1329.7306055199995,1.0000972975123408,1994.5959082799993,664.8653027599997,0.6933417945206951,,,,,,,,,,,,,,,,,
1985-08-09,1320.790039,1330.0308057199998,0.9930522160236752,1995.0462085799993,665.0154028599999,0.6793472708795709,,,,,,,,,,,,,,,,,
1985-08-12,1314.290039,1330.0084058199998,0.988181753775978,1995.01260873,665.0042029099999,0.6697857048094362,,,,,,,,,,,,,,,,,
1985-08-13,1315.300049,1330.0958057199996,0.9888761721852128,1995.14370858,665.0479028599998,0.6711433936434925,,,,,,,,,,,,,,,,,
1985-08-14,1316.97998,1330.1294043399996,0.9901141766379308,1995.19410651,665.0647021699998,0.6735684540883329,,,,,,,,,,,,,,,,,
1985-08-15,1317.76001,1330.07340336,0.9907423204396884,1995.11010504,665.03670168,0.674801143850857,,,,,,,,,,,,,,,,,
1985-08-16,1312.719971,1329.7822021999998,0.9871691535863754,1994.6733033,664.8911010999999,0.6678092222721062,,,,,,,,,,,,,,,,,
1985-08-19,1312.5,1329.70380132,0.987061929654618,1994.55570198,664.85190066,0.6676001616729867,,,,,,,,,,,,,,,,,
