Date,PX_Last,30MA,Bank's Rate,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-02-09,2.439,2.4394,1.0,0.9998360252521112,7.318199999999999,0.0,0.40538312409500105,,,,,,,,,,,,,,,,
2005-02-10,2.412,2.436433333333333,1.0,0.9899716799146294,7.309299999999999,0.0,0.40046347710167096,,,,,,,,,,,,,,,,
2005-02-11,2.412,2.4335666666666658,1.0,0.9911378360979086,7.300699999999999,0.0,0.4010438144961109,,,,,,,,,,,,,,,,
2005-02-14,2.432,2.4317333333333333,1.0,1.0001096611470557,7.295199999999999,0.0,0.4055199401849432,,,,,,,,,,,,,,,,
2005-02-15,2.464,2.4303,1.0,1.0138666008311732,7.2909,0.0,0.41242255552809376,,,,,,,,,,,,,,,,
2005-02-16,2.471,2.4292666666666665,1.0,1.017179395702407,7.287799999999999,0.0,0.4140919100419866,,,,,,,,,,,,,,,,
2005-02-17,2.485,2.4301000000000004,1.0,1.0225916628945309,7.290300000000001,0.0,0.4168252220003558,,,,,,,,,,,,,,,,
2005-02-18,2.5269999999999997,2.4328000000000003,1.0,1.03872081552121,7.298400000000001,0.0,0.42501538316366616,,,,,,,,,,,,,,,,
2005-02-21,2.551,2.4368000000000003,1.0,1.0468647406434668,7.310400000000001,0.0,0.4291763819487313,,,,,,,,,,,,,,,,
2005-02-22,2.536,2.440033333333334,1.0,1.0393300637969425,7.320100000000003,0.0,0.4253260696421933,,,,,,,,,,,,,,,,
2005-02-23,2.523,2.4427000000000008,1.0,1.0328734596962377,7.328100000000003,0.0,0.4220384197067058,,,,,,,,,,,,,,,,
2005-02-24,2.535,2.4475,1.0,1.0357507660878449,7.342500000000001,0.0,0.4235021856098403,,,,,,,,,,,,,,,,
2005-02-25,2.542,2.4521000000000006,1.0,1.036662452591656,7.356300000000003,0.0,0.4239664332870764,,,,,,,,,,,,,,,,
2005-02-28,2.537,2.4567666666666668,1.0,1.0326581007557356,7.370300000000002,0.0,0.4219289467529761,,,,,,,,,,,,,,,,
2005-03-01,2.53,2.4609666666666667,1.0,1.0280513077516962,7.382900000000001,0.0,0.4195900509558067,,,,,,,,,,,,,,,,
2005-03-02,2.537,2.465500000000001,1.0,1.0290002027986205,7.396500000000002,0.0,0.42007136338876494,,,,,,,,,,,,,,,,
2005-03-03,2.5180000000000002,2.468033333333335,1.0,1.0202455396334458,7.404100000000005,0.0,0.4156394615674129,,,,,,,,,,,,,,,,
2005-03-04,2.481,2.470166666666668,1.0,1.0043856689831991,7.4105000000000025,0.0,0.4076603503818734,,,,,,,,,,,,,,,,
2005-03-07,2.4530000000000003,2.471900000000001,1.0,0.9923540596302436,7.415700000000002,0.0,0.4016494269026757,,,,,,,,,,,,,,,,
2005-03-08,2.464,2.4738000000000016,1.0,0.9960384833050362,7.421400000000005,0.0,0.40348630887590187,,,,,,,,,,,,,,,,
2005-03-09,2.4930000000000003,2.476066666666668,1.0,1.0068388034786349,7.428200000000004,0.0,0.4088903693627803,,,,,,,,,,,,,,,,
2005-03-10,2.498,2.4776000000000016,1.0,1.0082337746206,7.432800000000005,0.0,0.40959049312979295,,,,,,,,,,,,,,,,
2005-03-11,2.485,2.480066666666668,1.0,1.0019891938388747,7.4402000000000035,0.0,0.4064601999673221,,,,,,,,,,,,,,,,
2005-03-14,2.506,2.4829666666666683,1.0,1.0092765374753312,7.448900000000004,0.0,0.4101141669922657,,,,,,,,,,,,,,,,
2005-03-15,2.484,2.485066666666668,1.0,0.9995707693958574,7.455200000000002,0.0,0.4052505158326625,,,,,,,,,,,,,,,,
2005-03-16,2.513,2.487633333333335,1.0,1.0101971083627002,7.462900000000005,0.0,0.41057670426591975,,,,,,,,,,,,,,,,
2005-03-17,2.523,2.4898000000000016,1.0,1.0133344043698282,7.469400000000005,0.0,0.41215463537143604,,,,,,,,,,,,,,,,
2005-03-18,2.542,2.493566666666668,1.0,1.0194233159998392,7.480700000000002,0.0,0.4152242318225012,,,,,,,,,,,,,,,,
2005-03-21,2.5839999999999996,2.498000000000002,1.0,1.034427542033626,7.494000000000006,0.0,0.422828758565066,,,,,,,,,,,,,,,,
2005-03-22,2.5639999999999996,2.5013666666666685,1.0,1.025039644994069,7.504100000000005,0.0,0.41806396393121664,,,,,,,,,,,,,,,,
2005-03-23,2.608,2.5070000000000023,1.0,1.0402871958516144,7.521000000000008,0.0,0.4258143546577543,,,,,,,,,,,,,,,,
