Date,PX_Last,30MA,Bank's Rate,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-02-09,2.439,2.4394,1.0,0.9998360252521112,39.03039999999999,0.0,0.064527589547462,,,,,,,,,,,,,,,,
2005-02-10,2.412,2.436433333333333,1.0,0.9899716799146294,38.98293333333333,0.0,0.06387018984833102,,,,,,,,,,,,,,,,
2005-02-11,2.412,2.4335666666666658,1.0,0.9911378360979086,38.93706666666665,0.0,0.06394788467082874,,,,,,,,,,,,,,,,
2005-02-14,2.432,2.4317333333333333,1.0,1.0001096611470557,38.90773333333333,0.0,0.06454583190743192,,,,,,,,,,,,,,,,
2005-02-15,2.464,2.4303,1.0,1.0138666008311732,38.8848,0.0,0.06546338875121238,,,,,,,,,,,,,,,,
2005-02-16,2.471,2.4292666666666665,1.0,1.017179395702407,38.868266666666656,0.0,0.06568447053366906,,,,,,,,,,,,,,,,
2005-02-17,2.485,2.4301000000000004,1.0,1.0225916628945309,38.88160000000001,0.0,0.06604576732226075,,,,,,,,,,,,,,,,
2005-02-18,2.5269999999999997,2.4328000000000003,1.0,1.03872081552121,38.92480000000001,0.0,0.06712324636508755,,,,,,,,,,,,,,,,
2005-02-21,2.551,2.4368000000000003,1.0,1.0468647406434668,38.98880000000001,0.0,0.0676677280455659,,,,,,,,,,,,,,,,
2005-02-22,2.536,2.440033333333334,1.0,1.0393300637969425,39.04053333333334,0.0,0.06716396886437116,,,,,,,,,,,,,,,,
2005-02-23,2.523,2.4427000000000008,1.0,1.0328734596962377,39.08320000000001,0.0,0.06673249010809568,,,,,,,,,,,,,,,,
2005-02-24,2.535,2.4475,1.0,1.0357507660878449,39.16,0.0,0.06692475032507833,,,,,,,,,,,,,,,,
2005-02-25,2.542,2.4521000000000006,1.0,1.036662452591656,39.23360000000001,0.0,0.06698567648733486,,,,,,,,,,,,,,,,
2005-02-28,2.537,2.4567666666666668,1.0,1.0326581007557356,39.30826666666668,0.0,0.06671810141494472,,,,,,,,,,,,,,,,
2005-03-01,2.53,2.4609666666666667,1.0,1.0280513077516962,39.37546666666668,0.0,0.06641035911715598,,,,,,,,,,,,,,,,
2005-03-02,2.537,2.465500000000001,1.0,1.0290002027986205,39.448000000000015,0.0,0.06647373931817893,,,,,,,,,,,,,,,,
2005-03-03,2.5180000000000002,2.468033333333335,1.0,1.0202455396334458,39.48853333333336,0.0,0.06588913544882588,,,,,,,,,,,,,,,,
2005-03-04,2.481,2.470166666666668,1.0,1.0043856689831991,39.52266666666669,0.0,0.06483094182054529,,,,,,,,,,,,,,,,
2005-03-07,2.4530000000000003,2.471900000000001,1.0,0.9923540596302436,39.550400000000025,0.0,0.06402892164746689,,,,,,,,,,,,,,,,
2005-03-08,2.464,2.4738000000000016,1.0,0.9960384833050362,39.580800000000025,0.0,0.0642744548931334,,,,,,,,,,,,,,,,
2005-03-09,2.4930000000000003,2.476066666666668,1.0,1.0068388034786349,39.61706666666669,0.0,0.06499454533270971,,,,,,,,,,,,,,,,
2005-03-10,2.498,2.4776000000000016,1.0,1.0082337746206,39.641600000000025,0.0,0.06508759015642006,,,,,,,,,,,,,,,,
2005-03-11,2.485,2.480066666666668,1.0,1.0019891938388747,39.68106666666669,0.0,0.06467114285403383,,,,,,,,,,,,,,,,
2005-03-14,2.506,2.4829666666666683,1.0,1.0092765374753312,39.727466666666686,0.0,0.06515714827957841,,,,,,,,,,,,,,,,
2005-03-15,2.484,2.485066666666668,1.0,0.9995707693958574,39.761066666666686,0.0,0.06450990617337367,,,,,,,,,,,,,,,,
2005-03-16,2.513,2.487633333333335,1.0,1.0101971083627002,39.80213333333336,0.0,0.06521855953545716,,,,,,,,,,,,,,,,
2005-03-17,2.523,2.4898000000000016,1.0,1.0133344043698282,39.836800000000025,0.0,0.06542787678841616,,,,,,,,,,,,,,,,
2005-03-18,2.542,2.493566666666668,1.0,1.0194233159998392,39.89706666666669,0.0,0.06583424796244587,,,,,,,,,,,,,,,,
2005-03-21,2.5839999999999996,2.498000000000002,1.0,1.034427542033626,39.96800000000003,0.0,0.06683632854504218,,,,,,,,,,,,,,,,
2005-03-22,2.5639999999999996,2.5013666666666685,1.0,1.025039644994069,40.021866666666696,0.0,0.06620922565373041,,,,,,,,,,,,,,,,
2005-03-23,2.608,2.5070000000000023,1.0,1.0402871958516144,40.11200000000004,0.0,0.06722794746139002,,,,,,,,,,,,,,,,
2005-03-24,2.6010000000000004,2.513300000000002,1.0,1.0348943619941904,40.21280000000003,0.0,0.06686752195530198,,,,,,,,,,,,,,,,
2005-03-25,2.602,2.5196333333333354,1.0,1.032689941658177,40.314133333333366,0.0,0.0667202287757361,,,,,,,,,,,,,,,,
2005-03-28,2.603,2.525333333333335,1.0,1.0307550158394925,40.40533333333336,0.0,0.06659096033996388,,,,,,,,,,,,,,,,
2005-03-29,2.5980000000000003,2.5298000000000016,1.0,1.0269586528579329,40.476800000000026,0.0,0.06633738164127012,,,,,,,,,,,,,,,,
2005-03-30,2.562,2.532833333333335,1.0,1.0115154306771066,40.52533333333336,0.0,0.06530651134504419,,,,,,,,,,,,,,,,
2005-03-31,2.506,2.533533333333335,1.0,0.9891324369128746,40.53653333333336,0.0,0.0638142792582382,,,,,,,,,,,,,,,,
2005-04-01,2.481,2.5320000000000014,1.0,0.9798578199052128,40.51200000000002,0.0,0.06319660989701165,,,,,,,,,,,,,,,,
2005-04-04,2.465,2.5291333333333346,1.0,0.9746421699132768,40.466133333333346,0.0,0.06284942645572696,,,,,,,,,,,,,,,,
2005-04-05,2.4730000000000003,2.5270333333333346,1.0,0.9786178786719602,40.432533333333346,0.0,0.06311406140702717,,,,,,,,,,,,,,,,
2005-04-06,2.4619999999999997,2.525000000000001,1.0,0.9750495049504944,40.400000000000034,0.0,0.06287653666257327,,,,,,,,,,,,,,,,
2005-04-07,2.425,2.521333333333335,1.0,0.9617927022739284,40.34133333333336,0.0,0.06199460645236648,,,,,,,,,,,,,,,,
2005-04-08,2.421,2.517300000000001,1.0,0.9617447264926701,40.27680000000002,0.0,0.06199141619811744,,,,,,,,,,,,,,,,
