Date,Close,30MA,S/S_A,S_U,S_L,s,Leakage Ratio,% change,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
1988-02-11,1024.689941,977.8963298,1.04785130056636,1466.8444947,488.9481649,0.7937441722044293,,,,,,,,,,,,,,,,,
1988-02-12,1033.48999,978.8396627333334,1.0558317458388025,1468.2594941000002,489.4198313666667,0.8115518375201294,,,,,,,,,,,,,,,,,
1988-02-15,1049.349976,981.9349956,1.0686552375687626,1472.9024934000001,490.96749780000016,0.8408475958046538,,,,,,,,,,,,,,,,,
1988-02-16,1055.77002,983.9239970666664,1.0730198909138562,1475.8859956,491.96199853333326,0.8510178497749624,,,,,,,,,,,,,,,,,
1988-02-17,1053.27002,985.4993307333333,1.0687678693969649,1478.2489960999999,492.74966536666665,0.8411087477778924,,,,,,,,,,,,,,,,,
1988-02-18,1051.939941,986.7483297333333,1.0660671108349224,1480.1224945999998,493.37416486666666,0.8348653900988775,,,,,,,,,,,,,,,,,
1988-02-19,1046.780029,987.4179993333332,1.0601184399177912,1481.126999,493.7089996666666,0.8212497699370521,,,,,,,,,,,,,,,,,
1988-02-22,1059.47998,989.8166646666667,1.0703800186641568,1484.724997,494.90833233333336,0.8448542253797148,,,,,,,,,,,,,,,,,
1988-02-23,1069.030029,992.5546651333334,1.0770490196188776,1488.8319977,496.2773325666667,0.8604989922749406,,,,,,,,,,,,,,,,,
1988-02-24,1069.900024,996.0256652666667,1.0741691316895483,1494.0384979,498.01283263333335,0.8537130342925819,,,,,,,,,,,,,,,,,
1988-02-25,1091.589966,999.9299967333334,1.091666386213145,1499.8949951,499.9649983666667,0.8956707578467046,,,,,,,,,,,,,,,,,
1988-02-26,1079.400024,1004.1613301333333,1.0749268983069449,1506.2419952,502.08066506666665,0.8554941208650502,,,,,,,,,,,,,,,,,
1988-02-29,1083.339966,1006.8349955,1.0759856092030324,1510.25249325,503.41749775,0.8579878837672615,,,,,,,,,,,,,,,,,
1988-03-01,1087.319946,1010.4063272666666,1.0761214737653106,1515.6094909,505.2031636333333,0.8583083595271408,,,,,,,,,,,,,,,,,
1988-03-02,1080.439941,1014.4063252333333,1.0650958241525927,1521.6094878499994,507.20316261666665,0.8326295575681064,,,,,,,,,,,,,,,,,
1988-03-03,1082.23999,1018.8396585666667,1.062227977582387,1528.25948785,509.4198292833333,0.8260570008745942,,,,,,,,,,,,,,,,,
1988-03-04,1075.130005,1022.4613260666664,1.0515116587694773,1533.6919891,511.23066303333326,0.8018725928478679,,,,,,,,,,,,,,,,,
1988-03-07,1077.369995,1026.2859924000004,1.0497756015168234,1539.4289886,513.1429962000002,0.7980091572130471,,,,,,,,,,,,,,,,,
1988-03-08,1079.420044,1029.9913268666667,1.0479894498565343,1544.9869903,514.9956634333333,0.7940497583969371,,,,,,,,,,,,,,,,,
1988-03-09,1078.619995,1033.9563272666667,1.0431968609848394,1550.9344909000001,516.9781636333333,0.7835027489144711,,,,,,,,,,,,,,,,,
