Date,PX_Last,30MA,Bank's Rate,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-02-09,3.5210000000000004,3.6587,1.0,0.9623636810889116,10.9761,0.0,0.3868218197862306,,,,,,,,,,,,,,,,
2005-02-10,3.534,3.6507,1.0,0.968033527816583,10.9521,0.0,0.389608258997735,,,,,,,,,,,,,,,,
2005-02-11,3.554,3.643533333333333,1.0,0.9754267835251496,10.930599999999998,0.0,0.3932533676184176,,,,,,,,,,,,,,,,
2005-02-14,3.58,3.6386666666666665,1.0,0.9838768779772812,10.916,0.0,0.3974358678919283,,,,,,,,,,,,,,,,
2005-02-15,3.6039999999999996,3.6342,1.0,0.991690055583072,10.9026,0.0,0.4013187439607948,,,,,,,,,,,,,,,,
2005-02-16,3.636,3.630633333333333,1.0,1.0014781626713432,10.8919,0.0,0.4062044626990931,,,,,,,,,,,,,,,,
2005-02-17,3.6660000000000004,3.629066666666666,1.0,1.0101770886913073,10.8872,0.0,0.4105666431836049,,,,,,,,,,,,,,,,
2005-02-18,3.759,3.630933333333333,1.0,1.0352710047003526,10.8928,0.0,0.4232579687361964,,,,,,,,,,,,,,,,
2005-02-21,3.802,3.6347333333333336,1.0,1.0460189651693843,10.9042,0.0,0.4287434409131384,,,,,,,,,,,,,,,,
2005-02-22,3.798,3.6381666666666663,1.0,1.0439323835265013,10.914500000000002,0.0,0.42767614890373706,,,,,,,,,,,,,,,,
2005-02-23,3.795,3.6413666666666673,1.0,1.042191118719162,10.924100000000005,0.0,0.4267863584756425,,,,,,,,,,,,,,,,
2005-02-24,3.827,3.646966666666666,1.0,1.0493652258954929,10.9409,0.0,0.4304574438824824,,,,,,,,,,,,,,,,
2005-02-25,3.813,3.6522666666666663,1.0,1.044009199766355,10.9568,0.0,0.4277154204235773,,,,,,,,,,,,,,,,
2005-02-28,3.799,3.657666666666667,1.0,1.0386402989155197,10.973,0.0,0.4249743308985712,,,,,,,,,,,,,,,,
2005-03-01,3.8339999999999996,3.664366666666667,1.0,1.0462926744958199,10.993100000000002,0.0,0.42888352850541495,,,,,,,,,,,,,,,,
2005-03-02,3.8789999999999996,3.6733000000000007,1.0,1.0559986932730785,11.019900000000002,0.0,0.43386391044545775,,,,,,,,,,,,,,,,
2005-03-03,3.8689999999999998,3.6802333333333337,1.0,1.0512920376425403,11.040700000000005,0.0,0.4314457191042804,,,,,,,,,,,,,,,,
2005-03-04,3.803,3.6849666666666674,1.0,1.0320310450569428,11.054900000000002,0.0,0.4216102650897818,,,,,,,,,,,,,,,,
2005-03-07,3.775,3.689700000000001,1.0,1.0231184107108977,11.069100000000002,0.0,0.4170916404113916,,,,,,,,,,,,,,,,
2005-03-08,3.822,3.6958333333333337,1.0,1.0341375422773391,11.087500000000002,0.0,0.4226812298570843,,,,,,,,,,,,,,,,
2005-03-09,3.875,3.703366666666668,1.0,1.0463452174147845,11.110100000000005,0.0,0.4289104228231232,,,,,,,,,,,,,,,,
2005-03-10,3.89,3.710266666666668,1.0,1.0484421604916088,11.130800000000002,0.0,0.4299843429812704,,,,,,,,,,,,,,,,
2005-03-11,3.883,3.718466666666667,1.0,1.0442476289510012,11.1554,0.0,0.4278373247380997,,,,,,,,,,,,,,,,
2005-03-14,3.886,3.726833333333333,1.0,1.042708286749251,11.1805,0.0,0.4270505499162503,,,,,,,,,,,,,,,,
2005-03-15,3.824,3.7336000000000014,1.0,1.0242125562459825,11.2008,0.0,0.4176452640787841,,,,,,,,,,,,,,,,
2005-03-16,3.7739999999999996,3.7382,1.0,1.0095768016692523,11.2146,0.0,0.4102650100634053,,,,,,,,,,,,,,,,
2005-03-17,3.7769999999999997,3.7425000000000006,1.0,1.0092184368737471,11.227500000000004,0.0,0.41008498174637803,,,,,,,,,,,,,,,,
2005-03-18,3.803,3.7497,1.0,1.0142144704909726,11.2491,0.0,0.4125977200603693,,,,,,,,,,,,,,,,
2005-03-21,3.827,3.758266666666666,1.0,1.0182885727463014,11.2748,0.0,0.4146514601043936,,,,,,,,,,,,,,,,
2005-03-22,3.783,3.7664,1.0,1.0044073916737466,11.2992,0.0,0.4076712356558661,,,,,,,,,,,,,,,,
2005-03-23,3.833,3.7768000000000006,1.0,1.0148803219656852,11.3304,0.0,0.4129330851452312,,,,,,,,,,,,,,,,
2005-03-24,3.802,3.785733333333334,1.0,1.0042968337266227,11.357200000000002,0.0,0.4076158361297992,,,,,,,,,,,,,,,,
2005-03-25,3.803,3.7940333333333336,1.0,1.0023633600126514,11.3821,0.0,0.4066474868488166,,,,,,,,,,,,,,,,
2005-03-28,3.805,3.801533333333334,1.0,1.0009119127369657,11.404600000000002,0.0,0.40592116845636017,,,,,,,,,,,,,,,,
2005-03-29,3.798,3.8080000000000007,1.0,0.9973739495798316,11.424000000000005,0.0,0.4041529441618565,,,,,,,,,,,,,,,,
2005-03-30,3.7680000000000002,3.812400000000001,1.0,0.9883537928863706,11.437200000000004,0.0,0.3996588932873441,,,,,,,,,,,,,,,,
2005-03-31,3.718,3.8141333333333347,1.0,0.9747954974480876,11.442400000000005,0.0,0.3929416042941197,,,,,,,,,,,,,,,,
2005-04-01,3.7110000000000003,3.8125333333333344,1.0,0.9733685388543049,11.437600000000005,0.0,0.39223725265424,,,,,,,,,,,,,,,,
2005-04-04,3.681,3.808500000000001,1.0,0.9665222528554548,11.425500000000005,0.0,0.38886478549313896,,,,,,,,,,,,,,,,
2005-04-05,3.693,3.8050000000000006,1.0,0.9705650459921156,11.415000000000004,0.0,0.390854882139714,,,,,,,,,,,,,,,,
2005-04-06,3.698,3.801766666666667,1.0,0.9727056719244559,11.4053,0.0,0.3919102279526441,,,,,,,,,,,,,,,,
2005-04-07,3.658,3.7961333333333336,1.0,0.963612096519265,11.388400000000004,0.0,0.38743468578863055,,,,,,,,,,,,,,,,
2005-04-08,3.6919999999999997,3.7921,1.0,0.9736030167980799,11.3763,0.0,0.3923529577114617,,,,,,,,,,,,,,,,
2005-04-11,3.667,3.7877,1.0,0.9681336959104472,11.3631,0.0,0.38965755634799454,,,,,,,,,,,,,,,,
2005-04-12,3.654,3.7817,1.0,0.9662321178306053,11.3451,0.0,0.3887221164479008,,,,,,,,,,,,,,,,
