Date,PX_Last,30MA,Bank's Rate,S/S_A,S_U,S_L,Band Width,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2012-04-30,0.075,0.17326666666667145,0.25,0.4328587918430046,0.5488708333333413,-0.2023374999999984,0.37560416666666985,0.4607482401511741,0.083179256778568,0.048694287794734,0.01164740627201,0.0258653715015944,0.0715232040878736,4.180697973226201,0.6709732397514039,0.063675478102967,0.5461693026695885,0.7957771768332192,10.537388328147232,0.10426273723274,0.0027622846606,0.098848659297964,0.10967681516751597,37.74510958986217
2012-05-01,0.077,0.16433333333333813,0.25,0.468559837728181,0.539937500000008,-0.2112708333333317,0.37560416666666985,0.484090965420738,0.083172562127674,0.048481577563882994,0.011644384308540002,0.02565858431914459,0.0713045708086214,4.163515758263519,0.6733715642509229,0.0641558617151,0.5476260752893269,0.7991170532125189,10.495869687499358,0.104216334383385,0.0027610240910300003,0.0988047271649662,0.1096279416018038,37.74553605742809
2012-05-02,0.07,0.1565000000000048,0.25,0.4472843450479097,0.5321041666666746,-0.21910416666666505,0.37560416666666985,0.4858926865513476,0.083200906835572,0.048433740799057,0.011645034268405,0.0256094736329832,0.07125800796513079,4.159175463353163,0.673747383907721,0.064263498380008,0.5477909270829053,0.7997038407325368,10.484137977108922,0.10421172341254,0.002760911448762,0.09880033697296647,0.10962310985211353,37.74540594530392
2012-05-03,0.083,0.15003333333333815,0.25,0.5532103976893846,0.525637500000008,-0.2255708333333317,0.37560416666666985,0.5289318705509386,0.082965908858379,0.048396714036634016,0.011645616960457,0.025571304794138296,0.07122212327912973,4.155787898654548,0.6761459159595661,0.064541630002367,0.5496443211549268,0.8026475107642054,10.476120853079896,0.104209661593084,0.0027608575348809995,0.09879838082471724,0.10962094236145076,37.745396231596324
2012-05-04,0.079,0.14423333333333813,0.25,0.5477235960249414,0.519837500000008,-0.2313708333333317,0.37560416666666985,0.533006694378727,0.082954263161812,0.048398239753338,0.01164620533915,0.025571677288604003,0.07122480221807201,4.155708949304231,0.6762215313419251,0.064554068482527,0.5496955571161721,0.8027475055676779,10.475273630893764,0.104209816568312,0.002760868444069,0.09879851441793676,0.10962111871868724,37.745303218702
2012-05-07,0.079,0.13826666666667145,0.25,0.5713596914175308,0.5138708333333413,-0.2373374999999984,0.37560416666666985,0.5466339690653473,0.082909363217526,0.04843017711798,0.011647077172678,0.025601905859531118,0.07125844837642888,4.158139969363926,0.6761591342346309,0.06451337482157599,0.549712919584342,0.8026053488849199,10.480914013639508,0.104211170463982,0.0027609130518840004,0.09879978088228936,0.10962256004567464,37.74518375103693
2012-05-08,0.078,0.13263333333333813,0.25,0.5880874591605718,0.508237500000008,-0.2429708333333317,0.37560416666666985,0.5573456394008734,0.08278290990021901,0.048325957040571,0.011642675579259,0.025506312905223358,0.07114560117591864,4.150760425435489,0.678106631287218,0.064814126148942,0.5510709440352917,0.8051423185391444,10.462327760601797,0.104169257170158,0.002759751585292,0.09876014406298568,0.10957837027733032,37.74588181245535
2012-05-09,0.068,0.12756666666667146,0.25,0.5330546119675788,0.5031708333333413,-0.2480374999999984,0.37560416666666985,0.5459443468934829,0.082598804795135,0.048283183453264,0.011637067185395,0.025474531769889803,0.0710918351366382,4.149085219157281,0.6795764421947651,0.064981682267701,0.5522123449500711,0.8069405394394591,10.457969361198703,0.104119957771747,0.002758375509403,0.09871354177331712,0.10952637377017688,37.746839549871346
2012-05-10,0.07200000000000001,0.12280000000000478,0.25,0.5863192182410196,0.4984041666666746,-0.25280416666666505,0.37560416666666985,0.56629537665802,0.082536976541256,0.048290109788955,0.011637758753966002,0.02548010263118164,0.07110011694672838,4.149433822255216,0.6800503242360879,0.065019408454767,0.5526122836647446,0.8074883648074312,10.459189654258244,0.104124731861331,0.002758507924375,0.098718056329556,0.109531407393106,37.746758289597466
2012-05-11,0.079,0.11816666666667144,0.25,0.6685472496473636,0.4937708333333413,-0.2574374999999984,0.37560416666666985,0.5939568623223382,0.08256829367340401,0.04827057737011401,0.011637619887068,0.025460842391460733,0.0710803123487673,4.147804949683181,0.6800471926899351,0.065042677104798,0.552563545564531,0.8075308398153391,10.455399792266087,0.104123180004955,0.0027584674641990005,0.09871658377512496,0.10952977623478503,37.74674936584924
2012-05-14,0.071,0.11343333333333812,0.25,0.6259183073758183,0.48903750000000795,-0.2621708333333317,0.37560416666666985,0.5861118797747906,0.082588873113127,0.048274327055410994,0.011637636592196,0.02546455933470684,0.07108409477611516,4.148121199091547,0.6798336027253079,0.065015783091116,0.5524026678667205,0.8072645375838953,10.456439504428696,0.104123844182285,0.002758484584587,0.09871721439649447,0.10953047396807553,37.7467558688181
2012-05-15,0.073,0.1087000000000048,0.25,0.6715731370744873,0.4843041666666746,-0.26690416666666505,0.37560416666666985,0.6023500155285884,0.08253254652907001,0.04826785924439,0.011637886717917,0.02545760127727268,0.07107811721150732,4.147476291385522,0.680424843675922,0.06508112784193701,0.5528658331057255,0.8079838542461186,10.455025385062124,0.104126607304935,0.002758559026499,0.09871983161299697,0.10953338299687304,37.74673889689081
2012-05-16,0.068,0.10456666666667146,0.25,0.6503028371054851,0.4801708333333413,-0.2710374999999984,0.37560416666666985,0.6002451137728453,0.081970989280067,0.048285009744709007,0.011623958771253998,0.02550205055305117,0.07106796893636684,4.153921284039567,0.6831848264382371,0.065241845439053,0.5553108093776933,0.8110588434987809,10.471574214994316,0.104000481893996,0.002755043508033,0.09860059661825132,0.10940036716974068,37.74912504675147
2012-05-17,0.038,0.10083333333333812,0.25,0.3768595041322135,0.476437500000008,-0.2747708333333317,0.37560416666666985,0.5384657508974651,0.082214958464792,0.048314242035844994,0.011630510321079,0.025518441806530158,0.07111004226515984,4.154094764722422,0.681327890540722,0.065042559228025,0.5538444744537929,0.8088113066276509,10.475108892196767,0.104044969094115,0.002756301870773,0.09864261742739992,0.10944732076083008,37.74803122886517
2012-05-18,0.048,0.09756666666667146,0.25,0.4919713016740449,0.4731708333333413,-0.2780374999999984,0.37560416666666985,0.5691919722501078,0.08179397164908099,0.04842718412399,0.011632118174259,0.02562823250244236,0.07122613574553764,4.163230066829497,0.683186738248553,0.065062882718966,0.5556634881193796,0.8107099883777265,10.500406832564245,0.104041107418741,0.0027562028613709994,0.09863894981045383,0.10944326502702817,37.74798614315234
