Date,GTFRF2Y,50MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2019-05-23,-0.5760000000000001,-0.5353200000000025,1.0759919300605196,0.0,-1.0706400000000051,0.6199042187922323,0.011683497378767999,0.06906808825962403,0.013496416132097998,0.04261511264071195,0.09552106387853612,5.1175132408196795,0.697215784580103,0.021034408830749998,0.655988343271833,0.7384432258883731,33.14644068155804,0.047439352358665,0.0012652065811749999,0.044959547459562,0.049919157257768,37.49534112810544
2019-05-24,-0.58,-0.5373400000000025,1.0793910745524198,0.0,-1.074680000000005,0.6167501182888743,0.011807053282498,0.06831681069581,0.013564942116978998,0.041729524146531166,0.09490409724508883,5.0362773469041695,0.6968280609692271,0.021235527334991,0.6552064273926448,0.7384496945458094,32.81425744587086,0.047416267529682,0.001265006764127,0.04493685427199308,0.049895680787370916,37.483015011701106
2019-05-27,-0.594,-0.5397800000000025,1.1004483308014326,0.0,-1.079560000000005,0.5974295103352724,0.012293785934063,0.065121634273478,0.013527633925243,0.03860747178000172,0.09163579676695427,4.813970767789441,0.694851479695123,0.022087649569303997,0.6515596865392871,0.7381432728509588,31.458823969245852,0.047171692391242005,0.001258358518997,0.044705309694007885,0.049638075088476126,37.48668736224089
2019-05-28,-0.5870000000000001,-0.5421200000000025,1.0827860990186626,0.0,-1.084240000000005,0.6136097398796685,0.012195480383392,0.06560782961361,0.013546207503891001,0.03905726290598365,0.09215839632123636,4.84326182031138,0.6954367669919289,0.021945097263606,0.6524243763552612,0.7384491576285966,31.689846649494434,0.047177629016642,0.001258609768996,0.044710753869409835,0.04964450416387416,37.483920893358814
2019-05-29,-0.595,-0.5445600000000025,1.092625238724837,0.0,-1.089120000000005,0.6045639041540162,0.012291388052911002,0.065112421780199,0.013555953041126998,0.03854275381959009,0.09168208974080792,4.8032345333934225,0.6948066183792428,0.02208149485686,0.6515268884597972,0.7380863482986885,31.46556077309131,0.047162232874451,0.0012582689898739995,0.04469602565429796,0.049628440094604036,37.48183675668653
2019-05-30,-0.597,-0.5464800000000024,1.0924462011418483,0.0,-1.0929600000000048,0.6047277775909414,0.012327404915582,0.06493151737890701,0.013562278873353999,0.03834945078713317,0.09151358397068084,4.787655377480612,0.6945502649487679,0.022130970208526998,0.651173563340055,0.7379269665574808,31.383633812907767,0.04715692120583701,0.001258168246392,0.04469091144290869,0.04962293096876533,37.480616237994816
2019-05-31,-0.623,-0.5486000000000025,1.1356179365657986,0.0,-1.097200000000005,0.5659702402759997,0.012422616272796002,0.06461129937920901,0.013576909814062,0.03800055614364749,0.09122204261477053,4.758910552111791,0.693799250612168,0.022234350899323997,0.6502199228494929,0.737378578374843,31.20393546695617,0.047196270501484006,0.001259313375161,0.04472801628616845,0.049664524716799566,37.47778069574301
2019-06-03,-0.601,-0.5503200000000025,1.092091873818864,0.0,-1.100640000000005,0.6050521732425009,0.012375690095404,0.064897458580844,0.013586165131084998,0.038268574923917414,0.0915263422377706,4.776731178716518,0.6941794084544611,0.022161529604767003,0.6507428104291179,0.7376160064798044,31.32362345174669,0.047224179052723005,0.001260103350135,0.044754376486458414,0.0496939816189876,37.47643322086481
2019-06-04,-0.601,-0.5521400000000024,1.0884920491179726,0.0,-1.1042800000000048,0.6083538833333194,0.012420671098603998,0.064663026610085,0.013582393510988998,0.03804153532854655,0.09128451789162344,4.76079761330513,0.6937501094218029,0.022221195588749,0.6501965660678549,0.7373036527757509,31.220197250460892,0.04720979047854,0.001259704639561,0.04474076938500044,0.04967881157207956,37.47687274931869
2019-06-05,-0.615,-0.5534000000000023,1.1113118901337142,0.0,-1.106800000000005,0.5876059801062571,0.01247412054177,0.064457196141492,0.013583121623318,0.03783427775978873,0.09108011452319527,4.745389015058112,0.693296568186367,0.022283281867889,0.6496213357253046,0.7369718006474294,31.112857266569492,0.04722045789645502,0.001259999432392,0.044750859008966686,0.04969005678394334,37.476570768608134
