Date,GTFRF2Y,50MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-03-11,2.553,2.43838,1.047006619148779,4.5719625,0.30479749999999983,0.7483659067052911,,,,,,,,,,,,,,,,
2005-03-14,2.571,2.4424,1.0526531280707505,4.5795,0.3052999999999999,0.7552087755567541,,,,,,,,,,,,,,,,
2005-03-15,2.546,2.44552,1.0410873760999704,4.58535,0.30569000000000024,0.7412424375532712,,,,,,,,,,,,,,,,
2005-03-16,2.572,2.4493400000000003,1.0500787967370804,4.5925125,0.3061674999999999,0.7520831963408244,,,,,,,,,,,,,,,,
2005-03-17,2.5839999999999996,2.45412,1.052923247436963,4.6014750000000015,0.30676499999999995,0.7555373032726282,,,,,,,,,,,,,,,,
2005-03-18,2.602,2.45936,1.0579988289636326,4.6113,0.30742,0.7617305387215372,,,,,,,,,,,,,,,,
2005-03-21,2.5860000000000003,2.4645799999999998,1.049266000697888,4.6210875,0.3080724999999997,0.7510983800041102,,,,,,,,,,,,,,,,
2005-03-22,2.559,2.46908,1.0364184230563611,4.629525,0.30863499999999977,0.7356592012468772,,,,,,,,,,,,,,,,
2005-03-23,2.5980000000000003,2.47434,1.0499769635539176,4.6393875,0.3092924999999997,0.7519597580077692,,,,,,,,,,,,,,,,
2005-03-24,2.591,2.48038,1.0445980051443733,4.650712499999999,0.31004750000000003,0.7454611522260337,,,,,,,,,,,,,,,,
2005-03-25,2.59,2.48622,1.041742082357957,4.6616625,0.31077749999999993,0.7420278476541917,,,,,,,,,,,,,,,,
2005-03-28,2.591,2.4921,1.039685405882589,4.672687499999999,0.3115125000000001,0.7395626536006648,,,,,,,,,,,,,,,,
2005-03-29,2.5869999999999997,2.4978,1.0357114260549285,4.683375,0.3122249999999997,0.7348164697126155,,,,,,,,,,,,,,,,
2005-03-30,2.548,2.50276,1.0180760440473715,4.692675,0.3128449999999998,0.7140218851008463,,,,,,,,,,,,,,,,
2005-03-31,2.491,2.50608,0.9939826342335442,4.6989,0.3132600000000001,0.6862937297494778,,,,,,,,,,,,,,,,
2005-04-01,2.469,2.50936,0.9839162176810023,4.705049999999999,0.3136700000000001,0.6749326120840748,,,,,,,,,,,,,,,,
2005-04-04,2.458,2.51278,0.9781994444400228,4.711462499999999,0.3140974999999999,0.6685375756683017,,,,,,,,,,,,,,,,
2005-04-05,2.464,2.5162400000000003,0.9792388643372651,4.71795,0.31453000000000003,0.6696972791460962,,,,,,,,,,,,,,,,
2005-04-06,2.448,2.5192,0.9717370593839316,4.7235,0.3148999999999997,0.661357370265541,,,,,,,,,,,,,,,,
2005-04-07,2.4090000000000003,2.5209200000000003,0.9556035098297448,4.726725,0.31511500000000003,0.6436536010747385,,,,,,,,,,,,,,,,
2005-04-08,2.4090000000000003,2.5233800000000004,0.9546719083134524,4.7313375,0.31542249999999994,0.6426408390503493,,,,,,,,,,,,,,,,
2005-04-11,2.396,2.52544,0.9487455651292448,4.735199999999999,0.31568,0.6362221023341045,,,,,,,,,,,,,,,,
2005-04-12,2.4019999999999997,2.5275799999999995,0.9503161126452973,4.739212499999999,0.31594750000000005,0.6379191312130389,,,,,,,,,,,,,,,,
2005-04-13,2.387,2.529159999999999,0.9437916146072216,4.742174999999999,0.3161449999999997,0.6308879850488232,,,,,,,,,,,,,,,,
2005-04-14,2.387,2.530439999999999,0.9433142062250048,4.744574999999998,0.31630499999999984,0.6303754402161569,,,,,,,,,,,,,,,,
2005-04-15,2.343,2.531359999999999,0.9255894064850518,4.746299999999998,0.3164199999999999,0.6115297027469959,,,,,,,,,,,,,,,,
2005-04-18,2.319,2.531439999999999,0.9160793856461148,4.746449999999999,0.31643000000000004,0.6015627750706726,,,,,,,,,,,,,,,,
2005-04-19,2.301,2.5265799999999987,0.910717254153837,4.737337499999997,0.3158224999999999,0.5959865104927928,,,,,,,,,,,,,,,,
2005-04-20,2.307,2.5223599999999986,0.9146196419226444,4.729424999999997,0.3152949999999999,0.6000416545941014,,,,,,,,,,,,,,,,
2005-04-21,2.322,2.5189599999999985,0.9218090005399059,4.723049999999997,0.31487,0.6075557641839502,,,,,,,,,,,,,,,,
2005-04-22,2.309,2.515259999999999,0.9179965490645106,4.716112499999999,0.3144074999999997,0.6035640694779103,,,,,,,,,,,,,,,,
