Date,PX_Last,120MA,Bank's Rate,SD,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-06-15,2.041,2.069449999999999,1.0,0.015799709912948868,2.1168491297388456,2.022050870261152,0.2230048168733954,,,,,,,,,,,,,,,,
2005-06-16,2.04,2.0693583333333323,1.0,0.015937793570280998,2.117171714044176,2.0215449526224893,0.21441972057418726,,,,,,,,,,,,,,,,
2005-06-17,2.035,2.0692166666666654,1.0,0.01616538654725658,2.117712826308435,2.020720507024896,0.1592571083017961,,,,,,,,,,,,,,,,
2005-06-20,2.037,2.0690833333333325,1.0,0.016363365247473522,2.1181734290757532,2.019993237590912,0.1902165134869845,,,,,,,,,,,,,,,,
2005-06-21,2.0340000000000003,2.0689416666666656,1.0,0.016591310895231408,2.11871559935236,2.0191677339809715,0.16133883099060198,,,,,,,,,,,,,,,,
2005-06-22,2.024,2.068674999999999,1.0,0.017048050963868848,2.1198191528916053,2.0175308471083926,0.06533276265982957,,,,,,,,,,,,,,,,
2005-06-23,2.023,2.0684083333333323,1.0,0.01750404516739561,2.1209204688355188,2.0158961978311454,0.07003586917153742,,,,,,,,,,,,,,,,
2005-06-24,2.019,2.068108333333332,1.0,0.018031821794323114,2.1222037987163014,2.0140128679503637,0.047191882094080484,,,,,,,,,,,,,,,,
2005-06-27,2.024,2.067858333333332,1.0,0.01842927735666522,2.123146165403328,2.012570501263337,0.10910485046014737,,,,,,,,,,,,,,,,
2005-06-28,2.028,2.0675749999999997,1.0,0.018775277405851342,2.123900832217553,2.0112491677824447,0.16098578222333235,,,,,,,,,,,,,,,,
2005-06-29,2.028,2.0672749999999978,1.0,0.01911455052222449,2.124618651566672,2.0099313484333248,0.17143751871775928,,,,,,,,,,,,,,,,
2005-06-30,2.03,2.0671083333333318,1.0,0.01935019200306709,2.125158909342533,2.0090577573241304,0.19891358722633634,,,,,,,,,,,,,,,,
2005-07-01,2.044,2.0670499999999987,1.0,0.019409125860447008,2.12527737758134,2.0088226224186583,0.3596351105686176,,,,,,,,,,,,,,,,
2005-07-04,2.05,2.0670166666666656,1.0,0.01943492703585211,2.1253214477742217,2.008711885559109,0.4370663540116375,,,,,,,,,,,,,,,,
2005-07-05,2.046,2.0669416666666653,1.0,0.01949841695853526,2.125436917542271,2.0084464157910595,0.38712953324266175,,,,,,,,,,,,,,,,
2005-07-06,2.0469999999999997,2.0668583333333315,1.0,0.01956199369241869,2.1255443144105883,2.008172352256076,0.4016850753613948,,,,,,,,,,,,,,,,
2005-07-07,2.043,2.0666999999999978,1.0,0.019677228802179945,2.1257316864065383,2.007668313593459,0.35561886058343833,,,,,,,,,,,,,,,,
2005-07-08,2.044,2.066524999999999,1.0,0.019784658408305667,2.125878975224916,2.007171024775082,0.3714240335887628,,,,,,,,,,,,,,,,
2005-07-11,2.048,2.066433333333332,1.0,0.01984470262367842,2.1259674412043674,2.0068992254622966,0.42340525131278056,,,,,,,,,,,,,,,,
2005-07-12,2.048,2.0663083333333323,1.0,0.01991305929674199,2.1260475112235584,2.006569155443106,0.4258174722875331,,,,,,,,,,,,,,,,
2005-07-13,2.05,2.0661833333333326,1.0,0.01996788393618353,2.126086985141883,2.006279681524782,0.4540074217685641,,,,,,,,,,,,,,,,
2005-07-14,2.057,2.066116666666665,1.0,0.019985070816876352,2.1260718791172946,2.0061614542160364,0.5515973161719954,,,,,,,,,,,,,,,,
2005-07-15,2.0580000000000003,2.0660416666666657,1.0,0.01999849820750455,2.1260371612891795,2.006046172044152,0.5673626048860809,,,,,,,,,,,,,,,,
2005-07-18,2.055,2.065958333333332,1.0,0.020023484475873897,2.126028786760954,2.0058878799057105,0.5255800355070505,,,,,,,,,,,,,,,,
2005-07-19,2.063,2.0659083333333323,1.0,0.020023318003989654,2.1259782873453013,2.0058383793213634,0.6458669421727007,,,,,,,,,,,,,,,,
2005-07-20,2.0580000000000003,2.0657916666666654,1.0,0.02002826995080278,2.125876476519074,2.005706856814257,0.5712147107535784,,,,,,,,,,,,,,,,
2005-07-21,2.0540000000000003,2.065583333333332,1.0,0.02001981657147645,2.1256427830477618,2.0055238836189027,0.5167896566917564,,,,,,,,,,,,,,,,
2005-07-22,2.059,2.0654416666666657,1.0,0.020005747438062976,2.1254589089808547,2.005424424352477,0.5911952267874293,,,,,,,,,,,,,,,,
2005-07-25,2.0580000000000003,2.0653083333333315,1.0,0.02000158153469112,2.125313077937405,2.0053035887292587,0.578216275625141,,,,,,,,,,,,,,,,
2005-07-26,2.057,2.0651083333333315,1.0,0.019963631864523816,2.1249992289269035,2.0052174377397605,0.5661753148980785,,,,,,,,,,,,,,,,
2005-07-27,2.063,2.0649583333333315,1.0,0.019911217873907937,2.124691986955056,2.0052246797116084,0.6608887029805404,,,,,,,,,,,,,,,,
2005-07-28,2.0540000000000003,2.064741666666665,1.0,0.019887808591083245,2.1244050924399147,2.005078240893416,0.5276007832658111,,,,,,,,,,,,,,,,
2005-07-29,2.051,2.0645249999999984,1.0,0.019894707210713337,2.1242091216321386,2.004840878367858,0.4888931706068216,,,,,,,,,,,,,,,,
2005-08-01,2.0580000000000003,2.0643583333333315,1.0,0.019864875128953068,2.123952958720192,2.0047637079464726,0.591770831254141,,,,,,,,,,,,,,,,
2005-08-02,2.059,2.064191666666665,1.0,0.019825192657043668,2.123667244637796,2.004716088695534,0.6094581465322609,,,,,,,,,,,,,,,,
2005-08-03,2.06,2.064041666666665,1.0,0.01978821022449727,2.1234062973401566,2.0046770359931734,0.6272826027322486,,,,,,,,,,,,,,,,
2005-08-04,2.059,2.0638499999999977,1.0,0.019724625049246,2.1230238751477364,2.00467612485226,0.614371263891605,,,,,,,,,,,,,,,,
2005-08-05,2.061,2.0637416666666653,1.0,0.01970427019427257,2.1228544772494824,2.0046288560838468,0.6478103575591223,,,,,,,,,,,,,,,,
2005-08-08,2.064,2.0636749999999977,1.0,0.019689744581042085,2.1227442337431244,2.004605766256872,0.698664390626705,,,,,,,,,,,,,,,,
2005-08-09,2.066,2.0635583333333316,1.0,0.01963406726132493,2.1224605351173063,2.004656131549357,0.7354837516569717,,,,,,,,,,,,,,,,
2005-08-10,2.063,2.0634583333333314,1.0,0.019606077218273368,2.1222765649881516,2.0046401016785107,0.6853850157970767,,,,,,,,,,,,,,,,
2005-08-11,2.063,2.0633416666666653,1.0,0.019566764267218487,2.12204195946832,2.004641373865009,0.6873435269166741,,,,,,,,,,,,,,,,
2005-08-12,2.057,2.063158333333331,1.0,0.019522207795795832,2.1217249567207186,2.004591709945944,0.5931652911366937,,,,,,,,,,,,,,,,
2005-08-15,2.059,2.062974999999998,1.0,0.019456987819290256,2.121345963457869,2.0046040365421267,0.6272668157047397,,,,,,,,,,,,,,,,
2005-08-16,2.059,2.0628166666666647,1.0,0.019411329738640563,2.1210506558825863,2.004582677450743,0.6296652901561836,,,,,,,,,,,,,,,,
2005-08-17,2.0580000000000003,2.0625916666666644,1.0,0.01930910658788313,2.1205189864303136,2.0046643469030148,0.6168660042926255,,,,,,,,,,,,,,,,
2005-08-18,2.0580000000000003,2.0624666666666642,1.0,0.019289864926662875,2.1203362614466528,2.004597071886676,0.6187959917113955,,,,,,,,,,,,,,,,
2005-08-19,2.056,2.062299999999998,1.0,0.0192585911565032,2.1200757734695075,2.004524226530488,0.5896503807544363,,,,,,,,,,,,,,,,
2005-08-22,2.057,2.062183333333332,1.0,0.019247936397327515,2.119927142525314,2.0044395241413486,0.607185734762255,,,,,,,,,,,,,,,,
2005-08-23,2.052,2.0620249999999976,1.0,0.019252905624866336,2.1197837168745965,2.0042662831253986,0.533099458111977,,,,,,,,,,,,,,,,
2005-08-24,2.051,2.0618249999999976,1.0,0.01924173523879824,2.119550205716392,2.004099794283603,0.5212746925532061,,,,,,,,,,,,,,,,
2005-08-25,2.053,2.061633333333331,1.0,0.01921411518187169,2.1192756788789464,2.003990987787716,0.5535816483957422,,,,,,,,,,,,,,,,
2005-08-26,2.052,2.0614166666666645,1.0,0.019174889540461468,2.118941335288049,2.00389199804528,0.5415444127429674,,,,,,,,,,,,,,,,
2005-08-29,2.052,2.061108333333331,1.0,0.01902577016983979,2.1181856438428506,2.0040310228238116,0.5450902750999347,,,,,,,,,,,,,,,,
2005-08-30,2.055,2.0609166666666643,1.0,0.01897040824254709,2.1178278913943056,2.004005441939023,0.5942406680129168,,,,,,,,,,,,,,,,
2005-08-31,2.056,2.060683333333331,1.0,0.018856910021410333,2.1172540633975623,2.0041126032691,0.6136087069243861,,,,,,,,,,,,,,,,
2005-09-01,2.05,2.0603666666666647,1.0,0.01871404701168524,2.11650880770172,2.004224525631609,0.5236995026578161,,,,,,,,,,,,,,,,
2005-09-02,2.049,2.060008333333331,1.0,0.018515532143461744,2.115554929763716,2.004461736902946,0.5123418062018512,,,,,,,,,,,,,,,,
2005-09-05,2.049,2.059558333333331,1.0,0.018117117059719103,2.1139096845124885,2.0052069821541743,0.5156198198704273,,,,,,,,,,,,,,,,
2005-09-06,2.0469999999999997,2.0591249999999977,1.0,0.017787431189841395,2.112487293569522,2.005762706430473,0.48839543166322996,,,,,,,,,,,,,,,,
