Date,ust2yyield,30MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-01-11,3.2061,3.0349466666666682,1.056394181556183,4.931788333333333,0.0,1.0500756626696133,,,,,,,,,,,,,,,,
2005-01-12,3.2064,3.0416600000000007,1.0541612145999222,4.942697500000001,0.0,1.0461562622753484,,,,,,,,,,,,,,,,
2005-01-13,3.1734,3.046180000000001,1.041763782836208,4.950042500000001,0.0,1.0246708152366009,,,,,,,,,,,,,,,,
2005-01-14,3.2244,3.0564700000000005,1.0549424663091735,4.966763750000001,0.0,1.047525802729272,,,,,,,,,,,,,,,,
2005-01-17,3.2246,3.0670400000000004,1.051372006886118,4.9839400000000005,0.0,1.0412820041694366,,,,,,,,,,,,,,,,
2005-01-18,3.2249,3.0768000000000004,1.0481344253770148,4.9998000000000005,0.0,1.035653828321915,,,,,,,,,,,,,,,,
2005-01-19,3.2165,3.0876466666666667,1.0417318907387934,5.017425833333334,0.0,1.0246161354609675,,,,,,,,,,,,,,,,
2005-01-20,3.1833,3.0962900000000007,1.0281013729334136,5.031471250000001,0.0,1.0015157996981172,,,,,,,,,,,,,,,,
2005-01-21,3.1419,3.1032766666666682,1.0124459845131435,5.042824583333334,0.0,0.9756259676833676,,,,,,,,,,,,,,,,
2005-01-24,3.1842,3.1108433333333343,1.0235809582181892,5.055120416666668,0.0,0.9939711622866249,,,,,,,,,,,,,,,,
2005-01-25,3.2098,3.119260000000001,1.0290261151683409,5.068797500000001,0.0,1.0030662460550437,,,,,,,,,,,,,,,,
2005-01-26,3.2523,3.1299200000000007,1.0391000408956137,5.086120000000001,0.0,1.0201140380127454,,,,,,,,,,,,,,,,
2005-01-27,3.2796,3.1398300000000012,1.0445151489093354,5.102223750000002,0.0,1.0293993902787844,,,,,,,,,,,,,,,,
2005-01-28,3.2551,3.1483533333333344,1.0339055548614828,5.116074166666668,0.0,1.011287284476373,,,,,,,,,,,,,,,,
2005-01-31,3.2716,3.156586666666668,1.0364359814821067,5.129453333333336,0.0,1.0155773914516155,,,,,,,,,,,,,,,,
2005-02-01,3.2799,3.165090000000001,1.0362738500327002,5.1432712500000015,0.0,1.0153019598634283,,,,,,,,,,,,,,,,
2005-02-02,3.3128,3.175523333333335,1.0432296198946729,5.160225416666669,0.0,1.0271872607836658,,,,,,,,,,,,,,,,
2005-02-03,3.3377,3.1864833333333347,1.0474556590598827,5.178035416666669,0.0,1.0344778744666998,,,,,,,,,,,,,,,,
2005-02-04,3.2808,3.1961033333333337,1.0264999775768615,5.193667916666668,0.0,0.9988365323002494,,,,,,,,,,,,,,,,
2005-02-07,3.2974,3.2043033333333346,1.0290536372440808,5.206992916666668,0.0,1.0031124271242895,,,,,,,,,,,,,,,,
2005-02-08,3.3059,3.212220000000001,1.029163631382657,5.219857500000002,0.0,1.0032970146938072,,,,,,,,,,,,,,,,
2005-02-09,3.2318,3.216530000000001,1.0047473519600312,5.226861250000002,0.0,0.9631362028903296,,,,,,,,,,,,,,,,
