Date,ust3myieldzc,60MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-02-22,2.648,2.3632833333333334,1.1204750453112549,11.816416666666667,0.0,0.2537252006531869,,,,,,,,,,,,,,,,
2005-02-23,2.6839999999999997,2.3709666666666664,1.1320277242756118,11.854833333333332,0.0,0.2567075024684326,,,,,,,,,,,,,,,,
2005-02-24,2.695,2.3788333333333327,1.1329082883766557,11.894166666666665,0.0,0.2569351836114169,,,,,,,,,,,,,,,,
2005-02-25,2.738,2.387566666666666,1.1467742611026572,11.93783333333333,0.0,0.26052726067930243,,,,,,,,,,,,,,,,
2005-02-28,2.766,2.396349999999999,1.1542554301333283,11.981749999999995,0.0,0.26247068196429746,,,,,,,,,,,,,,,,
2005-03-01,2.7569999999999997,2.4047499999999995,1.1464809231728872,12.023749999999998,0.0,0.2604511356908863,,,,,,,,,,,,,,,,
2005-03-02,2.736,2.4129666666666663,1.1338739311221322,12.06483333333333,0.0,0.2571849225371537,,,,,,,,,,,,,,,,
2005-03-03,2.747,2.4213499999999994,1.1344910896813762,12.106749999999998,0.0,0.2573445675701165,,,,,,,,,,,,,,,,
2005-03-04,2.759,2.4297499999999994,1.1355077682889188,12.148749999999994,0.0,0.2576076150379563,,,,,,,,,,,,,,,,
2005-03-07,2.747,2.43815,1.1266739125976664,12.19075,0.0,0.2553243204024837,,,,,,,,,,,,,,,,
2005-03-08,2.7569999999999997,2.446883333333333,1.1267394576774536,12.234416666666664,0.0,0.2553412427149607,,,,,,,,,,,,,,,,
2005-03-09,2.7560000000000002,2.45595,1.1221726826686211,12.27975,0.0,0.25416288540049203,,,,,,,,,,,,,,,,
2005-03-10,2.737,2.46485,1.1104123983203849,12.32425,0.0,0.2511347754161187,,,,,,,,,,,,,,,,
2005-03-11,2.77,2.47425,1.119531171061938,12.37125,0.0,0.2534819338980091,,,,,,,,,,,,,,,,
2005-03-14,2.7910000000000004,2.483816666666667,1.1236739158150428,12.419083333333333,0.0,0.25455009289754377,,,,,,,,,,,,,,,,
2005-03-15,2.798,2.4934,1.122162509023823,12.467,0.0,0.25416026186142743,,,,,,,,,,,,,,,,
2005-03-16,2.7969999999999997,2.503483333333333,1.1172433076579966,12.517416666666666,0.0,0.2528925233588192,,,,,,,,,,,,,,,,
2005-03-17,2.7880000000000003,2.513416666666666,1.1092470408806077,12.567083333333333,0.0,0.25083521077897075,,,,,,,,,,,,,,,,
2005-03-18,2.8110000000000004,2.5236666666666663,1.1138555012547884,12.618333333333332,0.0,0.2520203777272499,,,,,,,,,,,,,,,,
2005-03-21,2.83,2.5331833333333336,1.1171714114651523,12.665916666666668,0.0,0.2528740067395958,,,,,,,,,,,,,,,,
2005-03-22,2.87,2.5432833333333336,1.1284625516884341,12.716416666666667,0.0,0.2557862108190985,,,,,,,,,,,,,,,,
2005-03-23,2.8280000000000003,2.5532,1.1076296412345294,12.765999999999998,0.0,0.2504195936537369,,,,,,,,,,,,,,,,
2005-03-24,2.839,2.563283333333333,1.1075638666553964,12.816416666666665,0.0,0.25040269546128946,,,,,,,,,,,,,,,,
2005-03-25,2.842,2.5735333333333332,1.104318317229231,12.867666666666667,0.0,0.2495692335926647,,,,,,,,,,,,,,,,
2005-03-28,2.853,2.5832833333333336,1.1044084724220469,12.916416666666667,0.0,0.2495923762011667,,,,,,,,,,,,,,,,
2005-03-29,2.846,2.5914500000000005,1.0982268614096349,12.957250000000002,0.0,0.2480068117003072,,,,,,,,,,,,,,,,
2005-03-30,2.8280000000000003,2.599833333333334,1.0877620360279503,12.999166666666673,0.0,0.2453283328753433,,,,,,,,,,,,,,,,
2005-03-31,2.778,2.607533333333334,1.06537468360903,13.03766666666667,0.0,0.2396222532962488,,,,,,,,,,,,,,,,
2005-04-01,2.7910000000000004,2.6152333333333337,1.0672087895280218,13.07616666666667,0.0,0.2400885069758287,,,,,,,,,,,,,,,,
2005-04-04,2.762,2.622266666666667,1.0532872324197893,13.111333333333334,0.0,0.236554890739857,,,,,,,,,,,,,,,,
2005-04-05,2.787,2.6294500000000003,1.0599174732358476,13.14725,0.0,0.2382362434643933,,,,,,,,,,,,,,,,
2005-04-06,2.767,2.6366500000000004,1.0494377334875693,13.18325,0.0,0.23557999769877955,,,,,,,,,,,,,,,,
2005-04-07,2.7680000000000002,2.6436833333333336,1.047024038431229,13.218416666666668,0.0,0.23496920919830705,,,,,,,,,,,,,,,,
2005-04-08,2.781,2.6505333333333336,1.0492227979274609,13.252666666666668,0.0,0.2355255928574192,,,,,,,,,,,,,,,,
2005-04-11,2.773,2.657083333333333,1.0436255292457268,13.285416666666665,0.0,0.2341098442166353,,,,,,,,,,,,,,,,
2005-04-12,2.767,2.6638,1.038741647270816,13.319,0.0,0.23287617180388,,,,,,,,,,,,,,,,
2005-04-13,2.7769999999999997,2.6704833333333333,1.0398866622147052,13.352416666666665,0.0,0.23316526692442202,,,,,,,,,,,,,,,,
2005-04-14,2.778,2.6775,1.0375350140056023,13.3875,0.0,0.2325716096118499,,,,,,,,,,,,,,,,
2005-04-15,2.7910000000000004,2.6846833333333326,1.0396011944301318,13.423416666666665,0.0,0.2330931837612301,,,,,,,,,,,,,,,,
2005-04-18,2.89,2.6933499999999992,1.073013162047265,13.466749999999996,0.0,0.2415654885238205,,,,,,,,,,,,,,,,
2005-04-19,2.911,2.7015666666666656,1.0775229188002031,13.507833333333327,0.0,0.24271454973248105,,,,,,,,,,,,,,,,
2005-04-20,2.8689999999999998,2.709099999999999,1.0590232918681484,13.545499999999995,0.0,0.2380093243803248,,,,,,,,,,,,,,,,
2005-04-21,2.891,2.7166333333333323,1.0641848366237627,13.583166666666665,0.0,0.2393198948711033,,,,,,,,,,,,,,,,
2005-04-22,2.923,2.724333333333332,1.0729230392756643,13.62166666666666,0.0,0.2415425391885682,,,,,,,,,,,,,,,,
2005-04-25,2.9010000000000002,2.7313499999999986,1.0621121423471909,13.656749999999995,0.0,0.2387934096026311,,,,,,,,,,,,,,,,
2005-04-26,2.911,2.7378666666666662,1.0632365832278177,13.689333333333328,0.0,0.23907899453816225,,,,,,,,,,,,,,,,
2005-04-27,2.88,2.7440333333333324,1.0495499325809945,13.720166666666662,0.0,0.2356083988931305,,,,,,,,,,,,,,,,
2005-04-28,2.88,2.750533333333332,1.0470696592176068,13.752666666666661,0.0,0.2349807501360903,,,,,,,,,,,,,,,,
2005-04-29,2.903,2.757383333333332,1.0528097290305427,13.786916666666661,0.0,0.23643391043708475,,,,,,,,,,,,,,,,
2005-05-02,2.9019999999999997,2.7638999999999987,1.0499656282788816,13.819499999999994,0.0,0.2357136318573805,,,,,,,,,,,,,,,,
2005-05-03,2.911,2.770416666666665,1.0507444728530613,13.852083333333326,0.0,0.2359108254245681,,,,,,,,,,,,,,,,
2005-05-04,2.8489999999999998,2.7758999999999983,1.026333801649916,13.879499999999993,0.0,0.2297487682213772,,,,,,,,,,,,,,,,
2005-05-05,2.798,2.780516666666665,1.0062878002289748,13.902583333333325,0.0,0.22471673818125013,,,,,,,,,,,,,,,,
2005-05-06,2.873,2.7858333333333314,1.0312892611426872,13.929166666666653,0.0,0.2309966213955532,,,,,,,,,,,,,,,,
2005-05-09,2.8739999999999997,2.791183333333332,1.029670808677324,13.955916666666653,0.0,0.2305889014440181,,,,,,,,,,,,,,,,
2005-05-10,2.9,2.796483333333332,1.0370167293445942,13.98241666666666,0.0,0.2324408196186626,,,,,,,,,,,,,,,,
2005-05-11,2.8689999999999998,2.801266666666665,1.024179537828126,14.006333333333325,0.0,0.22920678004867576,,,,,,,,,,,,,,,,
2005-05-12,2.88,2.806233333333332,1.02628671885208,14.03116666666666,0.0,0.2297369195867528,,,,,,,,,,,,,,,,
2005-05-13,2.822,2.809833333333332,1.004330031437215,14.049166666666661,0.0,0.22422664550832594,,,,,,,,,,,,,,,,
2005-05-16,2.823,2.8132999999999986,1.003447908150571,14.066499999999992,0.0,0.2240059000676816,,,,,,,,,,,,,,,,
2005-05-17,2.88,2.8171666666666653,1.0223037330651368,14.085833333333325,0.0,0.2287350881263077,,,,,,,,,,,,,,,,
2005-05-18,2.859,2.820083333333332,1.013799828610266,14.10041666666666,0.0,0.22659947329183225,,,,,,,,,,,,,,,,
2005-05-19,2.87,2.8229999999999986,1.0166489550123985,14.114999999999995,0.0,0.22731447629417376,,,,,,,,,,,,,,,,
2005-05-20,2.8930000000000002,2.8255833333333324,1.0238593800690128,14.127916666666662,0.0,0.2291262570793149,,,,,,,,,,,,,,,,
2005-05-23,2.9210000000000003,2.8281666666666663,1.0328245624373862,14.14083333333333,0.0,0.23138354763913144,,,,,,,,,,,,,,,,
2005-05-24,2.952,2.8314166666666654,1.0425876328104309,14.157083333333327,0.0,0.2338475433832921,,,,,,,,,,,,,,,,
2005-05-25,2.9410000000000003,2.8348333333333327,1.0374507613616324,14.174166666666665,0.0,0.2325503471531123,,,,,,,,,,,,,,,,
2005-05-26,2.932,2.8379166666666653,1.0331522537072388,14.189583333333326,0.0,0.2314661517007647,,,,,,,,,,,,,,,,
2005-05-27,2.9530000000000003,2.841149999999999,1.0393678616053363,14.205749999999995,0.0,0.2330342689996253,,,,,,,,,,,,,,,,
2005-05-30,2.9589999999999996,2.844683333333332,1.0401860781223455,14.22341666666666,0.0,0.2332408776965835,,,,,,,,,,,,,,,,
2005-05-31,2.96,2.8480666666666656,1.0393015144776576,14.240333333333329,0.0,0.23301751748884275,,,,,,,,,,,,,,,,
2005-06-01,2.983,2.851849999999999,1.0459876921998006,14.259249999999994,0.0,0.23470707494388365,,,,,,,,,,,,,,,,
2005-06-02,2.983,2.8559499999999987,1.0444860729354508,14.279749999999995,0.0,0.2343273760244284,,,,,,,,,,,,,,,,
2005-06-03,3.0039999999999996,2.859849999999999,1.050404741507422,14.299249999999995,0.0,0.23582480497550065,,,,,,,,,,,,,,,,
2005-06-06,2.9989999999999997,2.863316666666665,1.047386771750709,14.316583333333329,0.0,0.2350609754945373,,,,,,,,,,,,,,,,
2005-06-07,3.014,2.8669166666666657,1.0513036653780197,14.334583333333327,0.0,0.2360524298647267,,,,,,,,,,,,,,,,
2005-06-08,3.013,2.8705166666666657,1.0496368249618249,14.352583333333328,0.0,0.23563039469993355,,,,,,,,,,,,,,,,
2005-06-09,2.9930000000000003,2.873933333333332,1.0414298638335389,14.36966666666666,0.0,0.23355502909724946,,,,,,,,,,,,,,,,
2005-06-10,3.0039999999999996,2.8771499999999985,1.0440887683992843,14.385749999999993,0.0,0.23422693785342066,,,,,,,,,,,,,,,,
2005-06-13,3.011,2.880166666666665,1.045425611943754,14.400833333333326,0.0,0.23456493064462786,,,,,,,,,,,,,,,,
2005-06-14,3.003,2.8823833333333315,1.0418461574044635,14.411916666666652,0.0,0.2336601972381181,,,,,,,,,,,,,,,,
2005-06-15,2.9930000000000003,2.8851333333333318,1.037387064722602,14.425666666666654,0.0,0.23253427262046955,,,,,,,,,,,,,,,,
2005-06-16,2.963,2.8871999999999978,1.026253809919646,14.435999999999993,0.0,0.2297286379635365,,,,,,,,,,,,,,,,
2005-06-17,2.985,2.889583333333331,1.033020908435473,14.447916666666654,0.0,0.2314330415070429,,,,,,,,,,,,,,,,
2005-06-20,2.9930000000000003,2.8919166666666634,1.0349537503962205,14.45958333333332,0.0,0.23192039295030464,,,,,,,,,,,,,,,,
2005-06-21,3.0239999999999996,2.8948833333333317,1.0446016822785036,14.474416666666652,0.0,0.2343566038402564,,,,,,,,,,,,,,,,
2005-06-22,3.034,2.898316666666663,1.0468145302733205,14.49158333333332,0.0,0.2349162104934921,,,,,,,,,,,,,,,,
2005-06-23,3.065,2.903099999999997,1.0557679721676838,14.515499999999983,0.0,0.2371836468378754,,,,,,,,,,,,,,,,
2005-06-24,3.097,2.9081999999999977,1.0649198817137755,14.540999999999988,0.0,0.239506670343485,,,,,,,,,,,,,,,,
2005-06-27,3.114,2.9140666666666637,1.068609732104048,14.57033333333332,0.0,0.2404447913761059,,,,,,,,,,,,,,,,
2005-06-28,3.137,2.919899999999997,1.0743518613651162,14.599499999999988,0.0,0.24190644396993802,,,,,,,,,,,,,,,,
2005-06-29,3.127,2.9258999999999977,1.0687309887555974,14.629499999999993,0.0,0.2404756350505558,,,,,,,,,,,,,,,,
2005-06-30,3.127,2.931883333333331,1.0665499423010243,14.659416666666653,0.0,0.23992099438472536,,,,,,,,,,,,,,,,
2005-07-01,3.1689999999999996,2.938349999999998,1.0784964350741069,14.69174999999999,0.0,0.2429627696919179,,,,,,,,,,,,,,,,
2005-07-04,3.176,2.9450666666666643,1.0784136182542563,14.725333333333321,0.0,0.2429416512754733,,,,,,,,,,,,,,,,
2005-07-05,3.18,2.9519499999999983,1.077254018530125,14.75974999999999,0.0,0.2426459983941609,,,,,,,,,,,,,,,,
2005-07-06,3.188,2.9587999999999983,1.0774638366905511,14.79399999999999,0.0,0.24269948739725955,,,,,,,,,,,,,,,,
2005-07-07,3.148,2.9649666666666645,1.061732003732477,14.824833333333325,0.0,0.23869688063036085,,,,,,,,,,,,,,,,
2005-07-08,3.18,2.971449999999998,1.070184590014977,14.85724999999999,0.0,0.24084545712549024,,,,,,,,,,,,,,,,
2005-07-11,3.178,2.9762499999999985,1.0677866442671151,14.881249999999993,0.0,0.2402354502446516,,,,,,,,,,,,,,,,
2005-07-12,3.2089999999999996,2.9812166666666653,1.0764061652680956,14.906083333333326,0.0,0.2424298840567272,,,,,,,,,,,,,,,,
2005-07-13,3.219,2.987049999999998,1.0776518638790786,14.935249999999993,0.0,0.2427474236526297,,,,,,,,,,,,,,,,
2005-07-14,3.23,2.9926999999999984,1.079292946169012,14.963499999999993,0.0,0.2431659040213477,,,,,,,,,,,,,,,,
2005-07-15,3.252,2.998183333333332,1.0846568199632003,14.990916666666658,0.0,0.244534929096957,,,,,,,,,,,,,,,,
2005-07-18,3.27,3.004333333333332,1.0884278264728728,15.021666666666661,0.0,0.2454985288373693,,,,,,,,,,,,,,,,
