Date,ust2yyield,15MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2019-10-02,1.4780000000000002,1.6736666666666822,0.8830910177255447,2.5105000000000235,0.0,0.8884988906395591,0.002152432912106,0.118256297328136,0.017982694701968997,0.08301021571227676,0.15350237894399524,6.57611661033149,1.105830997996087,0.010928229108893,1.0844116689426566,1.127250327049517,101.190319765181,0.033554542821893,0.000914183772432,0.031762742627926284,0.03534634301585972,36.704373708847776
2019-10-03,1.3901,1.6517266666666817,0.8416041395065287,2.477590000000024,0.0,0.8234140249685435,0.00220080602892,0.11669144588566906,0.018165272481279,0.0810875118223622,0.15229537994897585,6.423875337181616,1.1038942509320673,0.011117440929098,1.082104066711035,1.1256844351530997,99.29391646622908,0.033674730251034,0.000918452517385,0.0318745633169594,0.0354748971851086,36.66463928576356
2019-10-04,1.4036,1.6253066666666818,0.8635908710561208,2.437960000000023,0.0,0.8573787460660095,0.002206405414538,0.11633800804829306,0.018227506245371,0.08061209580736586,0.1520639202892202,6.382552088157313,1.104017785677751,0.011138026225886005,1.0821872542750146,1.1258483170804876,99.12149273916502,0.033668324139445004,0.000918610284614,0.03186784798160156,0.03546880029728845,36.651368598159415
2019-10-07,1.4617,1.6054666666666817,0.9104517897184532,2.408200000000023,0.0,0.9338638888087264,0.0020978645650899996,0.12339300570594901,0.018441332704486,0.08724799360515642,0.15953801780674154,6.691111086344214,1.1045067636840975,0.010540134122395002,1.0838481008042034,1.1251654265639917,104.79057959397899,0.033818020326397004,0.000923576873834,0.03200780965368236,0.035628230999111644,36.61635678035768
2019-10-08,1.4194,1.5851066666666818,0.8954602424232142,2.3776600000000228,0.0,0.9087529498403708,0.0020395382840029995,0.12711779714160099,0.018634047132834,0.09059506476124636,0.16364052952195565,6.821802919968642,1.1032458241695111,0.010232687053309,1.0831897575450256,1.123301890793997,107.81584723758051,0.033824801128502,0.000924653755128,0.03201247976845112,0.035637122488552886,36.58104554370927
2019-10-09,1.4657,1.5653466666666818,0.9363421095220564,2.348020000000022,0.0,0.9787728968013664,0.002030036424005,0.128064295564531,0.018865330728,0.09108824733765099,0.16504034379141103,6.788340867751335,1.104080409254416,0.010168237094349,1.084150664549492,1.12401015395934,108.58130067285471,0.033884126562198996,0.000927469975848,0.032066285409536925,0.03570196771486108,36.533933652382736
2019-10-10,1.5424,1.5523200000000152,0.9936095650381268,2.328480000000023,0.0,1.0859124047446589,0.002042754949268,0.128276664739249,0.019130712793872,0.0907804676632599,0.16577286181523812,6.705273667604186,1.1055978335204009,0.010198489487228,1.085608794125434,1.1255868729153675,108.40799854772548,0.034041645958048,0.00093320314594,0.0322125677920056,0.0358707241240904,36.47828032528401
2019-10-11,1.5914,1.5462133333333483,1.0292240829208459,2.319320000000023,0.0,1.1588381662004117,0.0020949097321720004,0.124728141491954,0.019212860044311,0.08707093580510444,0.16238534717880354,6.4919091277554575,1.107050893818539,0.010487578450578,1.0864952400554062,1.1276065475816721,105.55829441805528,0.034015641982938,0.000933063118632,0.03218683827041928,0.035844445695456716,36.4558852490134
2019-10-14,1.5914,1.5402266666666815,1.0332245470363566,2.310340000000023,0.0,1.167372073828268,0.002121177848731,0.122638292298311,0.019205648077234,0.08499522206693236,0.16028136252968966,6.385532620671254,1.107719797749094,0.010651190429037,1.0868434645081817,1.1285961309900066,103.99962381005214,0.033950528821524,0.000931311767025,0.032125157758155005,0.03577589988489299,36.454525781396654
2019-10-15,1.618,1.5397200000000153,1.05084041254253,2.309580000000023,0.0,1.2058421338620504,0.002121933548482,0.12272495121252401,0.019230705851944,0.08503276774271376,0.16041713468233426,6.381718495274055,1.1078631158807009,0.010651452500509,1.0869862689797032,1.1287399627816983,104.01052023916748,0.033970768451567004,0.000932001046249,0.03214404640091897,0.035797490502215035,36.44928145551561
2019-10-16,1.5835,1.5333200000000151,1.0327263715336552,2.299980000000023,0.0,1.1663053728168478,0.0020834848780139996,0.125123144634174,0.019265367155889,0.08736302500863156,0.16288326425971644,6.494718923429858,1.106958855160306,0.010441866817635,1.0864927961977413,1.1274249141228707,106.01158533172884,0.0339750212261,0.00093222262008,0.0321478648907432,0.0358021775614568,36.44518003993744
2019-10-17,1.5999,1.5296133333333486,1.0459506106118217,2.2944200000000228,0.0,1.1950144077672211,0.0021360703873,0.11969756610969,0.01908763737353,0.0822857968575712,0.1571093353618088,6.270947198299313,1.108678450617743,0.01083379670993,1.08744420906628,1.1299126921692058,102.33517208252155,0.0336731107176,0.00092316494764,0.0318637074202256,0.0354825140149744,36.475724954337295
2019-10-18,1.5736,1.5257533333333486,1.031359372200826,2.288630000000023,0.0,1.1633841643925071,0.002122960172728,0.120498374977712,0.019077379180683,0.08310671178357333,0.15789003817185068,6.316296061239175,1.1080197001091998,0.010754269211040002,1.0869413324555617,1.1290980677628382,103.03068282609983,0.033671716416506,0.000923043776036,0.03186255061547544,0.03548088221753656,36.47900271980291
