Date,Close,90MA,S/S_A,S_U,S_L,s
1990-05-09,18.639999,21.696555588888888,0.8591224963627778,35.256902831944444,8.136208345833333,0.9485608639433744
1990-05-10,18.59,21.71155558888889,0.8562260738937391,35.281277831944436,8.141833345833334,0.9545616625147016
1990-05-11,19.809999,21.729555566666665,0.911661489772424,35.31052779583333,8.1485833375,0.8455313074192623
1990-05-14,20.139999,21.739777788888887,0.9264123670249044,35.32713890694445,8.152416670833334,0.8184159035488342
1990-05-15,19.49,21.732888888888887,0.8967974805210739,35.315944444444455,8.149833333333332,0.8736192860433329
1990-05-16,17.709999,21.704555544444442,0.8159576897916759,35.26990275972222,8.139208329166665,1.0419499009676565
1990-05-17,17.27,21.649777755555554,0.7976987198202689,35.180888852777784,8.118666658333332,1.0842391513057403
1990-05-18,17.200001,21.59155553333333,0.7966077744350751,35.08627774166667,8.096833325,1.0868233929283155
1990-05-21,16.719998999999998,21.554555533333332,0.7757060438635874,35.026152741666664,8.082958325,1.1376707295047412
1990-05-22,17.84,21.478999988888887,0.8305787052110738,34.903374981944445,8.054624995833333,1.009330339914281
1990-05-23,17.18,21.37722221111111,0.8036591391687201,34.737986093055554,8.016458329166667,1.0702367745806702
1990-05-24,17.700001,21.30522222222222,0.8307822756027475,34.62098611111111,7.989458333333332,1.0088836005884927
1990-05-25,17.32,21.22922222222222,0.8158565499337916,34.49748611111111,7.960958333333332,1.04217929136253
1990-05-29,18.75,21.167111111111108,0.8858081720068871,34.39655555555555,7.937666666666665,0.8949047078186241
1990-05-30,17.440001000000002,21.1108889,0.8261140060284248,34.30519446249999,7.916583337499999,1.0191787377529886
1990-05-31,17.370001000000002,21.007222233333326,0.8268585349869844,34.136736129166664,7.877708337499999,1.0175296751437422
1990-06-01,17.09,20.922444466666665,0.8168261613611899,33.99897225833333,7.845916675,1.039982325669219
1990-06-04,18.389999,20.844666688888886,0.8822400124921483,33.87258336944444,7.816750008333332,0.9019145413019606
1990-06-05,18.969999,20.770666688888888,0.9133071790202988,33.75233336944444,7.789000008333333,0.8424694683511557
1990-06-06,17.42,20.67222223333333,0.8426766993589485,33.59236112916666,7.7520833374999984,0.9831215864357604
1990-06-07,16.879998999999998,20.565999988888887,0.8207721000252693,33.41974998194444,7.712249995833332,1.031090995364798
1990-06-08,17.58,20.45855554444444,0.8592982022513257,33.24515275972222,7.6719583291666655,0.9481979929499572
1990-06-11,16.34,20.35833331111111,0.8026197307164632,33.082291630555545,7.6343749916666654,1.0726645092809552
1990-06-12,16.6,20.266444411111106,0.8190879299429075,32.93297216805555,7.599916654166664,1.0348762470595825
1990-06-13,17.379998999999998,20.18933328888888,0.8608505665496646,32.807666594444434,7.570999983333332,0.9449977299116206
1990-06-14,17.4,20.109999944444443,0.865241175935801,32.67874990972221,7.541249979166665,0.9360013644929408
1990-06-15,15.9,20.012333266666666,0.7945100547812519,32.520041558333325,7.504624974999999,1.091811336187048
1990-06-18,17.709999,19.939222133333327,0.8881990923002643,32.401235966666654,7.477208299999997,0.890234966262072
1990-06-19,15.23,19.844333244444442,0.7674735055290278,32.24704152222221,7.441624966666664,1.1584297971891069
1990-06-20,15.27,19.750777677777773,0.7731341139635611,32.09501372638888,7.4065416291666635,1.1441099120157754
1990-06-21,14.72,19.643444355555552,0.7493594164832348,31.920597077777767,7.366291633333333,1.2056824877134027
1990-06-22,19.360001,19.594555477777774,0.9880296096513248,31.841152651388878,7.347958304166665,0.7124855926697073
1990-06-25,17.059998999999998,19.539111033333327,0.873120530964586,31.751055429166666,7.327166637499999,0.920056752506872
1990-06-26,16.290001,19.501111055555555,0.8353370714926132,31.689305465277773,7.312916645833332,0.9989398450393744
1990-06-27,16.0,19.447999933333328,0.8227067078798393,31.602999891666666,7.292999974999999,1.0267604821823555
1990-06-28,16.18,19.374666588888886,0.8351111450495368,31.483833206944443,7.265499970833332,0.9994307503256322
1990-06-29,15.5,19.281444377777774,0.8038816852260322,31.33234711388889,7.230541641666665,1.0697177414198522
1990-07-02,16.26,19.211666588888885,0.8463607217399876,31.218958206944443,7.2043749708333324,0.9752751658369256
1990-07-03,16.110001,19.127444366666666,0.8422453460680219,31.08209709583333,7.172791637499998,0.9840443442713336
1990-07-05,17.25,19.057333266666664,0.9051633698494488,30.96816655833333,7.1464999749999985,0.8577136262489489
1990-07-06,16.41,18.987555477777775,0.8642502727223399,30.85477765138889,7.1203333041666665,0.9380246665909046
1990-07-09,16.66,18.928333255555557,0.8801620182331803,30.758541540277772,7.098124970833332,0.9060196242908284
1990-07-10,16.92,18.872999922222217,0.8965188401276557,30.668624873611112,7.077374970833333,0.8741534297052855
1990-07-11,16.68,18.821222144444445,0.8862336288254012,30.584485984722217,7.057958304166666,0.8940721453094517
1990-07-12,17.059998999999998,18.765999899999997,0.9090908606473986,30.4947498375,7.037249962500002,0.8503328547851049
1990-07-13,17.09,18.727555466666665,0.9125590379597932,30.43227763333333,7.0228332999999985,0.8438602382615558
1990-07-16,16.75,18.701444355555555,0.8956527464695074,30.389847077777773,7.013041633333334,0.8758155242560733
1990-07-17,16.66,18.667222133333333,0.8924734425402742,30.334235966666665,7.0002083,0.8819406252364307
1990-07-18,18.9,18.65166658888889,1.0133142746213921,30.30895820694445,6.994374970833333,0.6720680747854254
1990-07-19,18.559999,18.6348888,0.9959812048891858,30.281694300000005,6.988083300000001,0.6995980146998169
1990-07-20,15.63,18.574666588888885,0.8414686705251361,30.183833206944453,6.965499970833335,0.9857079708383854
1990-07-23,23.68,18.619444366666666,1.2717887566179449,30.25659709583333,6.9822916375,0.3320784958405107
1990-07-24,21.790001,18.6525555,1.1682045926629194,30.3104026875,6.9947083125,0.4548176436234445
1990-07-25,20.190001,18.681111055555558,1.0807708888383123,30.35680546527778,7.005416645833334,0.5716081655301816
1990-07-26,20.26,18.70299993333333,1.0832486805441148,30.39237489166667,7.013624975000001,0.5681035545678802
1990-07-27,21.120001,18.725888844444444,1.1278503880613302,30.42956937222223,7.022208316666667,0.5070323100710545
1990-07-30,21.16,18.737666622222225,1.1292761487657683,30.44870826111111,7.026624983333335,0.5051402842922987
1990-07-31,21.110001,18.719555522222226,1.1276977690490595,30.419277723611113,7.019833320833333,0.507235052191355
1990-08-01,21.639999,18.732666633333334,1.1552012013865285,30.44058327916667,7.0247499875,0.4713469933806692
1990-08-02,20.43,18.741999966666672,1.0900650963790148,30.455749945833343,7.028249987500002,0.5585252478598484
1990-08-03,28.74,18.827888855555557,1.5264589790437213,30.59531939027779,7.0604583208333365,0.08211373560092189
1990-08-06,35.91,19.00722218888889,1.8892818552408996,30.88673605694445,7.127708320833335,-0.19179775231943014
1990-08-07,32.75,19.165999977777787,1.7087550891146992,31.1447499638889,7.1872499916666674,-0.06485478795597263
1990-08-08,28.27,19.260888866666672,1.467741192823385,31.29894440833334,7.2228333250000025,0.1344541562299819
1990-08-09,24.389999,19.278111077777787,1.2651653941404446,31.326930501388894,7.229291654166668,0.3394915487226937
1990-08-10,25.75,19.337111066666672,1.3316363499813513,31.422805483333338,7.251416650000002,0.2674755006278895
1990-08-13,25.74,19.378333277777788,1.3282876102413559,31.4897915763889,7.266874979166668,0.2709821775860283
1990-08-14,24.18,19.411333288888894,1.2456640479116754,31.543416594444462,7.2792499833333375,0.3616426363310707
1990-08-15,23.309999,19.428555500000012,1.1997803439375607,31.571402687500008,7.285708312500002,0.4157817291850828
1990-08-16,27.16,19.482555511111123,1.394067630630404,31.659152705555574,7.30595831666667,0.20425542966813232
1990-08-17,27.530001,19.54744440000001,1.4083682980062595,31.764597150000014,7.330291650000004,0.19031989228341872
1990-08-20,26.459999,19.644444388888896,1.3469456542617235,31.92222213194445,7.3666666458333365,0.2515989386523708
1990-08-21,28.9,19.74555551111112,1.4636205086120535,32.086527705555575,7.4045833166666695,0.13823224503584766
1990-08-22,30.549999,19.854444388888897,1.5386982582648665,32.26347213194446,7.445416645833338,0.0715404639052142
1990-08-23,36.470001,20.0332221888889,1.8204760400564768,32.55398605694446,7.512458320833337,-0.14529515548236455
1990-08-24,33.93,20.158333300000013,1.683174868430218,32.75729161250001,7.559374987500004,-0.045489384245301884
1990-08-27,29.629999,20.237999966666678,1.464077431011096,32.88674994583335,7.589249987500003,0.13781260703423712
1990-08-28,29.120001,20.30233331111112,1.4343179453202617,32.99129163055557,7.61337499166667,0.16551829810269508
1990-08-29,27.379999,20.33811107777779,1.3462410002232923,33.049430501388905,7.626791654166671,0.25232419483678503
1990-08-30,29.889999,20.429111055555566,1.4631081557448191,33.19730546527779,7.660916645833337,0.13870299996739785
1990-08-31,29.9,20.5295554888889,1.4564367950481254,33.36052766944446,7.698583308333338,0.14485302854526416
1990-09-04,29.58,20.633222155555565,1.4336103094802128,33.52898600277779,7.737458308333338,0.16618653213260287
1990-09-05,28.52,20.70355547777779,1.3775411682603025,33.643277651388914,7.763833304166671,0.22060560636247936
1990-09-06,30.190001,20.822111044444455,1.4499010660139093,33.83593044722224,7.8082916416666714,0.15091492558472094
1990-09-07,28.73,20.9365554888889,1.3722410076121216,34.02190266944446,7.851208308333337,0.22590635673662315
1990-09-10,29.34,21.04788882222223,1.3939640335339956,34.20281933611113,7.892958308333336,0.2043570935414855
1990-09-11,28.379999,21.165333266666675,1.3408718229207246,34.393666558333344,7.936999975000003,0.2578676933755876
1990-09-12,28.120001,21.28577771111112,1.3210699360691642,34.58938878055557,7.982166641666669,0.2785823357855173
1990-09-13,29.33,21.41555548888889,1.3695652216547631,34.80027766944445,8.030833308333335,0.22859315179501816
