Date,GTFRF2Y,15MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-01-21,2.305,2.329066666666668,0.9896668193267688,5.560646666666669,0.0,0.5353234838104832,,,,,,,,,,,,,,,,
2005-01-24,2.287,2.323533333333334,0.9842768197859578,5.547435833333336,0.0,0.5314749313366095,,,,,,,,,,,,,,,,
2005-01-25,2.291,2.316933333333333,0.98880704379352,5.531678333333335,0.0,0.5347085955396392,,,,,,,,,,,,,,,,
2005-01-26,2.3,2.3115333333333337,0.9950105269229658,5.518785833333334,0.0,0.5391536603112604,,,,,,,,,,,,,,,,
2005-01-27,2.323,2.3100666666666667,1.0055986840206632,5.515284166666667,0.0,0.5467864772488182,,,,,,,,,,,,,,,,
2005-01-28,2.286,2.3064666666666667,0.991126398242622,5.506689166666668,0.0,0.536368201801853,,,,,,,,,,,,,,,,
2005-01-31,2.293,2.3043333333333336,0.995081730073774,5.501595833333334,0.0,0.5392047953271351,,,,,,,,,,,,,,,,
2005-02-01,2.295,2.3017333333333334,0.9970746683658692,5.4953883333333335,0.0,0.5406370990553688,,,,,,,,,,,,,,,,
2005-02-02,2.3080000000000003,2.2999333333333336,1.0035073480390737,5.491090833333335,0.0,0.5452742454681521,,,,,,,,,,,,,,,,
2005-02-03,2.323,2.3022,1.009034836243593,5.4965025,0.0,0.5492761133337442,,,,,,,,,,,,,,,,
2005-02-04,2.2969999999999997,2.302133333333333,0.9977701841769951,5.496343333333333,0.0,0.5411374422295778,,,,,,,,,,,,,,,,
2005-02-07,2.315,2.3033333333333332,1.0050651230101302,5.499208333333334,0.0,0.546400445319333,,,,,,,,,,,,,,,,
2005-02-08,2.544,2.319466666666666,1.0968038629570018,5.537726666666666,0.0,0.6150650794344704,,,,,,,,,,,,,,,,
2005-02-09,2.5180000000000002,2.334,1.078834618680377,5.572425000000001,0.0,0.6012389683676953,,,,,,,,,,,,,,,,
2005-02-10,2.492,2.3451333333333326,1.0626261477670071,5.599005833333332,0.0,0.5889295443288207,,,,,,,,,,,,,,,,
2005-02-11,2.494,2.357733333333333,1.057795622914664,5.629088333333333,0.0,0.5852901487135292,,,,,,,,,,,,,,,,
2005-02-14,2.513,2.3728,1.0590863115306812,5.665059999999999,0.0,0.5862612784268249,,,,,,,,,,,,,,,,
2005-02-15,2.545,2.389733333333333,1.0649723818557162,5.705488333333332,0.0,0.5907020255555809,,,,,,,,,,,,,,,,
2005-02-16,2.5540000000000003,2.4066666666666667,1.061218836565097,5.745916666666668,0.0,0.5878678852966046,,,,,,,,,,,,,,,,
2005-02-17,2.5639999999999996,2.4227333333333334,1.0583087972262732,5.784275833333334,0.0,0.5856761543332071,,,,,,,,,,,,,,,,
2005-02-18,2.614,2.4446,1.0692955902806185,5.8364825,0.0,0.5939762784836443,,,,,,,,,,,,,,,,
2005-02-21,2.634,2.4673333333333334,1.0675493109970278,5.890758333333332,0.0,0.592652414288182,,,,,,,,,,,,,,,,
2005-02-22,2.6180000000000003,2.4888666666666666,1.0518843918249272,5.942169166666668,0.0,0.580854478089015,,,,,,,,,,,,,,,,
2005-02-23,2.603,2.5085333333333333,1.0376581269267569,5.989123333333334,0.0,0.5702593388396449,,,,,,,,,,,,,,,,
2005-02-24,2.616,2.5280666666666667,1.034782838005327,6.035759166666668,0.0,0.5681315111260009,,,,,,,,,,,,,,,,
