Date,ust3myieldzc,90MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-05-30,2.9589999999999996,2.759233333333332,1.0723993379803574,13.106358333333326,0.0,0.2558840725226424,,,,,,,,,,,,,,,,
2005-05-31,2.96,2.7652555555555542,1.0704254780550728,13.134963888888883,0.0,0.2553474915868111,,,,,,,,,,,,,,,,
2005-06-01,2.983,2.7715444444444426,1.0762952064432594,13.164836111111102,0.0,0.25694398462972795,,,,,,,,,,,,,,,,
2005-06-02,2.983,2.7775888888888884,1.073953028805959,13.193547222222215,0.0,0.2563066358344071,,,,,,,,,,,,,,,,
2005-06-03,3.0039999999999996,2.7836222222222204,1.079169427524489,13.222205555555547,0.0,0.2577266675592021,,,,,,,,,,,,,,,,
2005-06-06,2.9989999999999997,2.7893888888888867,1.075145890179052,13.249597222222214,0.0,0.2566311841776419,,,,,,,,,,,,,,,,
2005-06-07,3.014,2.794877777777776,1.0784013612203285,13.275669444444434,0.0,0.2575174544269094,,,,,,,,,,,,,,,,
2005-06-08,3.013,2.800466666666665,1.0758921132192258,13.302216666666661,0.0,0.2568342667471487,,,,,,,,,,,,,,,,
2005-06-09,2.9930000000000003,2.8060555555555537,1.066621790176009,13.328763888888881,0.0,0.25431429516249593,,,,,,,,,,,,,,,,
2005-06-10,3.0039999999999996,2.8117444444444426,1.0683758995009034,13.355786111111104,0.0,0.2547906315665193,,,,,,,,,,,,,,,,
2005-06-13,3.011,2.8172999999999986,1.0687537713413555,13.382174999999993,0.0,0.2548932741023485,,,,,,,,,,,,,,,,
2005-06-14,3.003,2.8226666666666653,1.063887576759566,13.40766666666666,0.0,0.2535722591988068,,,,,,,,,,,,,,,,
2005-06-15,2.9930000000000003,2.827922222222221,1.0583742284284108,13.432630555555553,0.0,0.252077668522943,,,,,,,,,,,,,,,,
2005-06-16,2.963,2.8328333333333324,1.0459492851679713,13.45595833333333,0.0,0.2487176094470551,,,,,,,,,,,,,,,,
2005-06-17,2.985,2.8376222222222207,1.0519370678110789,13.478705555555544,0.0,0.2503354673278469,,,,,,,,,,,,,,,,
2005-06-20,2.9930000000000003,2.8425111111111097,1.0529422341747912,13.501927777777775,0.0,0.2506073131599704,,,,,,,,,,,,,,,,
2005-06-21,3.0239999999999996,2.8474222222222214,1.062013204926093,13.525255555555553,0.0,0.25306389287002595,,,,,,,,,,,,,,,,
2005-06-22,3.034,2.8524444444444437,1.0636491118728577,13.549111111111104,0.0,0.2535075685040636,,,,,,,,,,,,,,,,
2005-06-23,3.065,2.8578111111111104,1.0724991543644518,13.574602777777775,0.0,0.25591121460463706,,,,,,,,,,,,,,,,
2005-06-24,3.097,2.8632666666666657,1.0816317027171765,13.600516666666662,0.0,0.2583976604914734,,,,,,,,,,,,,,,,
2005-06-27,3.114,2.8688111111111096,1.0854670730809903,13.626852777777767,0.0,0.25944373232478785,,,,,,,,,,,,,,,,
2005-06-28,3.137,2.8742444444444426,1.0914172613479105,13.652661111111104,0.0,0.2610687755026021,,,,,,,,,,,,,,,,
2005-06-29,3.127,2.8791666666666647,1.086078147612157,13.676041666666658,0.0,0.25961049995888946,,,,,,,,,,,,,,,,
2005-06-30,3.127,2.883966666666665,1.0842705070562542,13.69884166666666,0.0,0.25911725941922786,,,,,,,,,,,,,,,,
2005-07-01,3.1689999999999996,2.8887555555555537,1.0970121697924524,13.721588888888881,0.0,0.2625992016904873,,,,,,,,,,,,,,,,
2005-07-04,3.176,2.8933111111111085,1.0977042834430382,13.743227777777767,0.0,0.26278868472649153,,,,,,,,,,,,,,,,
2005-07-05,3.18,2.8980111111111087,1.097304281480403,13.765552777777767,0.0,0.26267917002915353,,,,,,,,,,,,,,,,
2005-07-06,3.188,2.903033333333332,1.0981616929418665,13.789408333333325,0.0,0.2629139314697599,,,,,,,,,,,,,,,,
2005-07-07,3.148,2.907488888888887,1.082721248576474,13.810572222222214,0.0,0.25869471564150304,,,,,,,,,,,,,,,,
2005-07-08,3.18,2.912166666666665,1.0919704687231735,13.832791666666653,0.0,0.26121999504408056,,,,,,,,,,,,,,,,
2005-07-11,3.178,2.9169555555555533,1.0894920884026733,13.855538888888875,0.0,0.2605427066009767,,,,,,,,,,,,,,,,
2005-07-12,3.2089999999999996,2.921977777777776,1.0982287491729352,13.879394444444435,0.0,0.2629322939603994,,,,,,,,,,,,,,,,
2005-07-13,3.219,2.9271222222222204,1.0997149266818764,13.903830555555544,0.0,0.26333935122303603,,,,,,,,,,,,,,,,
2005-07-14,3.23,2.9325999999999977,1.101411716565506,13.929849999999993,0.0,0.2638042969293829,,,,,,,,,,,,,,,,
2005-07-15,3.252,2.9379555555555537,1.1068921699140757,13.955288888888884,0.0,0.26530750120318336,,,,,,,,,,,,,,,,
2005-07-18,3.27,2.943277777777776,1.1110062477585467,13.980569444444434,0.0,0.2664374163068568,,,,,,,,,,,,,,,,
2005-07-19,3.302,2.948877777777776,1.1197480020648165,14.007169444444434,0.0,0.26884255126052753,,,,,,,,,,,,,,,,
2005-07-20,3.302,2.9544888888888865,1.1176213971959812,14.033822222222213,0.0,0.2682569218800666,,,,,,,,,,,,,,,,
2005-07-21,3.3539999999999996,2.960777777777776,1.1328104477051832,14.063694444444435,0.0,0.2724472605070128,,,,,,,,,,,,,,,,
2005-07-22,3.3760000000000003,2.9670555555555533,1.1378283745576432,14.09351388888888,0.0,0.27383546827113964,,,,,,,,,,,,,,,,
2005-07-25,3.405,2.973444444444442,1.1451365793505484,14.1238611111111,0.0,0.27586073411625106,,,,,,,,,,,,,,,,
2005-07-26,3.426,2.97962222222222,1.1498101921943882,14.153205555555544,0.0,0.2771580495839195,,,,,,,,,,,,,,,,
2005-07-27,3.395,2.98592222222222,1.1370021545548938,14.183130555555543,0.0,0.2736067622152664,,,,,,,,,,,,,,,,
2005-07-28,3.405,2.9922111111111085,1.1379544669679436,14.213002777777765,0.0,0.273870376526954,,,,,,,,,,,,,,,,
2005-07-29,3.408,2.9984999999999977,1.136568284142072,14.242874999999987,0.0,0.2734866834378667,,,,,,,,,,,,,,,,
2005-08-01,3.447,3.005099999999997,1.1470500149745442,14.274224999999989,0.0,0.27639166785752634,,,,,,,,,,,,,,,,
2005-08-02,3.477,3.0121111111111083,1.1543398871223591,14.307527777777764,0.0,0.2784170240139601,,,,,,,,,,,,,,,,
2005-08-03,3.4560000000000004,3.0190888888888865,1.1447162131327342,14.340672222222214,0.0,0.2757441300563916,,,,,,,,,,,,,,,,
2005-08-04,3.467,3.0267444444444416,1.1454551461599751,14.377036111111098,0.0,0.2759491094162773,,,,,,,,,,,,,,,,
2005-08-05,3.52,3.0348444444444413,1.1598617538515623,14.415511111111094,0.0,0.27995390761135736,,,,,,,,,,,,,,,,
2005-08-08,3.52,3.0432666666666632,1.1566518434138766,14.455516666666654,0.0,0.2790602160328208,,,,,,,,,,,,,,,,
2005-08-09,3.5189999999999997,3.051399999999997,1.1532411352166232,14.494149999999983,0.0,0.2781114934497102,,,,,,,,,,,,,,,,
2005-08-10,3.508,3.0596333333333305,1.1465426140387205,14.53325833333332,0.0,0.2762508484698505,,,,,,,,,,,,,,,,
2005-08-11,3.498,3.067744444444441,1.140251433373055,14.571786111111095,0.0,0.27450649726118403,,,,,,,,,,,,,,,,
2005-08-12,3.5210000000000004,3.0759666666666634,1.1446808049502064,14.610841666666653,0.0,0.27573430891310685,,,,,,,,,,,,,,,,
2005-08-15,3.5210000000000004,3.0842777777777752,1.1415962678098608,14.650319444444433,0.0,0.274879122940636,,,,,,,,,,,,,,,,
2005-08-16,3.5389999999999997,3.092855555555553,1.1442500098794004,14.691063888888873,0.0,0.2756148273049689,,,,,,,,,,,,,,,,
2005-08-17,3.5180000000000002,3.101088888888886,1.1344402324631504,14.730172222222205,0.0,0.2728979286315344,,,,,,,,,,,,,,,,
2005-08-18,3.478,3.108866666666663,1.1187356592970654,14.767116666666654,0.0,0.2685637271893282,,,,,,,,,,,,,,,,
2005-08-19,3.5210000000000004,3.116977777777775,1.1296198596931513,14.80564444444443,0.0,0.27156558658766483,,,,,,,,,,,,,,,,
2005-08-22,3.52,3.1239777777777737,1.1267685785216863,14.83889444444443,0.0,0.2707783325240237,,,,,,,,,,,,,,,,
2005-08-23,3.5189999999999997,3.1307333333333305,1.1240178020059208,14.87098333333332,0.0,0.2700194152697706,,,,,,,,,,,,,,,,
2005-08-24,3.498,3.1377222222222194,1.114821438056624,14.90418055555554,0.0,0.2674863853120234,,,,,,,,,,,,,,,,
2005-08-25,3.5180000000000002,3.1446888888888846,1.1187116195914109,14.937272222222207,0.0,0.2685571070086349,,,,,,,,,,,,,,,,
2005-08-26,3.549,3.1516444444444414,1.1260788018953078,14.970311111111094,0.0,0.2705879745545786,,,,,,,,,,,,,,,,
2005-08-29,3.577,3.1591555555555515,1.1322645995413696,15.005988888888874,0.0,0.2722963679494772,,,,,,,,,,,,,,,,
2005-08-30,3.56,3.166366666666663,1.1243170405617386,15.04024166666665,0.0,0.2701019448817952,,,,,,,,,,,,,,,,
2005-08-31,3.508,3.1733444444444405,1.1054583142215901,15.073386111111093,0.0,0.2649139982752873,,,,,,,,,,,,,,,,
2005-09-01,3.426,3.1794111111111074,1.0775580383509191,15.10220277777776,0.0,0.25728779260476026,,,,,,,,,,,,,,,,
2005-09-02,3.457,3.1855666666666624,1.0852072368076862,15.131441666666644,0.0,0.2593728291382194,,,,,,,,,,,,,,,,
2005-09-05,3.463,3.191799999999996,1.0849677298076337,15.161049999999983,0.0,0.2593074777828878,,,,,,,,,,,,,,,,
2005-09-06,3.5060000000000002,3.1984111111111075,1.0961692784959212,15.192452777777762,0.0,0.26236848806476776,,,,,,,,,,,,,,,,
2005-09-07,3.487,3.2054999999999967,1.0878178131336778,15.226124999999984,0.0,0.2600854223855701,,,,,,,,,,,,,,,,
2005-09-08,3.467,3.2129333333333303,1.0790762335560455,15.261433333333313,0.0,0.25770128017516664,,,,,,,,,,,,,,,,
