Date,Close,60MA,S/S_A,S_U,S_L,s,Leakage Ratio,% change,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
1993-08-24,1.53125,1.4917244833333336,1.026496526073196,2.2375867250000003,0.7458622416666668,0.7475960296842817,,,,,,,,,,,,,,,,,
1993-08-25,1.472222,1.4918402166666669,0.98684965290016,2.237760325000001,0.7459201083333336,0.6671864024805477,,,,,,,,,,,,,,,,,
1993-08-26,1.399306,1.4906828166666668,0.9387013684970248,2.2360242250000004,0.7453414083333335,0.5775021951218029,,,,,,,,,,,,,,,,,
1993-08-27,1.461806,1.4899305166666668,0.9811236051936244,2.2348957750000005,0.7449652583333335,0.6560895844769163,,,,,,,,,,,,,,,,,
1993-08-30,1.381944,1.4888309666666668,0.9282074533242848,2.2332464500000007,0.7444154833333335,0.5589790340237292,,,,,,,,,,,,,,,,,
1993-08-31,1.326389,1.4873263333333335,0.8917942016311595,2.2309895,0.7436631666666668,0.4972419701295324,,,,,,,,,,,,,,,,,
1993-09-01,1.340278,1.486284666666667,0.9017639958608198,2.2294270000000003,0.7431423333333335,0.5137699471364651,,,,,,,,,,,,,,,,,
1993-09-02,1.354167,1.4853008833333337,0.9117122430850232,2.2279513250000003,0.7426504416666668,0.5305390682836121,,,,,,,,,,,,,,,,,
1993-09-03,1.315972,1.4832754166666668,0.8872067757701773,2.2249131250000005,0.7416377083333335,0.4897277176831015,,,,,,,,,,,,,,,,,
1993-09-07,1.204861,1.4789351333333336,0.8146814372340963,2.2184027000000004,0.7394675666666668,0.3778714936918287,,,,,,,,,,,,,,,,,
1993-09-08,1.215278,1.4741897666666668,0.8243701234935991,2.21128465,0.7370948833333334,0.3921098728439061,,,,,,,,,,,,,,,,,
1993-09-09,1.295139,1.470775416666667,0.8805824365322032,2.206163125,0.7353877083333334,0.4789756562302642,,,,,,,,,,,,,,,,,
1993-09-10,1.243056,1.4667823666666668,0.8474713278868387,2.20017355,0.7333911833333334,0.4269001988148276,,,,,,,,,,,,,,,,,
