Date,Close,60MA,S/S_A,S_U,S_L,s,Leakage Ratio,% change,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
1999-07-28,66.0625,67.28125,0.9818857408267534,100.921875,33.640625,0.6575594834917758,,,,,,,,,,,,,,,,,
1999-07-29,65.0,67.19166666666666,0.9673818677911448,100.7875,33.59583333333333,0.6299505614787426,,,,,,,,,,,,,,,,,
1999-07-30,64.3125,67.11145833333333,0.9582938829993636,100.6671875,33.555729166666666,0.6130316441526954,,,,,,,,,,,,,,,,,
1999-08-02,62.8125,67.02604166666667,0.9371357525837284,100.5390625,33.513020833333336,0.5747168035119584,,,,,,,,,,,,,,,,,
1999-08-03,60.8125,66.80416666666666,0.9103099856545877,100.20624999999998,33.40208333333333,0.5281582795675631,,,,,,,,,,,,,,,,,
1999-08-04,60.0,66.62604166666667,0.9005487719078814,99.9390625,33.31302083333333,0.5117406621324021,,,,,,,,,,,,,,,,,
1999-08-05,59.25,66.43645833333333,0.8918295990843381,99.6546875,33.21822916666667,0.4973001716188569,,,,,,,,,,,,,,,,,
1999-08-06,56.25,66.14895833333334,0.8503535266050422,99.22343750000002,33.07447916666667,0.4313269511373666,,,,,,,,,,,,,,,,,
1999-08-09,55.8125,65.859375,0.8474495848161329,98.7890625,32.9296875,0.4268668781204431,,,,,,,,,,,,,,,,,
1999-08-10,57.0,65.63958333333333,0.8683784555812993,98.459375,32.81979166666667,0.4594648863231647,,,,,,,,,,,,,,,,,
1999-08-11,61.5,65.52083333333333,0.9386327503974564,98.28125,32.760416666666664,0.5773799537660999,,,,,,,,,,,,,,,,,
1999-08-12,60.6875,65.38854166666667,0.9281060328485176,98.0828125,32.69427083333333,0.558801676898666,,,,,,,,,,,,,,,,,
1999-08-13,63.125,65.28541666666666,0.966908127772282,97.928125,32.64270833333333,0.6290615015129072,,,,,,,,,,,,,,,,,
1999-08-16,62.875,65.19375,0.9644329402741828,97.790625,32.596875,0.6244291686885787,,,,,,,,,,,,,,,,,
1999-08-17,63.0,65.11875,0.967463288223438,97.678125,32.559375,0.6301034414715652,,,,,,,,,,,,,,,,,
1999-08-18,62.3125,65.06875,0.9576409566804344,97.603125,32.534375,0.6118270553110281,,,,,,,,,,,,,,,,,
1999-08-19,61.5625,65.01979166666666,0.9468270879059262,97.5296875,32.50989583333333,0.5920846462362536,,,,,,,,,,,,,,,,,
1999-08-20,62.3125,64.95729166666666,0.9592841450311904,97.4359375,32.47864583333333,0.6148613599820896,,,,,,,,,,,,,,,,,
1999-08-23,63.625,64.88854166666667,0.9805275071035268,97.3328125,32.44427083333333,0.6549414190334074,,,,,,,,,,,,,,,,,
1999-08-24,63.4375,64.81354166666667,0.9787692258240788,97.2203125,32.40677083333333,0.6515623906243311,,,,,,,,,,,,,,,,,
1999-08-25,64.0,64.81041666666667,0.9874955800572182,97.215625,32.40520833333333,0.6684459437281639,,,,,,,,,,,,,,,,,
1999-08-26,62.75,64.80208333333333,0.9683330654235656,97.203125,32.401041666666664,0.6317380485259092,,,,,,,,,,,,,,,,,
1999-08-27,61.5625,64.76770833333333,0.9505122472940156,97.1515625,32.383854166666666,0.5987687934560257,,,,,,,,,,,,,,,,,
1999-08-30,59.3125,64.66666666666667,0.9172036082474226,97.0,32.333333333333336,0.5399173959078142,,,,,,,,,,,,,,,,,
1999-08-31,59.8125,64.56458333333333,0.9263979865122132,96.846875,32.282291666666666,0.5558194794382663,,,,,,,,,,,,,,,,,
1999-09-01,60.3125,64.50729166666666,0.934971821660988,96.76093749999998,32.25364583333333,0.5708796759129282,,,,,,,,,,,,,,,,,
1999-09-02,59.25,64.403125,0.9199864137027512,96.6046875,32.2015625,0.5447037510655961,,,,,,,,,,,,,,,,,
1999-09-03,63.125,64.39895833333334,0.9802177183248952,96.59843750000002,32.19947916666667,0.6543452441677494,,,,,,,,,,,,,,,,,
1999-09-07,62.5,64.38645833333334,0.9707010079112132,96.5796875,32.19322916666667,0.6362018043543048,,,,,,,,,,,,,,,,,
1999-09-08,62.5625,64.40833333333333,0.971341700090568,96.6125,32.204166666666666,0.6374129917293035,,,,,,,,,,,,,,,,,
1999-09-09,61.75,64.39166666666667,0.9589750226478582,96.5875,32.19583333333333,0.6142898323434713,,,,,,,,,,,,,,,,,
1999-09-10,63.09375,64.35572916666666,0.9803905699926354,96.53359375,32.17786458333333,0.6546778457603751,,,,,,,,,,,,,,,,,
1999-09-13,62.125,64.3078125,0.9660568068615304,96.46171875,32.15390625,0.6274658255711902,,,,,,,,,,,,,,,,,
1999-09-14,59.375,64.2171875,0.9245967055159494,96.32578125,32.10859375,0.5526841023265956,,,,,,,,,,,,,,,,,
1999-09-15,58.3125,64.03072916666666,0.9106955481987002,96.04609374999998,32.01536458333333,0.5288123327780377,,,,,,,,,,,,,,,,,
1999-09-16,57.6875,63.85885416666667,0.9033594597460219,95.78828125,31.92942708333333,0.5164404570579728,,,,,,,,,,,,,,,,,
1999-09-17,60.0625,63.7765625,0.9417644608863954,95.66484375,31.88828125,0.5829742925586826,,,,,,,,,,,,,,,,,
1999-09-20,60.75,63.7046875,0.953618993892718,95.55703125,31.85234375,0.6044387332124844,,,,,,,,,,,,,,,,,
1999-09-21,59.125,63.5859375,0.9298439611745914,95.37890625,31.79296875,0.5618452032915939,,,,,,,,,,,,,,,,,
1999-09-22,61.3125,63.4984375,0.9655749403282561,95.24765625,31.74921875,0.6265637647608249,,,,,,,,,,,,,,,,,
1999-09-23,60.8125,63.3828125,0.9594477998274374,95.07421875,31.69140625,0.6151640690036287,,,,,,,,,,,,,,,,,
1999-09-24,61.9375,63.2109375,0.9798541589420344,94.81640625,31.60546875,0.6536460431562088,,,,,,,,,,,,,,,,,
1999-09-27,61.5625,63.05677083333333,0.9763027694950812,94.58515625,31.528385416666666,0.6468415660343012,,,,,,,,,,,,,,,,,
1999-09-28,62.25,62.91197916666667,0.9894776928744692,94.36796875,31.45598958333333,0.6723209457100865,,,,,,,,,,,,,,,,,
1999-09-29,61.4375,62.7609375,0.9789130380660742,94.14140625,31.38046875,0.6518383376564614,,,,,,,,,,,,,,,,,
1999-09-30,61.0,62.64427083333333,0.9737522552108884,93.96640625,31.322135416666665,0.6419831794310956,,,,,,,,,,,,,,,,,
1999-10-01,59.1875,62.50989583333333,0.9468500820703388,93.76484375,31.254947916666666,0.5921262148702763,,,,,,,,,,,,,,,,,
