Date,PX_Last,30MA,Bank's Rate,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-02-09,2.081,2.0621,1.0,1.009165413898453,3.3509125,0.0,0.9702846963466308,,,,,,,,,,,,,,,,
2005-02-10,2.08,2.063066666666667,1.0,1.00820784592516,3.3524833333333337,0.0,0.9687309929671528,,,,,,,,,,,,,,,,
2005-02-11,2.077,2.0639,1.0,1.006347206744513,3.3538375,0.0,0.9657188950320336,,,,,,,,,,,,,,,,
2005-02-14,2.0780000000000003,2.0647333333333338,1.0,1.006425365664654,3.3551916666666672,0.0,0.965845240307772,,,,,,,,,,,,,,,,
2005-02-15,2.079,2.0656666666666665,1.0,1.0064547361626597,3.356708333333333,0.0,0.9658927223635604,,,,,,,,,,,,,,,,
2005-02-16,2.0780000000000003,2.0664,1.0,1.005613627564847,3.3579000000000003,0.0,0.9645338287015854,,,,,,,,,,,,,,,,
2005-02-17,2.082,2.0673,1.0,1.0071107241329271,3.3593625,0.0,0.966953818621796,,,,,,,,,,,,,,,,
2005-02-18,2.074,2.0679333333333334,1.0,1.002933685805474,3.3603916666666667,0.0,0.9602163932469234,,,,,,,,,,,,,,,,
2005-02-21,2.072,2.0685333333333333,1.0,1.0016759056336213,3.3613666666666666,0.0,0.95819649556528,,,,,,,,,,,,,,,,
2005-02-22,2.08,2.0691333333333333,1.0,1.0052517962431935,3.3623416666666666,0.0,0.9639498221878632,,,,,,,,,,,,,,,,
2005-02-23,2.075,2.0695,1.0,1.0026576467745834,3.3629375,0.0,0.9597727463282779,,,,,,,,,,,,,,,,
2005-02-24,2.077,2.0704,1.0,1.0031877897990724,3.3644000000000003,0.0,0.9606249604697666,,,,,,,,,,,,,,,,
2005-02-25,2.079,2.071333333333333,1.0,1.0037013196009013,3.3659166666666667,0.0,0.9614511616315832,,,,,,,,,,,,,,,,
