Date,Close,S_U,S_L,bounded_x
15/7/2005,0.128617,0.129032258,0.127388535,1.375818921
18/7/2005,0.128606,0.129032258,0.127388535,1.349674142
19/7/2005,0.128593,0.129032258,0.127388535,1.319632003
20/7/2005,0.128579,0.129032258,0.127388535,1.288257448
21/7/2005,0.1287,0.129032258,0.127388535,1.59880712
22/7/2005,0.128805,0.129032258,0.127388535,1.97863287
25/7/2005,0.128649,0.129032258,0.127388535,1.45601053
26/7/2005,0.128621,0.129032258,0.127388535,1.385498178
27/7/2005,0.128586,0.129032258,0.127388535,1.303821685
28/7/2005,0.128684,0.129032258,0.127388535,1.55177532
29/7/2005,0.128258,0.129032258,0.127388535,0.752813855
1/8/2005,0.128657,0.129032258,0.127388535,1.477105128
2/8/2005,0.128708,0.129032258,0.127388535,1.623179396
3/8/2005,0.128685,0.129032258,0.127388535,1.554650884
4/8/2005,0.12865,0.129032258,0.127388535,1.458623148
5/8/2005,0.128217,0.129032258,0.127388535,0.701214383
8/8/2005,0.128677,0.129032258,0.127388535,1.531874622
9/8/2005,0.128675,0.129032258,0.127388535,1.526260699
10/8/2005,0.128727,0.129032258,0.127388535,1.683561558
11/8/2005,0.128703,0.129032258,0.127388535,1.607877256
12/8/2005,0.12877,0.129032258,0.127388535,1.835390092
15/8/2005,0.128728,0.129032258,0.127388535,1.686842852
16/8/2005,0.128692,0.129032258,0.127388535,1.575014747
17/8/2005,0.12868,0.129032258,0.127388535,1.540355045
18/8/2005,0.128702,0.129032258,0.127388535,1.604844727
19/8/2005,0.128766,0.129032258,0.127388535,1.820253084
22/8/2005,0.128679,0.129032258,0.127388535,1.537520239
23/8/2005,0.12867,0.129032258,0.127388535,1.512362247
24/8/2005,0.128642,0.129032258,0.127388535,1.437910866
25/8/2005,0.12869,0.129032258,0.127388535,1.569154063
26/8/2005,0.128861,0.129032258,0.127388535,2.261547522
29/8/2005,0.128727,0.129032258,0.127388535,1.683561558
30/8/2005,0.128713,0.129032258,0.127388535,1.638719334
31/8/2005,0.128679,0.129032258,0.127388535,1.537520239
1/9/2005,0.12873,0.129032258,0.127388535,1.693437919
2/9/2005,0.128972,0.129032258,0.127388535,3.306082676
5/9/2005,0.128755,0.129032258,0.127388535,1.779770376
6/9/2005,0.128766,0.129032258,0.127388535,1.820253084
7/9/2005,0.128778,0.129032258,0.127388535,1.866369337
8/9/2005,0.128763,0.129032258,0.127388535,1.809048822
9/9/2005,0.128844,0.129032258,0.127388535,2.166905385
12/9/2005,0.128896,0.129032258,0.127388535,2.490168469
13/9/2005,0.128858,0.129032258,0.127388535,2.24418176
14/9/2005,0.128876,0.129032258,0.127388535,2.35321019
15/9/2005,0.128888,0.129032258,0.127388535,2.433115279
16/9/2005,0.129116,0.129032258,0.127388535,
19/9/2005,0.128878,0.129032258,0.127388535,2.366092146
20/9/2005,0.128839,0.129032258,0.127388535,2.140692672
21/9/2005,0.128829,0.129032258,0.127388535,2.090242664
22/9/2005,0.128896,0.129032258,0.127388535,2.490168469
23/9/2005,0.128916,0.129032258,0.127388535,2.648906676
26/9/2005,0.128899,0.129032258,0.127388535,2.512431507
27/9/2005,0.128932,0.129032258,0.127388535,2.796971583
28/9/2005,0.128883,0.129032258,0.127388535,2.399042305
29/9/2005,0.128903,0.129032258,0.127388535,2.542908184
30/9/2005,0.128901,0.129032258,0.127388535,2.527553746
3/10/2005,0.128944,0.129032258,0.127388535,2.924454016
4/10/2005,0.128951,0.129032258,0.127388535,3.007089018
5/10/2005,0.128952,0.129032258,0.127388535,3.01947184
6/10/2005,0.128942,0.129032258,0.127388535,2.902046139
7/10/2005,0.129082,0.129032258,0.127388535,
10/10/2005,0.128921,0.129032258,0.127388535,2.692866681
11/10/2005,0.128908,0.129032258,0.127388535,2.582358521
12/10/2005,0.128909,0.129032258,0.127388535,2.590438847
13/10/2005,0.128911,0.129032258,0.127388535,2.606798051
14/10/2005,0.128989,0.129032258,0.127388535,3.637535411
17/10/2005,0.128936,0.129032258,0.127388535,2.837686333
18/10/2005,0.128888,0.129032258,0.127388535,2.433115279
19/10/2005,0.128889,0.129032258,0.127388535,2.440071439
20/10/2005,0.128952,0.129032258,0.127388535,3.01947184
21/10/2005,0.128984,0.129032258,0.127388535,3.528156136
24/10/2005,0.128992,0.129032258,0.127388535,3.709408745
25/10/2005,0.128954,0.129032258,0.127388535,3.044707205
26/10/2005,0.128994,0.129032258,0.127388535,3.760364715
27/10/2005,0.128971,0.129032258,0.127388535,3.289623583
28/10/2005,0.129041,0.129032258,0.127388535,
31/10/2005,0.128986,0.129032258,0.127388535,3.570483273
1/11/2005,0.129007,0.129032258,0.127388535,4.175573598
2/11/2005,0.129009,0.129032258,0.127388535,4.258067157
3/11/2005,0.128992,0.129032258,0.127388535,3.709408745
4/11/2005,0.129039,0.129032258,0.127388535,
7/11/2005,0.128991,0.129032258,0.127388535,3.684872493
8/11/2005,0.128971,0.129032258,0.127388535,3.289623583
9/11/2005,0.128927,0.129032258,0.127388535,2.748303998
10/11/2005,0.128974,0.129032258,0.127388535,3.33983656
11/11/2005,0.128962,0.129032258,0.127388535,3.152543991
14/11/2005,0.128951,0.129032258,0.127388535,3.007089018
15/11/2005,0.128929,0.129032258,0.127388535,2.767487754
16/11/2005,0.128949,0.129032258,0.127388535,2.982774095
17/11/2005,0.128979,0.129032258,0.127388535,3.42956985
18/11/2005,0.129031,0.129032258,0.127388535,7.175144648
21/11/2005,0.128999,0.129032258,0.127388535,3.90042181
22/11/2005,0.128999,0.129032258,0.127388535,3.90042181
23/11/2005,0.128996,0.129032258,0.127388535,3.814057264
24/11/2005,0.128984,0.129032258,0.127388535,3.528156136
25/11/2005,0.128996,0.129032258,0.127388535,3.814057264
28/11/2005,0.128966,0.129032258,0.127388535,3.211161904
29/11/2005,0.128972,0.129032258,0.127388535,3.306082676
30/11/2005,0.128959,0.129032258,0.127388535,3.110730752
1/12/2005,0.128984,0.129032258,0.127388535,3.528156136
2/12/2005,0.129054,0.129032258,0.127388535,
5/12/2005,0.128994,0.129032258,0.127388535,3.760364715
6/12/2005,0.128967,0.129032258,0.127388535,3.226369457
7/12/2005,0.128961,0.129032258,0.127388535,3.138411091
8/12/2005,0.128972,0.129032258,0.127388535,3.306082676
9/12/2005,0.128879,0.129032258,0.127388535,2.372595893
12/12/2005,0.128977,0.129032258,0.127388535,3.392704796
13/12/2005,0.128972,0.129032258,0.127388535,3.306082676
14/12/2005,0.128989,0.129032258,0.127388535,3.637535411
15/12/2005,0.129021,0.129032258,0.127388535,4.983634372
16/12/2005,0.129029,0.129032258,0.127388535,6.223585777
19/12/2005,0.129001,0.129032258,0.127388535,3.962441682
20/12/2005,0.129002,0.129032258,0.127388535,3.994956345
21/12/2005,0.129011,0.129032258,0.127388535,4.34798276
22/12/2005,0.128996,0.129032258,0.127388535,3.814057264
23/12/2005,0.129191,0.129032258,0.127388535,
26/12/2005,0.128966,0.129032258,0.127388535,3.211161904
27/12/2005,0.128981,0.129032258,0.127388535,3.467846128
28/12/2005,0.129009,0.129032258,0.127388535,4.258067157
29/12/2005,0.128992,0.129032258,0.127388535,3.709408745
30/12/2005,0.128976,0.129032258,0.127388535,3.37476969
2/1/2006,0.128962,0.129032258,0.127388535,3.152543991
3/1/2006,0.128987,0.129032258,0.127388535,3.592338214
4/1/2006,0.128969,0.129032258,0.127388535,3.257496468
5/1/2006,0.129002,0.129032258,0.127388535,3.994956345
6/1/2006,0.129131,0.129032258,0.127388535,
9/1/2006,0.128997,0.129032258,0.127388535,3.842024806
10/1/2006,0.129002,0.129032258,0.127388535,3.994956345
11/1/2006,0.129016,0.129032258,0.127388535,4.616130026
12/1/2006,0.129016,0.129032258,0.127388535,4.616130026
13/1/2006,0.129274,0.129032258,0.127388535,
16/1/2006,0.128982,0.129032258,0.127388535,3.487548068
17/1/2006,0.128994,0.129032258,0.127388535,3.760364715
18/1/2006,0.128979,0.129032258,0.127388535,3.42956985
19/1/2006,0.128974,0.129032258,0.127388535,3.33983656
20/1/2006,0.128967,0.129032258,0.127388535,3.226369457
23/1/2006,0.128964,0.129032258,0.127388535,3.181423501
24/1/2006,0.128941,0.129032258,0.127388535,2.891027723
25/1/2006,0.128929,0.129032258,0.127388535,2.767487754
26/1/2006,0.128937,0.129032258,0.127388535,2.848129413
27/1/2006,0.128859,0.129032258,0.127388535,2.249936904
30/1/2006,0.128939,0.129032258,0.127388535,2.869348552
31/1/2006,0.128921,0.129032258,0.127388535,2.692866681
1/2/2006,0.128917,0.129032258,0.127388535,2.657545436
2/2/2006,0.128951,0.129032258,0.127388535,3.007089018
3/2/2006,0.128997,0.129032258,0.127388535,3.842024806
6/2/2006,0.128899,0.129032258,0.127388535,2.512431507
7/2/2006,0.128886,0.129032258,0.127388535,2.419346463
8/2/2006,0.128839,0.129032258,0.127388535,2.140692672
9/2/2006,0.128844,0.129032258,0.127388535,2.166905385
10/2/2006,0.127205,0.129032258,0.127388535,-0.105852707
13/2/2006,0.128864,0.129032258,0.127388535,2.279220191
14/2/2006,0.128864,0.129032258,0.127388535,2.279220191
15/2/2006,0.128874,0.129032258,0.127388535,2.340492069
16/2/2006,0.128906,0.129032258,0.127388535,2.566391146
17/2/2006,0.128956,0.129032258,0.127388535,3.070595916
20/2/2006,0.128859,0.129032258,0.127388535,2.249936904
21/2/2006,0.128864,0.129032258,0.127388535,2.279220191
22/2/2006,0.128883,0.129032258,0.127388535,2.399042305
23/2/2006,0.128888,0.129032258,0.127388535,2.433115279
24/2/2006,0.128959,0.129032258,0.127388535,3.110730752
27/2/2006,0.128906,0.129032258,0.127388535,2.566391146
28/2/2006,0.128906,0.129032258,0.127388535,2.566391146
1/3/2006,0.128936,0.129032258,0.127388535,2.837686333
2/3/2006,0.128919,0.129032258,0.127388535,2.675050118
3/3/2006,0.128881,0.129032258,0.127388535,2.385731675
6/3/2006,0.128879,0.129032258,0.127388535,2.372595893
7/3/2006,0.128849,0.129032258,0.127388535,2.193823742
8/3/2006,0.128844,0.129032258,0.127388535,2.166905385
9/3/2006,0.128853,0.129032258,0.127388535,2.215892621
10/3/2006,0.129134,0.129032258,0.127388535,
13/3/2006,0.128906,0.129032258,0.127388535,2.566391146
14/3/2006,0.128899,0.129032258,0.127388535,2.512431507
15/3/2006,0.128889,0.129032258,0.127388535,2.440071439
16/3/2006,0.128934,0.129032258,0.127388535,2.817121761
17/3/2006,0.128909,0.129032258,0.127388535,2.590438847
20/3/2006,0.128909,0.129032258,0.127388535,2.590438847
21/3/2006,0.128878,0.129032258,0.127388535,2.366092146
22/3/2006,0.128912,0.129032258,0.127388535,2.615079118
23/3/2006,0.128899,0.129032258,0.127388535,2.512431507
24/3/2006,0.128903,0.129032258,0.127388535,2.542908184
27/3/2006,0.128881,0.129032258,0.127388535,2.385731675
28/3/2006,0.128901,0.129032258,0.127388535,2.527553746
29/3/2006,0.128881,0.129032258,0.127388535,2.385731675
30/3/2006,0.128873,0.129032258,0.127388535,2.334193156
31/3/2006,0.128878,0.129032258,0.127388535,2.366092146
3/4/2006,0.128869,0.129032258,0.127388535,2.309386923
4/4/2006,0.128886,0.129032258,0.127388535,2.419346463
5/4/2006,0.128888,0.129032258,0.127388535,2.433115279
6/4/2006,0.128909,0.129032258,0.127388535,2.590438847
7/4/2006,0.129047,0.129032258,0.127388535,
10/4/2006,0.128969,0.129032258,0.127388535,3.257496468
11/4/2006,0.128911,0.129032258,0.127388535,2.606798051
12/4/2006,0.128921,0.129032258,0.127388535,2.692866681
13/4/2006,0.128921,0.129032258,0.127388535,2.692866681
14/4/2006,0.128912,0.129032258,0.127388535,2.615079118
17/4/2006,0.128917,0.129032258,0.127388535,2.657545436
18/4/2006,0.128954,0.129032258,0.127388535,3.044707205
19/4/2006,0.128967,0.129032258,0.127388535,3.226369457
20/4/2006,0.128957,0.129032258,0.127388535,3.083796022
21/4/2006,0.128914,0.129032258,0.127388535,2.631849866
24/4/2006,0.128981,0.129032258,0.127388535,3.467846128
25/4/2006,0.129002,0.129032258,0.127388535,3.994956345
26/4/2006,0.128989,0.129032258,0.127388535,3.637535411
27/4/2006,0.128977,0.129032258,0.127388535,3.392704796
28/4/2006,0.129126,0.129032258,0.127388535,
1/5/2006,0.128982,0.129032258,0.127388535,3.487548068
2/5/2006,0.128974,0.129032258,0.127388535,3.33983656
3/5/2006,0.128991,0.129032258,0.127388535,3.684872493
4/5/2006,0.129011,0.129032258,0.127388535,4.34798276
5/5/2006,0.128982,0.129032258,0.127388535,3.487548068
8/5/2006,0.129012,0.129032258,0.127388535,4.396166128
9/5/2006,0.129002,0.129032258,0.127388535,3.994956345
10/5/2006,0.129061,0.129032258,0.127388535,
11/5/2006,0.129017,0.129032258,0.127388535,4.679610906
12/5/2006,0.128939,0.129032258,0.127388535,2.869348552
15/5/2006,0.128999,0.129032258,0.127388535,3.90042181
16/5/2006,0.128987,0.129032258,0.127388535,3.592338214
17/5/2006,0.128974,0.129032258,0.127388535,3.33983656
18/5/2006,0.128964,0.129032258,0.127388535,3.181423501
19/5/2006,0.129151,0.129032258,0.127388535,
22/5/2006,0.128966,0.129032258,0.127388535,3.211161904
23/5/2006,0.128966,0.129032258,0.127388535,3.211161904
24/5/2006,0.128951,0.129032258,0.127388535,3.007089018
25/5/2006,0.128937,0.129032258,0.127388535,2.848129413
26/5/2006,0.128979,0.129032258,0.127388535,3.42956985
29/5/2006,0.128961,0.129032258,0.127388535,3.138411091
30/5/2006,0.128903,0.129032258,0.127388535,2.542908184
31/5/2006,0.128926,0.129032258,0.127388535,2.738848384
1/6/2006,0.128903,0.129032258,0.127388535,2.542908184
2/6/2006,0.129022,0.129032258,0.127388535,5.076654912
5/6/2006,0.128922,0.129032258,0.127388535,2.701895431
6/6/2006,0.128878,0.129032258,0.127388535,2.366092146
7/6/2006,0.128854,0.129032258,0.127388535,2.221486789
8/6/2006,0.128848,0.129032258,0.127388535,2.18838179
9/6/2006,0.128932,0.129032258,0.127388535,2.796971583
12/6/2006,0.128848,0.129032258,0.127388535,2.18838179
13/6/2006,0.128831,0.129032258,0.127388535,2.100131102
14/6/2006,0.128839,0.129032258,0.127388535,2.140692672
15/6/2006,0.128843,0.129032258,0.127388535,2.161607585
16/6/2006,0.129047,0.129032258,0.127388535,
19/6/2006,0.128773,0.129032258,0.127388535,1.846895136
20/6/2006,0.12878,0.129032258,0.127388535,1.874266461
21/6/2006,0.128768,0.129032258,0.127388535,1.827792947
22/6/2006,0.128775,0.129032258,0.127388535,1.854639367
23/6/2006,0.12877,0.129032258,0.127388535,1.835390092
26/6/2006,0.128778,0.129032258,0.127388535,1.866369337
27/6/2006,0.128795,0.129032258,0.127388535,1.935570661
28/6/2006,0.128801,0.129032258,0.127388535,1.96118484
29/6/2006,0.12879,0.129032258,0.127388535,1.91471555
30/6/2006,0.128819,0.129032258,0.127388535,2.042216087
3/7/2006,0.12874,0.129032258,0.127388535,1.727081895
4/7/2006,0.128752,0.129032258,0.127388535,1.769008252
5/7/2006,0.128697,0.129032258,0.127388535,1.589818513
6/7/2006,0.1287,0.129032258,0.127388535,1.59880712
7/7/2006,0.128793,0.129032258,0.127388535,1.927176353
10/7/2006,0.128718,0.129032258,0.127388535,1.65450458
11/7/2006,0.128674,0.129032258,0.127388535,1.523465512
12/7/2006,0.128624,0.129032258,0.127388535,1.392819604
13/7/2006,0.128606,0.129032258,0.127388535,1.349674142
14/7/2006,0.128682,0.129032258,0.127388535,1.54604888
17/7/2006,0.128636,0.129032258,0.127388535,1.422653413
18/7/2006,0.128649,0.129032258,0.127388535,1.45601053
19/7/2006,0.128617,0.129032258,0.127388535,1.375818921
20/7/2006,0.128614,0.129032258,0.127388535,1.368620469
21/7/2006,0.128667,0.129032258,0.127388535,1.50411496
24/7/2006,0.128579,0.129032258,0.127388535,1.288257448
25/7/2006,0.128596,0.129032258,0.127388535,1.32648513
26/7/2006,0.128604,0.129032258,0.127388535,1.344993121
27/7/2006,0.128685,0.129032258,0.127388535,1.554650884
28/7/2006,0.128747,0.129032258,0.127388535,1.75132483
31/7/2006,0.128694,0.129032258,0.127388535,1.580909981
1/8/2006,0.128662,0.129032258,0.127388535,1.490518856
2/8/2006,0.128655,0.129032258,0.127388535,1.471789615
3/8/2006,0.128652,0.129032258,0.127388535,1.46386895
4/8/2006,0.128535,0.129032258,0.127388535,1.195609954
7/8/2006,0.128614,0.129032258,0.127388535,1.368620469
8/8/2006,0.128616,0.129032258,0.127388535,1.373413674
9/8/2006,0.128606,0.129032258,0.127388535,1.349674142
10/8/2006,0.128604,0.129032258,0.127388535,1.344993121
11/8/2006,0.128682,0.129032258,0.127388535,1.54604888
14/8/2006,0.128564,0.129032258,0.127388535,1.255699526
15/8/2006,0.128569,0.129032258,0.127388535,1.266434816
16/8/2006,0.128598,0.129032258,0.127388535,1.331080114
17/8/2006,0.128622,0.129032258,0.127388535,1.387932702
18/8/2006,0.128644,0.129032258,0.127388535,1.443048857
21/8/2006,0.128632,0.129032258,0.127388535,1.412609589
22/8/2006,0.128602,0.129032258,0.127388535,1.340333911
23/8/2006,0.128634,0.129032258,0.127388535,1.417618891
24/8/2006,0.128606,0.129032258,0.127388535,1.349674142
25/8/2006,0.128447,0.129032258,0.127388535,1.032666204
28/8/2006,0.128574,0.129032258,0.127388535,1.277286605
29/8/2006,0.128586,0.129032258,0.127388535,1.303821685
30/8/2006,0.128604,0.129032258,0.127388535,1.344993121
31/8/2006,0.128617,0.129032258,0.127388535,1.375818921
1/9/2006,0.128599,0.129032258,0.127388535,1.333385547
4/9/2006,0.128601,0.129032258,0.127388535,1.338012421
5/9/2006,0.128593,0.129032258,0.127388535,1.319632003
6/9/2006,0.128588,0.129032258,0.127388535,1.30831347
7/9/2006,0.128607,0.129032258,0.127388535,1.352022895
8/9/2006,0.128594,0.129032258,0.127388535,1.321911165
11/9/2006,0.128569,0.129032258,0.127388535,1.266434816
12/9/2006,0.128568,0.129032258,0.127388535,1.264278519
13/9/2006,0.128545,0.129032258,0.127388535,1.2159252
14/9/2006,0.128536,0.129032258,0.127388535,1.197623007
15/9/2006,0.12855,0.129032258,0.127388535,1.226239715
18/9/2006,0.128479,0.129032258,0.127388535,1.088894534
19/9/2006,0.128462,0.129032258,0.127388535,1.058630087
20/9/2006,0.128469,0.129032258,0.127388535,1.070981193
21/9/2006,0.128477,0.129032258,0.127388535,1.085286103
22/9/2006,0.128555,0.129032258,0.127388535,1.236661729
25/9/2006,0.128498,0.129032258,0.127388535,1.123840101
26/9/2006,0.128414,0.129032258,0.127388535,0.977813139
27/9/2006,0.128424,0.129032258,0.127388535,0.99411985
28/9/2006,0.128396,0.129032258,0.127388535,0.949114847
29/9/2006,0.128146,0.129032258,0.127388535,0.617710912
2/10/2006,0.128381,0.129032258,0.127388535,0.925813114
3/10/2006,0.128352,0.129032258,0.127388535,0.882246857
4/10/2006,0.128358,0.129032258,0.127388535,0.891106167
5/10/2006,0.128446,0.129032258,0.127388535,1.030959014
6/10/2006,0.128515,0.129032258,0.127388535,1.156177182
9/10/2006,0.128406,0.129032258,0.127388535,0.96495656
10/10/2006,0.128329,0.129032258,0.127388535,0.848995175
11/10/2006,0.128337,0.129032258,0.127388535,0.860435997
12/10/2006,0.128437,0.129032258,0.127388535,1.015724056
13/10/2006,0.128462,0.129032258,0.127388535,1.058630087
16/10/2006,0.128512,0.129032258,0.127388535,1.150394123
17/10/2006,0.128545,0.129032258,0.127388535,1.2159252
18/10/2006,0.128484,0.129032258,0.127388535,1.097972993
19/10/2006,0.128434,0.129032258,0.127388535,1.010696883
20/10/2006,0.128533,0.129032258,0.127388535,1.191595964
23/10/2006,0.128533,0.129032258,0.127388535,1.191595964
24/10/2006,0.12852,0.129032258,0.127388535,1.165890559
25/10/2006,0.128523,0.129032258,0.127388535,1.171764199
26/10/2006,0.128526,0.129032258,0.127388535,1.177672542
27/10/2006,0.128626,0.129032258,0.127388535,1.397730505
30/10/2006,0.128607,0.129032258,0.127388535,1.352022895
31/10/2006,0.128583,0.129032258,0.127388535,1.297121613
1/11/2006,0.128607,0.129032258,0.127388535,1.352022895
2/11/2006,0.128626,0.129032258,0.127388535,1.397730505
3/11/2006,0.128636,0.129032258,0.127388535,1.422653413
6/11/2006,0.128503,0.129032258,0.127388535,1.133242942
7/11/2006,0.128455,0.129032258,0.127388535,1.046429671
8/11/2006,0.128485,0.129032258,0.127388535,1.099798617
9/11/2006,0.128477,0.129032258,0.127388535,1.085286103
10/11/2006,0.12848,0.129032258,0.127388535,1.090703645
13/11/2006,0.128452,0.129032258,0.127388535,1.041246146
14/11/2006,0.128475,0.129032258,0.127388535,1.081690646
15/11/2006,0.128439,0.129032258,0.127388535,1.019089601
16/11/2006,0.128437,0.129032258,0.127388535,1.015724056
17/11/2006,0.12845,0.129032258,0.127388535,1.037805331
20/11/2006,0.128452,0.129032258,0.127388535,1.041246146
21/11/2006,0.128439,0.129032258,0.127388535,1.019089601
22/11/2006,0.128459,0.129032258,0.127388535,1.0533831
23/11/2006,0.1285,0.129032258,0.127388535,1.127590634
24/11/2006,0.12865,0.129032258,0.127388535,1.458623148
27/11/2006,0.128599,0.129032258,0.127388535,1.333385547
