Date,ust2yyield,60MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-02-22,3.4273,3.158206666666668,1.0852044725804302,5.132085833333336,0.0,1.1020726798393616,,,,,,,,,,,,,,,,
2005-02-23,3.4358,3.1653866666666683,1.0854282151943515,5.143753333333336,0.0,1.1024872608899308,,,,,,,,,,,,,,,,
2005-02-24,3.4785,3.1727316666666683,1.0963738397879004,5.155688958333336,0.0,1.1229816042001728,,,,,,,,,,,,,,,,
2005-02-25,3.5219,3.1828350000000016,1.1065292420122306,5.1721068750000025,0.0,1.1423794660081368,,,,,,,,,,,,,,,,
2005-02-28,3.5958,3.194306666666668,1.1256902906421002,5.190748333333336,0.0,1.1800365315062282,,,,,,,,,,,,,,,,
2005-03-01,3.5714,3.2049616666666685,1.114334700831055,5.208062708333336,0.0,1.1575487110025968,,,,,,,,,,,,,,,,
2005-03-02,3.5552,3.2160300000000017,1.1054623246673687,5.226048750000004,0.0,1.140323764558441,,,,,,,,,,,,,,,,
2005-03-03,3.5636,3.2266900000000023,1.1044135011420364,5.2433712500000045,0.0,1.1383070363507173,,,,,,,,,,,,,,,,
2005-03-04,3.556,3.2370850000000018,1.098519192421576,5.260263125000003,0.0,1.1270482166967284,,,,,,,,,,,,,,,,
2005-03-07,3.5892,3.2476183333333366,1.105179128705086,5.277379791666671,0.0,1.1397788208136483,,,,,,,,,,,,,,,,
2005-03-08,3.6143,3.2585683333333355,1.1091680855754131,5.29517354166667,0.0,1.1474821295886044,,,,,,,,,,,,,,,,
2005-03-09,3.6562,3.2706300000000024,1.117888602501658,5.314773750000004,0.0,1.1645323963756826,,,,,,,,,,,,,,,,
2005-03-10,3.6648,3.2820050000000025,1.1166344962911383,5.333258125000004,0.0,1.1620624104082629,,,,,,,,,,,,,,,,
2005-03-11,3.716,3.2939483333333355,1.128129413080249,5.35266604166667,0.0,1.1849334910656248,,,,,,,,,,,,,,,,
2005-03-14,3.7248,3.3056183333333355,1.1268088522016295,5.3716297916666695,0.0,1.1822792604630064,,,,,,,,,,,,,,,,
2005-03-15,3.7336,3.317431666666669,1.125448954236183,5.390826458333337,0.0,1.1795533081752971,,,,,,,,,,,,,,,,
2005-03-16,3.7089,3.3292500000000023,1.1140346924983096,5.410031250000004,0.0,1.1569613982509823,,,,,,,,,,,,,,,,
2005-03-17,3.6673,3.3402233333333355,1.0979205981236777,5.42786291666667,0.0,1.1259118898747067,,,,,,,,,,,,,,,,
2005-03-18,3.6937,3.3519150000000018,1.1019670844875236,5.446861875000002,0.0,1.1336186967089816,,,,,,,,,,,,,,,,
2005-03-21,3.7110000000000003,3.3629083333333365,1.1035091153738448,5.464726041666671,0.0,1.1365712996202495,,,,,,,,,,,,,,,,
2005-03-22,3.8216,3.3754616666666686,1.132171056107386,5.485125208333337,0.0,1.1931009507209511,,,,,,,,,,,,,,,,
2005-03-23,3.8136,3.3873133333333363,1.1258480172093115,5.504384166666672,0.0,1.180352470654948,,,,,,,,,,,,,,,,
2005-03-24,3.8501,3.4001283333333365,1.1323396126714815,5.525208541666671,0.0,1.1934430276169647,,,,,,,,,,,,,,,,
2005-03-25,3.8507,3.4132216666666686,1.1281716735850236,5.546485208333337,0.0,1.1850185480265072,,,,,,,,,,,,,,,,
2005-03-28,3.8685,3.4262033333333366,1.1290923578188092,5.567580416666671,0.0,1.186873390657123,,,,,,,,,,,,,,,,
2005-03-29,3.8342,3.43683666666667,1.115618917007984,5.584859583333339,0.0,1.1600666687698011,,,,,,,,,,,,,,,,
2005-03-30,3.8262,3.44719666666667,1.109945375904478,5.601694583333337,0.0,1.1489901335198267,,,,,,,,,,,,,,,,
2005-03-31,3.7745,3.4575116666666696,1.0916810596445314,5.6184564583333385,0.0,1.1141434624017226,,,,,,,,,,,,,,,,
2005-04-01,3.7251,3.466445000000003,1.074616790400539,5.632973125000005,0.0,1.0826483144249488,,,,,,,,,,,,,,,,
2005-04-04,3.7168,3.4748233333333363,1.0696371134455749,5.6465879166666735,0.0,1.0736413450363391,,,,,,,,,,,,,,,,
2005-04-05,3.7167,3.4833333333333365,1.0669952153110038,5.6604166666666735,0.0,1.0688955577078267,,,,,,,,,,,,,,,,
2005-04-06,3.6754,3.491150000000004,1.052776305801812,5.673118750000006,0.0,1.0437331060604012,,,,,,,,,,,,,,,,
2005-04-07,3.7166,3.500203333333337,1.0618240273660282,5.6878304166666735,0.0,1.0596709530566764,,,,,,,,,,,,,,,,
2005-04-08,3.7412,3.50881666666667,1.0662284055878275,5.701827083333337,0.0,1.067522301865329,,,,,,,,,,,,,,,,
2005-04-11,3.7162,3.517010000000003,1.0566361767524108,5.715141250000005,0.0,1.050501347210358,,,,,,,,,,,,,,,,
2005-04-12,3.6829,3.5246433333333367,1.044900051352713,5.727545416666671,0.0,1.0300626808157205,,,,,,,,,,,,,,,,
2005-04-13,3.6495,3.5318600000000027,1.0333082285254789,5.739272500000005,0.0,1.0102772517614238,,,,,,,,,,,,,,,,
2005-04-14,3.5495,3.537963333333337,1.0032608214330458,5.749190416666671,0.0,0.9607424170296112,,,,,,,,,,,,,,,,
2005-04-15,3.4902,3.5437683333333365,0.9848837936640886,5.758623541666671,0.0,0.9316133624925318,,,,,,,,,,,,,,,,
2005-04-18,3.5483,3.5498366666666694,0.999567116233516,5.768484583333337,0.0,0.9548190707474621,,,,,,,,,,,,,,,,
2005-04-19,3.5062,3.5547766666666694,0.9863348189712802,5.776512083333337,0.0,0.9338827510592964,,,,,,,,,,,,,,,,
2005-04-20,3.4807,3.5585833333333365,0.9781139498395888,5.782697916666673,0.0,0.9210929360824236,,,,,,,,,,,,,,,,
2005-04-21,3.6228,3.5643033333333367,1.0164118093203804,5.791992916666674,0.0,0.98212126156478,,,,,,,,,,,,,,,,
2005-04-22,3.597,3.5700016666666703,1.0075625548260705,5.8012527083333385,0.0,0.9676853347552952,,,,,,,,,,,,,,,,
2005-04-25,3.6304,3.5759816666666704,1.0152177327531031,5.810970208333337,0.0,0.9801611402538604,,,,,,,,,,,,,,,,
2005-04-26,3.6472,3.5821033333333365,1.0181727495298376,5.820917916666674,0.0,0.9850189398104032,,,,,,,,,,,,,,,,
2005-04-27,3.6131,3.5871083333333367,1.0072458549481582,5.8290510416666725,0.0,0.9671725399996344,,,,,,,,,,,,,,,,
2005-04-28,3.5594,3.5908033333333367,0.9912545103649036,5.835055416666673,0.0,0.9416156568303636,,,,,,,,,,,,,,,,
2005-04-29,3.6495,3.5969483333333367,1.0146100699250142,5.845041041666674,0.0,0.9791651121855928,,,,,,,,,,,,,,,,
2005-05-02,3.6249,3.6024066666666696,1.006243973935942,5.853910833333337,0.0,0.9655520418349354,,,,,,,,,,,,,,,,
2005-05-03,3.633,3.6078583333333367,1.0069685847790577,5.862769791666674,0.0,0.9667238049072904,,,,,,,,,,,,,,,,
2005-05-04,3.6083,3.6141333333333368,0.9983859662067428,5.872966666666674,0.0,0.9529323197629764,,,,,,,,,,,,,,,,
2005-05-05,3.5425,3.6183450000000033,0.9790387594328336,5.8798106250000055,0.0,0.9225235919032893,,,,,,,,,,,,,,,,
2005-05-06,3.7156,3.6248783333333368,1.0250275066703378,5.890427291666671,0.0,0.9963792850491436,,,,,,,,,,,,,,,,
2005-05-09,3.7489,3.6315466666666696,1.0323149732345438,5.901263333333337,0.0,1.0085999890435726,,,,,,,,,,,,,,,,
2005-05-10,3.6660000000000004,3.6369666666666687,1.0079828428452275,5.910070833333338,0.0,0.9683662638629408,,,,,,,,,,,,,,,,
2005-05-11,3.6743,3.6415466666666685,1.008994346724468,5.917513333333337,0.0,0.970006953877086,,,,,,,,,,,,,,,,
2005-05-12,3.6411,3.6462650000000014,0.9985834820014446,5.925180625000004,0.0,0.9532475807054251,,,,,,,,,,,,,,,,
2005-05-13,3.5826,3.648725000000003,0.9818772310875707,5.929178125000004,0.0,0.9269274573167341,,,,,,,,,,,,,,,,
2005-05-16,3.5909,3.651458333333337,0.9834153021053224,5.933619791666674,0.0,0.929321888410726,,,,,,,,,,,,,,,,
2005-05-17,3.5908,3.6541833333333367,0.9826545831033828,5.938047916666673,0.0,0.9281369032122456,,,,,,,,,,,,,,,,
2005-05-18,3.5823,3.656625000000003,0.9796738796020912,5.942015625000005,0.0,0.9235072927272456,,,,,,,,,,,,,,,,
2005-05-19,3.6325,3.6591916666666697,0.992705583883507,5.9461864583333375,0.0,0.943907960805016,,,,,,,,,,,,,,,,
2005-05-20,3.6577,3.6614550000000032,0.99897445141344,5.949864375000005,0.0,0.95387191205795,,,,,,,,,,,,,,,,
2005-05-23,3.6156,3.661785000000003,0.9873872988173792,5.950400625000005,0.0,0.9355320471872732,,,,,,,,,,,,,,,,
2005-05-24,3.5902,3.662098333333337,0.9803669025818066,5.950909791666674,0.0,0.9245817810317124,,,,,,,,,,,,,,,,
2005-05-25,3.5986,3.66282166666667,0.9824666138537084,5.9520852083333375,0.0,0.9278443164708808,,,,,,,,,,,,,,,,
2005-05-26,3.6225,3.6638033333333366,0.988726651084801,5.953680416666671,0.0,0.9376348298668322,,,,,,,,,,,,,,,,
2005-05-27,3.6389,3.665185000000003,0.9928284656845416,5.9559256250000026,0.0,0.9441023223872788,,,,,,,,,,,,,,,,
2005-05-30,3.639,3.666015000000003,0.992630963048432,5.957274375000004,0.0,0.943789951804312,,,,,,,,,,,,,,,,
2005-05-31,3.5736,3.66533666666667,0.9749718306913135,5.956172083333337,0.0,0.9162473954152142,,,,,,,,,,,,,,,,
2005-06-01,3.4754,3.6623233333333367,0.9489604504244564,5.9512754166666735,0.0,0.8770115151429759,,,,,,,,,,,,,,,,
2005-06-02,3.5244,3.659983333333337,0.9629552047140464,5.947472916666671,0.0,0.8979298745210141,,,,,,,,,,,,,,,,
2005-06-03,3.5573,3.6573383333333367,0.9726472302489556,5.943174791666671,0.0,0.91267762125586,,,,,,,,,,,,,,,,
2005-06-06,3.5739,3.654823333333337,0.9778584828997656,5.939087916666671,0.0,0.9206980960502548,,,,,,,,,,,,,,,,
2005-06-07,3.5574,3.6518866666666696,0.9741266158314508,5.934315833333337,0.0,0.914947965836498,,,,,,,,,,,,,,,,
2005-06-08,3.5988,3.65005166666667,0.9859586462474724,5.9313339583333375,0.0,0.9332939261226832,,,,,,,,,,,,,,,,
2005-06-09,3.6155,3.6491883333333366,0.9907682667332864,5.929931041666671,0.0,0.9408486972246708,,,,,,,,,,,,,,,,
2005-06-10,3.6908,3.6491400000000014,1.011416388518938,5.929852500000004,0.0,0.9739465538662684,,,,,,,,,,,,,,,,
2005-06-13,3.6910000000000003,3.6488066666666685,1.0115635979617073,5.9293108333333375,0.0,0.9741865001456343,,,,,,,,,,,,,,,,
2005-06-14,3.6828,3.646493333333337,1.0099565975713647,5.925551666666671,0.0,0.9715702563927892,,,,,,,,,,,,,,,,
2005-06-15,3.7082,3.644736666666669,1.017412323341146,5.922697083333337,0.0,0.9837666062445224,,,,,,,,,,,,,,,,
2005-06-16,3.6665,3.6416766666666684,1.0068164572545788,5.917724583333337,0.0,0.9664776866666616,,,,,,,,,,,,,,,,
2005-06-17,3.7007,3.63917666666667,1.0169058385916951,5.913662083333339,0.0,0.9829333540515619,,,,,,,,,,,,,,,,
2005-06-20,3.7094,3.636525000000003,1.020039735736726,5.909353125000004,0.0,0.9881003177936292,,,,,,,,,,,,,,,,
2005-06-21,3.6843,3.6340266666666685,1.0138340573541922,5.905293333333337,0.0,0.977894580574978,,,,,,,,,,,,,,,,
2005-06-22,3.6002,3.6302600000000025,0.9917196013508668,5.899172500000002,0.0,0.9423498028508248,,,,,,,,,,,,,,,,
2005-06-23,3.6087,3.6274966666666697,0.9948182814778594,5.894682083333337,0.0,0.9472548748710482,,,,,,,,,,,,,,,,
2005-06-24,3.5751,3.624996666666669,0.9862353896417368,5.890619583333337,0.0,0.933727080148199,,,,,,,,,,,,,,,,
2005-06-27,3.5752,3.6226366666666685,0.9869054859674024,5.886784583333338,0.0,0.9347766812739357,,,,,,,,,,,,,,,,
2005-06-28,3.6433,3.621413333333337,1.0060436809201556,5.884796666666671,0.0,0.9652283914838332,,,,,,,,,,,,,,,,
2005-06-29,3.6519999999999997,3.6210233333333366,1.0085546719297576,5.884162916666671,0.0,0.969293457243114,,,,,,,,,,,,,,,,
2005-06-30,3.6331,3.6196316666666695,1.0037209126711322,5.8819014583333376,0.0,0.9614826977989626,,,,,,,,,,,,,,,,
2005-07-01,3.7401,3.6196133333333367,1.033287165111558,5.881871666666673,0.0,1.010241653769309,,,,,,,,,,,,,,,,
2005-07-04,3.7319,3.619875000000003,1.0309472012155108,5.882296875000005,0.0,1.0062948925088198,,,,,,,,,,,,,,,,
2005-07-05,3.7816,3.6215200000000034,1.0442024343369625,5.8849700000000045,0.0,1.028860822613555,,,,,,,,,,,,,,,,
2005-07-06,3.7651,3.6234466666666703,1.0390935334129372,5.888100833333339,0.0,1.0201029312590464,,,,,,,,,,,,,,,,
2005-07-07,3.7156,3.6262150000000033,1.024649669145375,5.892599375000005,0.0,0.9957497251843648,,,,,,,,,,,,,,,,
2005-07-08,3.7657,3.630806666666672,1.0371524417897942,5.90006083333334,0.0,1.0167954352220792,,,,,,,,,,,,,,,,
2005-07-11,3.7825,3.634710000000004,1.0406607404717283,5.906403750000006,0.0,1.0227813567567705,,,,,,,,,,,,,,,,
2005-07-12,3.8327,3.64015166666667,1.0528956897858184,5.915246458333337,0.0,1.0439417594953941,,,,,,,,,,,,,,,,
