Date,PX_Last,30MA,Bank's Rate,SD,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-02-09,3.5210000000000004,3.6587,1.0,0.059635084751623366,3.8972403390064936,3.4201596609935065,0.23745747420771104,,,,,,,,,,,,,,,,
2005-02-10,3.534,3.6507,1.0,0.059728915387216835,3.8896156615488673,3.4117843384511333,0.2954072443950238,,,,,,,,,,,,,,,,
2005-02-11,3.554,3.643533333333333,1.0,0.05797742855820874,3.875443047566168,3.411623619100498,0.3666749316917145,,,,,,,,,,,,,,,,
2005-02-14,3.58,3.6386666666666665,1.0,0.05696977756280541,3.866545776917888,3.4107875564154444,0.464064147493148,,,,,,,,,,,,,,,,
2005-02-15,3.6039999999999996,3.6342,1.0,0.05419188131076433,3.8509675252430564,3.4174324747569425,0.5627157963558889,,,,,,,,,,,,,,,,
2005-02-16,3.636,3.630633333333333,1.0,0.05029478656436985,3.8318124795908126,3.4294541870758533,0.7201855020980219,,,,,,,,,,,,,,,,
2005-02-17,3.6660000000000004,3.629066666666666,1.0,0.048401056003171926,3.8226708906793534,3.4354624426539786,0.9048158059561184,,,,,,,,,,,,,,,,
2005-02-18,3.759,3.630933333333333,1.0,0.05215102001772207,3.8395374134042215,3.4223292532624447,1.6448634429985836,,,,,,,,,,,,,,,,
2005-02-21,3.802,3.6347333333333336,1.0,0.05976784717183242,3.8738047220206635,3.3956619446460037,1.89595914513061,,,,,,,,,,,,,,,,
2005-02-22,3.798,3.6381666666666663,1.0,0.06578656566672397,3.901312929333563,3.3750204039997715,1.6280946587156373,,,,,,,,,,,,,,,,
2005-02-23,3.795,3.6413666666666673,1.0,0.07081077287782926,3.924609758177984,3.3581235751553504,1.474924614428941,,,,,,,,,,,,,,,,
2005-02-24,3.827,3.646966666666666,1.0,0.0782374519580543,3.959916474498884,3.3340168588344485,1.54946908022432,,,,,,,,,,,,,,,,
2005-02-25,3.813,3.6522666666666663,1.0,0.0837273087004604,3.987175901468509,3.3173574318648256,1.3469410182329786,,,,,,,,,,,,,,,,
2005-02-28,3.799,3.657666666666667,1.0,0.08769847331751106,4.008460559936712,3.306872773396623,1.208810569315552,,,,,,,,,,,,,,,,
2005-03-01,3.8339999999999996,3.664366666666667,1.0,0.09307147193898282,4.036652554422599,3.2920807789107362,1.3013162970588672,,,,,,,,,,,,,,,,
2005-03-02,3.8789999999999996,3.6733000000000007,1.0,0.10011564979229427,4.073762599169178,3.2728374008308236,1.4139861806389142,,,,,,,,,,,,,,,,
2005-03-03,3.8689999999999998,3.6802333333333337,1.0,0.1060502029962958,4.104434145318519,3.256032521348152,1.281922900207929,,,,,,,,,,,,,,,,
2005-03-04,3.803,3.6849666666666674,1.0,0.10823261471889556,4.1178971255422505,3.252036207791085,1.0114782927008923,,,,,,,,,,,,,,,,
2005-03-07,3.775,3.689700000000001,1.0,0.10895905958967647,4.125536238358706,3.253863761641296,0.9109496616615984,,,,,,,,,,,,,,,,
2005-03-08,3.822,3.6958333333333337,1.0,0.1110351545932889,4.139973951706491,3.2516927149601784,1.02731893434595,,,,,,,,,,,,,,,,
2005-03-09,3.875,3.703366666666668,1.0,0.1151909959830002,4.164130650598668,3.2426026827346672,1.1591544628652388,,,,,,,,,,,,,,,,
2005-03-10,3.89,3.710266666666668,1.0,0.11986907672771813,4.18974297357754,3.2307903597557948,1.1629163088988013,,,,,,,,,,,,,,,,
2005-03-11,3.883,3.718466666666667,1.0,0.12295113753935848,4.2102712168241005,3.226662116509233,1.100439325972212,,,,,,,,,,,,,,,,
2005-03-14,3.886,3.726833333333333,1.0,0.12550035413850005,4.2288347498873335,3.2248319167793333,1.0745015697492732,,,,,,,,,,,,,,,,
2005-03-15,3.824,3.7336000000000014,1.0,0.12508359871168845,4.233934394846754,3.233265605153247,0.8924267108093947,,,,,,,,,,,,,,,,
2005-03-16,3.7739999999999996,3.7382,1.0,0.12394202946001293,4.2339681178400514,3.2424318821599485,0.7680983155781124,,,,,,,,,,,,,,,,
2005-03-17,3.7769999999999997,3.7425000000000006,1.0,0.12297201578679075,4.234388063147163,3.2506119368528377,0.7658661731762709,,,,,,,,,,,,,,,,
2005-03-18,3.803,3.7497,1.0,0.11994280581454946,4.229471223258199,3.2699287767418026,0.8109116598206118,,,,,,,,,,,,,,,,
2005-03-21,3.827,3.758266666666666,1.0,0.11591230401567505,4.221915882729366,3.2946174506039667,0.8536026599018881,,,,,,,,,,,,,,,,
2005-03-22,3.783,3.7664,1.0,0.10856936338888017,4.200677453555522,3.33212254644448,0.7321213118617901,,,,,,,,,,,,,,,,
2005-03-23,3.833,3.7768000000000006,1.0,0.09909402941987333,4.1731761176794935,3.380423882320508,0.8460472564941897,,,,,,,,,,,,,,,,
2005-03-24,3.802,3.785733333333334,1.0,0.08829455752700126,4.138911563441339,3.4325551032253285,0.7402995383386806,,,,,,,,,,,,,,,,
2005-03-25,3.803,3.7940333333333336,1.0,0.07711657121238985,4.102499618182893,3.485567048483774,0.722646587867222,,,,,,,,,,,,,,,,
2005-03-28,3.805,3.801533333333334,1.0,0.06608869461228285,4.065888111782465,3.5371785548842025,0.7063476143794308,,,,,,,,,,,,,,,,
2005-03-29,3.798,3.8080000000000007,1.0,0.055006060272179885,4.02802424108872,3.587975758911281,0.6487002082017618,,,,,,,,,,,,,,,,
2005-03-30,3.7680000000000002,3.812400000000001,1.0,0.04553577348268813,3.9945430939307536,3.6302569060692487,0.4750046021024452,,,,,,,,,,,,,,,,
2005-03-31,3.718,3.8141333333333347,1.0,0.040658523774918034,3.976767428433007,3.6514992382336624,0.22872034407819514,,,,,,,,,,,,,,,,
2005-04-01,3.7110000000000003,3.8125333333333344,1.0,0.043632352930162266,3.9870627450539833,3.6380039216126856,0.23461227951003005,,,,,,,,,,,,,,,,
2005-04-04,3.681,3.808500000000001,1.0,0.04960359529980348,4.006914381199215,3.6100856188007873,0.19687014615285034,,,,,,,,,,,,,,,,
2005-04-05,3.693,3.8050000000000006,1.0,0.05375189919125358,4.020007596765015,3.5899924032349864,0.27383713952945377,,,,,,,,,,,,,,,,
2005-04-06,3.698,3.801766666666667,1.0,0.057071115480795076,4.030051128589848,3.5734822047434864,0.3184507130362081,,,,,,,,,,,,,,,,
2005-04-07,3.658,3.7961333333333336,1.0,0.06239483596865681,4.045712677207962,3.546553989458707,0.2526595140770854,,,,,,,,,,,,,,,,
2005-04-08,3.6919999999999997,3.7921,1.0,0.06502940360585642,4.0522176144234265,3.5319823855765744,0.3675727391246187,,,,,,,,,,,,,,,,
2005-04-11,3.667,3.7877,1.0,0.068771675370994,4.062786701483976,3.512613298516024,0.3293580731367624,,,,,,,,,,,,,,,,
2005-04-12,3.654,3.7817,1.0,0.07223533299800998,4.070641331992039,3.49275866800796,0.32714510801608754,,,,,,,,,,,,,,,,
2005-04-13,3.6210000000000004,3.7731,1.0,0.07542694036836843,4.0748077614734735,3.471392238526526,0.2849323767022581,,,,,,,,,,,,,,,,
2005-04-14,3.64,3.7654666666666654,1.0,0.07690848818924763,4.0731006194236565,3.457832713909676,0.3510877132452704,,,,,,,,,,,,,,,,
2005-04-15,3.602,3.7587666666666655,1.0,0.0819376524492189,4.086517276463542,3.4310160568697907,0.3022470747263839,,,,,,,,,,,,,,,,
2005-04-18,3.57,3.7519333333333327,1.0,0.08857800078022947,4.106245336454252,3.3976213302124147,0.27873329665262936,,,,,,,,,,,,,,,,
2005-04-19,3.55,3.7428666666666657,1.0,0.09465436539795208,4.121484128258474,3.3642492050748576,0.2814368289771788,,,,,,,,,,,,,,,,
2005-04-20,3.563,3.7324666666666655,1.0,0.09668358472644524,4.119201005572447,3.3457323277608846,0.3297554253590812,,,,,,,,,,,,,,,,
2005-04-21,3.593,3.7225666666666655,1.0,0.09524098674182106,4.10353061363395,3.3416027196993814,0.4004013200788852,,,,,,,,,,,,,,,,
2005-04-22,3.576,3.7123333333333326,1.0,0.0939373313556566,4.088082658755959,3.3365840079107056,0.3835833590172461,,,,,,,,,,,,,,,,
2005-04-25,3.555,3.7013,1.0,0.09231617770828086,4.070564710833123,3.3320352891668765,0.3593981151346768,,,,,,,,,,,,,,,,
2005-04-26,3.553,3.6922666666666655,1.0,0.0931231920033304,4.0647594346799885,3.3197738986533447,0.3755101429789386,,,,,,,,,,,,,,,,
2005-04-27,3.5180000000000002,3.683733333333333,1.0,0.09689545339637536,4.071315146918835,3.2961515197478315,0.3371464137735181,,,,,,,,,,,,,,,,
2005-04-28,3.513,3.674933333333333,1.0,0.09996497164285018,4.074793219904734,3.275073446761932,0.3531275366567901,,,,,,,,,,,,,,,,
2005-04-29,3.512,3.665233333333333,1.0,0.10117861543934337,4.069947795090707,3.26051887157596,0.37206356549675856,,,,,,,,,,,,,,,,
2005-05-02,3.516,3.6548666666666665,1.0,0.09999857776766573,4.054860977737328,3.2548723555960035,0.3951398938789788,,,,,,,,,,,,,,,,
2005-05-03,3.4960000000000004,3.6453,1.0,0.10100598992139204,4.049323959685569,3.241276040314432,0.3786777107032488,,,,,,,,,,,,,,,,
2005-05-04,3.5380000000000003,3.6354666666666655,1.0,0.0965138101804914,4.021521907388632,3.2494114259447007,0.4680310265896946,,,,,,,,,,,,,,,,
2005-05-05,3.522,3.626133333333333,1.0,0.09344792964831244,3.999925051926583,3.2523416147400837,0.4473919956246451,,,,,,,,,,,,,,,,
2005-05-06,3.565,3.6182,1.0,0.08804218685759158,3.970368747430366,3.2660312525696336,0.5524604970468152,,,,,,,,,,,,,,,,
2005-05-09,3.5389999999999997,3.609333333333333,1.0,0.0819680154423418,3.9372053951027,3.2814612715639657,0.4988027170070954,,,,,,,,,,,,,,,,
2005-05-10,3.478,3.5986666666666665,1.0,0.07741719590777409,3.9083354502977614,3.2889978830355697,0.36408544542458215,,,,,,,,,,,,,,,,
2005-05-11,3.437,3.5876333333333323,1.0,0.07607298396204376,3.8919252691815074,3.2833413974851573,0.2910015745441044,,,,,,,,,,,,,,,,
2005-05-12,3.444,3.5784999999999987,1.0,0.07632070492337249,3.883782819693488,3.2732171803065087,0.3281047917444023,,,,,,,,,,,,,,,,
2005-05-13,3.417,3.5687,1.0,0.07754360063861182,3.8788744025544464,3.2585255974455523,0.2949889105511955,,,,,,,,,,,,,,,,
2005-05-16,3.4219999999999997,3.5600666666666663,1.0,0.07896494299512141,3.8759264386471513,3.2442068946861804,0.3305103805994173,,,,,,,,,,,,,,,,
2005-05-17,3.417,3.5508666666666664,1.0,0.07901929440895726,3.866943844302495,3.234789489030837,0.34001081281311185,,,,,,,,,,,,,,,,
2005-05-18,3.39,3.5405999999999995,1.0,0.07924417959699374,3.8575767183879743,3.2236232816120247,0.30441206940013465,,,,,,,,,,,,,,,,
2005-05-19,3.4160000000000004,3.5325333333333333,1.0,0.07920005611670687,3.84933355780016,3.2157331088665053,0.3799107762624905,,,,,,,,,,,,,,,,
2005-05-20,3.4410000000000003,3.5241666666666664,1.0,0.07506178936198415,3.824413824114602,3.22391950921873,0.4486382875926228,,,,,,,,,,,,,,,,
2005-05-23,3.404,3.5154,1.0,0.07320318754444613,3.808212750177784,3.2225872498222152,0.3707391586861134,,,,,,,,,,,,,,,,
2005-05-24,3.3689999999999998,3.5059,1.0,0.07309279490255778,3.7982711796102304,3.2135288203897687,0.3090824991055352,,,,,,,,,,,,,,,,
2005-05-25,3.3710000000000004,3.4975666666666663,1.0,0.0737435571573743,3.7925408952961632,3.2025924380371693,0.3361183765289784,,,,,,,,,,,,,,,,
2005-05-26,3.3960000000000004,3.489433333333333,1.0,0.07098999146985162,3.77339329921274,3.2054733674539264,0.4086925659276157,,,,,,,,,,,,,,,,
2005-05-27,3.41,3.4830333333333328,1.0,0.06918500961592969,3.7597733717970514,3.2062932948696137,0.4589403211822331,,,,,,,,,,,,,,,,
2005-05-30,3.41,3.4777,1.0,0.06843836643287693,3.7514534657315073,3.203946534268492,0.4721637164203276,,,,,,,,,,,,,,,,
