Date,PX_Last,50MA,Bank's Rate,SD,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-03-09,3.875,3.6957,1.0,0.09446591978062772,3.9790977593418826,3.4123022406581165,1.694668150144538,,,,,,,,,,,,,,,,
2005-03-10,3.89,3.698019999999999,1.0,0.09772849942570487,3.9912054982771137,3.4048345017228847,1.7567996029966768,,,,,,,,,,,,,,,,
2005-03-11,3.883,3.700299999999999,1.0,0.10064417519161256,4.002232525574836,3.3983674744251613,1.622275164751873,,,,,,,,,,,,,,,,
2005-03-14,3.886,3.703499999999999,1.0,0.10390134744073344,4.0152040423222,3.391795957677799,1.5738084576972908,,,,,,,,,,,,,,,,
2005-03-15,3.824,3.7052199999999993,1.0,0.10516240583022056,4.020707217490661,3.3897327825093377,1.1655489290276202,,,,,,,,,,,,,,,,
2005-03-16,3.7739999999999996,3.7058400000000002,1.0,0.10547423571659577,4.022262707149786,3.389417292850212,0.9357386925798826,,,,,,,,,,,,,,,,
2005-03-17,3.7769999999999997,3.7071199999999993,1.0,0.10594067018855416,4.0249420105656615,3.3892979894343367,0.9414438009801741,,,,,,,,,,,,,,,,
2005-03-18,3.803,3.709119999999999,1.0,0.1067845756652149,4.0294737269956435,3.3887662730043537,1.039944020122996,,,,,,,,,,,,,,,,
2005-03-21,3.827,3.7119,1.0,0.1080009722178463,4.035902916653538,3.3878970833464614,1.1320300679033484,,,,,,,,,,,,,,,,
2005-03-22,3.783,3.713659999999999,1.0,0.10842741535239143,4.038942246057173,3.3883777539428253,0.9328886177237882,,,,,,,,,,,,,,,,
2005-03-23,3.833,3.716339999999999,1.0,0.10968073850954878,4.045382215528647,3.3872977844713525,1.130945682941028,,,,,,,,,,,,,,,,
2005-03-24,3.802,3.719199999999999,1.0,0.11001218114372616,4.049236543431178,3.3891634565688205,0.9820050224877521,,,,,,,,,,,,,,,,
2005-03-25,3.803,3.722179999999999,1.0,0.11022353469200677,4.052850604076018,3.3915093959239786,0.9734067510517592,,,,,,,,,,,,,,,,
2005-03-28,3.805,3.725539999999999,1.0,0.11013631735263364,4.0559489520579,3.3951310479420984,0.9682287762537106,,,,,,,,,,,,,,,,
2005-03-29,3.798,3.728839999999999,1.0,0.10978549266638116,4.058196477999142,3.3994835220008555,0.92885083425394,,,,,,,,,,,,,,,,
2005-03-30,3.7680000000000002,3.731979999999999,1.0,0.10860911379806044,4.057807341394181,3.406152658605818,0.8102984318103531,,,,,,,,,,,,,,,,
2005-03-31,3.718,3.733119999999999,1.0,0.1081563017119208,4.057588905135762,3.408651094864237,0.6476011046718027,,,,,,,,,,,,,,,,
2005-04-01,3.7110000000000003,3.734119999999999,1.0,0.1077151131457422,4.057265339437226,3.4109746605627724,0.6240440117315742,,,,,,,,,,,,,,,,
2005-04-04,3.681,3.735079999999999,1.0,0.10702127638932384,4.05614382916797,3.4140161708320282,0.5374776317990363,,,,,,,,,,,,,,,,
2005-04-05,3.693,3.736179999999999,1.0,0.106298013151705,4.055074039455114,3.417285960544884,0.5661573436542413,,,,,,,,,,,,,,,,
2005-04-06,3.698,3.73716,1.0,0.10571402177573253,4.054302065327197,3.420017934672801,0.576718140460688,,,,,,,,,,,,,,,,
2005-04-07,3.658,3.736659999999999,1.0,0.10602765865565478,4.054742975966963,3.418577024033035,0.472170804694544,,,,,,,,,,,,,,,,
2005-04-08,3.6919999999999997,3.7377599999999997,1.0,0.10527061508322276,4.053571845249667,3.421948154750332,0.5578330264867011,,,,,,,,,,,,,,,,
2005-04-11,3.667,3.7384,1.0,0.1047398682450959,4.052619604735288,3.4241803952647123,0.4883878965553354,,,,,,,,,,,,,,,,
2005-04-12,3.654,3.73906,1.0,0.1041000307396691,4.051360092219007,3.4267599077809923,0.4522688372604353,,,,,,,,,,,,,,,,
2005-04-13,3.6210000000000004,3.7387599999999996,1.0,0.10441773029519484,4.052013190885583,3.425506809114415,0.3740202657323915,,,,,,,,,,,,,,,,
2005-04-14,3.64,3.7386,1.0,0.10456270845765256,4.052288125372957,3.4249118746270417,0.4198240032314696,,,,,,,,,,,,,,,,
2005-04-15,3.602,3.7389,1.0,0.10414801966432223,4.051344058992966,3.426455941007033,0.32978374980783043,,,,,,,,,,,,,,,,
2005-04-18,3.57,3.7389,1.0,0.10414801966432223,4.051344058992966,3.426455941007033,0.2609903087266944,,,,,,,,,,,,,,,,
2005-04-19,3.55,3.73912,1.0,0.10373632729184144,4.050328981875524,3.427911018124476,0.21834598870556712,,,,,,,,,,,,,,,,
2005-04-20,3.563,3.73996,1.0,0.1021242302296573,4.046332690688972,3.4335873093110285,0.2372442677123159,,,,,,,,,,,,,,,,
2005-04-21,3.593,3.74114,1.0,0.1000575854195975,4.041312756258793,3.4409672437412078,0.2920142381777169,,,,,,,,,,,,,,,,
2005-04-22,3.576,3.7415800000000004,1.0,0.09927901893149453,4.039417056794484,3.4437429432055167,0.2510663089910394,,,,,,,,,,,,,,,,
2005-04-25,3.555,3.74108,1.0,0.10015065451608417,4.041531963548254,3.440628036451748,0.21113246618433268,,,,,,,,,,,,,,,,
2005-04-26,3.553,3.7400599999999997,1.0,0.10178789908432163,4.045423697252963,3.4346963027470347,0.2153111775995225,,,,,,,,,,,,,,,,
2005-04-27,3.5180000000000002,3.7377,1.0,0.10547440447805356,4.054123213434161,3.42127678656584,0.16586377066338734,,,,,,,,,,,,,,,,
2005-04-28,3.513,3.73464,1.0,0.10964702640746828,4.063581079222405,3.405698920777595,0.17805159658512548,,,,,,,,,,,,,,,,
2005-04-29,3.512,3.7297,1.0,0.11391913798831188,4.071457413964936,3.3879425860350647,0.20028093964239807,,,,,,,,,,,,,,,,
2005-05-02,3.516,3.723980000000001,1.0,0.1172759975442547,4.0758079926327655,3.3721520073672364,0.2286957247957749,,,,,,,,,,,,,,,,
2005-05-03,3.4960000000000004,3.7179400000000014,1.0,0.1210251891136718,4.081015567341016,3.3548644326589847,0.2161197099355113,,,,,,,,,,,,,,,,
2005-05-04,3.5380000000000003,3.712800000000001,1.0,0.12308322387718,4.082049671631541,3.3435503283684613,0.3055796618522881,,,,,,,,,,,,,,,,
2005-05-05,3.522,3.706700000000001,1.0,0.12481798748577873,4.0811539624573365,3.332246037542665,0.2921911852504357,,,,,,,,,,,,,,,,
2005-05-06,3.565,3.701740000000002,1.0,0.1254213394921295,4.078004018476388,3.3254759815236135,0.3831545759105609,,,,,,,,,,,,,,,,
