Date,PX_Last,30MA,Bank's Rate,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2008-03-18,3.763,3.891333333333328,3.0,0.9670207298269672,6.323416666666657,0.0,0.9040896682310942,0.00048512272566500004,0.040560232366202,0.010699955948263002,0.01958831870760652,0.06153214602479747,3.790691528294075,0.972527343016254,0.0074905028144830015,0.9578459574998672,0.9872087285326406,129.8347209930847,0.008748970113335,0.000222356650793,0.008313151077780719,0.00918478914888928,39.346563649509314
2008-03-19,3.7689999999999997,3.887833333333328,3.0,0.9694345608093636,6.317729166666656,0.0,0.90776496558842,0.0004832177282880001,0.040673553710041,0.010653834499509,0.01979203809100336,0.061555069329078636,3.817738459511017,0.972562204556496,0.00745921182544,0.9579421493786336,0.9871822597343584,130.3840442283158,0.008744121406675,0.00022206000483,0.0083088837972082,0.0091793590161418,39.377290896569626
2008-03-20,3.772,3.8861666666666617,3.0,0.9706222927477818,6.3150208333333255,0.0,0.909578375990432,0.000483540654936,0.040594780340553,0.010610467948798,0.019798263160908918,0.06139129752019708,3.825918002528237,0.972534904738483,0.007463306071938,0.9579068248374846,0.9871629846394816,130.3088598222108,0.008738445649513,0.000221746845028,0.00830382183325812,0.00917306946576788,39.40730542718193
2008-03-21,3.74,3.8838666666666617,3.0,0.9629578770297654,6.311283333333327,0.0,0.8979339109867209,0.000502347298679,0.039134821875915,0.010574101242188,0.018409583441226517,0.05986006031060347,3.701006920548106,0.9720153383778628,0.007745284309611998,0.9568345811310232,0.9871960956247025,125.49769634299484,0.008742794513771,0.000221698451435,0.0083082655489584,0.0091773234785836,39.43552360055993
2008-03-24,3.835,3.8837666666666615,3.0,0.9874434612446692,6.311120833333327,0.0,0.9356201334201704,0.000464655503195,0.043310908435392995,0.010681081716722,0.02237598827061788,0.06424582860016813,4.0549178055239885,0.9732370048415128,0.0070719658184080015,0.9593759518374332,0.9870980578455923,137.61901992063454,0.008851227257297,0.00022439880611400004,0.00841140559731356,0.00929104891728044,39.444181591640344
2008-03-25,3.7739999999999996,3.8815666666666617,3.0,0.9722878219275732,6.307545833333325,0.0,0.9121268313031184,0.000485588634237,0.041824742633003995,0.01070616460456,0.0208406600080664,0.0628088252579416,3.906603735121964,0.9724508708777221,0.007352289135603,0.9580403841719399,0.986861357583504,132.2650473807735,0.00888821856577,0.000225231934932,0.00844676397330328,0.00932967315823672,39.462514800373995
2008-03-26,3.56,3.8710999999999953,3.0,0.9196352457957696,6.290537499999991,0.0,0.8345480438974396,0.000669925780889,0.033700174246047994,0.011187694225258,0.011772293564542312,0.05562805492755368,3.012253782371436,0.9690929795830608,0.009688217559493,0.9501040731664544,0.9880818859996672,100.02799520470465,0.009354964378382,0.000237424521498,0.00888961231624592,0.00982031644051808,39.40184577134031
2008-03-27,3.721,3.8662666666666623,3.0,0.9624271476359636,6.282683333333327,0.0,0.8971325771167517,0.000514135338254,0.04672394763149,0.011458234077798,0.02426580883900592,0.06918208642397408,4.077761661548087,0.971984271083129,0.007147703741853998,0.9579747717490952,0.9859937704171629,135.98552852597302,0.009664248891632001,0.00024536229409,0.0091833387952156,0.0101451589880484,39.387669272836156
2008-03-28,3.733,3.862166666666662,3.0,0.9665559055797708,6.276020833333327,0.0,0.90338347555932,0.000510003720297,0.04706200421804401,0.011407007770328,0.02470426898820113,0.06941973944788689,4.125709841318907,0.972073260766024,0.007087453636999002,0.958181851637506,0.9859646698945419,137.15409095466998,0.009660539385204999,0.000245069786754,0.009180202603167159,0.010140876167242841,39.41954458431979
2008-03-31,3.832,3.8603999999999954,3.0,0.992643249404208,6.273149999999991,0.0,0.9438093810843938,0.00048140529118999997,0.050960158497712016,0.011521233184093,0.02837854145688973,0.0735417755385343,4.423151383488219,0.973116589390122,0.006614024561249,0.960153101250074,0.9860800775301701,147.1292675705382,0.009771995280454,0.000247858356534,0.00928619290164736,0.01025779765926064,39.42572450292916
