Date,PX_Last,50MA,Bank's Rate,SD,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-03-09,2.075,2.06808,1.0,0.010531552592092024,2.099674657776276,2.0364853422237235,0.9403585131740116,,,,,,,,,,,,,,,,
2005-03-10,2.076,2.0685799999999994,1.0,0.010299689315702692,2.099479067947108,2.0376809320528912,0.9677639019214138,,,,,,,,,,,,,,,,
2005-03-11,2.0780000000000003,2.0691,1.0,0.010103959619871806,2.0994118788596148,2.038788121140384,1.040741002896585,,,,,,,,,,,,,,,,
2005-03-14,2.089,2.0698199999999995,1.0,0.010213109222954582,2.1004593276688635,2.039180672331136,1.6766275403422493,,,,,,,,,,,,,,,,
2005-03-15,2.0780000000000003,2.0703599999999995,1.0,0.009913142791264548,2.100099428373793,2.040620571626206,0.9900691578702464,,,,,,,,,,,,,,,,
2005-03-16,2.084,2.07092,1.0,0.009876922597651574,2.1005507677929542,2.041289232207045,1.2755279614275041,,,,,,,,,,,,,,,,
2005-03-17,2.088,2.071579999999999,1.0,0.009893614102035736,2.101260842306106,2.041899157693892,1.4988334729712185,,,,,,,,,,,,,,,,
2005-03-18,2.092,2.072319999999999,1.0,0.010008876060777295,2.102346628182331,2.0422933718176672,1.7585710874617313,,,,,,,,,,,,,,,,
2005-03-21,2.103,2.0732999999999997,1.0,0.010551303237041464,2.1049539097111234,2.0416460902888742,3.47817650574947,,,,,,,,,,,,,,,,
2005-03-22,2.099,2.074039999999999,1.0,0.011019909255524823,2.107099727766573,2.040980272233425,2.0996325863444643,,,,,,,,,,,,,,,,
2005-03-23,2.1069999999999998,2.074899999999999,1.0,0.011849472562101728,2.110448417686304,2.039351582313694,3.0261273421072343,,,,,,,,,,,,,,,,
2005-03-24,2.105,2.075999999999999,1.0,0.012038272301289808,2.1121148169038686,2.0398851830961298,2.3176709048510955,,,,,,,,,,,,,,,,
2005-03-25,2.108,2.077139999999999,1.0,0.012312611420815738,2.114077834262446,2.0402021657375515,2.497735099404836,,,,,,,,,,,,,,,,
2005-03-28,2.106,2.0781799999999997,1.0,0.012508700971723734,2.11570610291517,2.040653897084828,2.045429094945011,,,,,,,,,,,,,,,,
2005-03-29,2.102,2.0791199999999987,1.0,0.012497423734514328,2.1166122712035422,2.041627728796456,1.6354203219648868,,,,,,,,,,,,,,,,
2005-03-30,2.096,2.079899999999999,1.0,0.012308127396155829,2.1168243821884665,2.0429756178115315,1.2658947565206808,,,,,,,,,,,,,,,,
2005-03-31,2.0869999999999997,2.080399999999999,1.0,0.012076423311560471,2.1166292699346805,2.0441707300653182,0.8942518125278746,,,,,,,,,,,,,,,,
2005-04-01,2.085,2.080799999999999,1.0,0.01188949115816151,2.1164684734744834,2.0451315265255148,0.8184281806589369,,,,,,,,,,,,,,,,
2005-04-04,2.088,2.081379999999999,1.0,0.011513279289585595,2.1159198378687556,2.0468401621312418,0.9059230883691546,,,,,,,,,,,,,,,,
2005-04-05,2.0909999999999997,2.0819399999999986,1.0,0.01128434313551304,2.1157930294065377,2.0480869705934595,1.0046131295914098,,,,,,,,,,,,,,,,
2005-04-06,2.088,2.0823999999999985,1.0,0.01105079182683304,2.115552375480497,2.0492476245194995,0.8781727969420972,,,,,,,,,,,,,,,,
2005-04-07,2.0780000000000003,2.0826599999999997,1.0,0.01078816017678638,2.115024480530358,2.0502955194696395,0.5586293922613941,,,,,,,,,,,,,,,,
2005-04-08,2.079,2.0828999999999978,1.0,0.010568348972285093,2.114605046916854,2.051194953083144,0.5771356623671211,,,,,,,,,,,,,,,,
2005-04-11,2.076,2.0831199999999988,1.0,0.010304639731693644,2.11403391919508,2.0522060808049183,0.4858753504415429,,,,,,,,,,,,,,,,
2005-04-12,2.076,2.0832599999999983,1.0,0.010158366010338435,2.1137350980310137,2.052784901968983,0.4794664290766824,,,,,,,,,,,,,,,,
2005-04-13,2.0709999999999997,2.0832399999999978,1.0,0.010181473370784769,2.1137844201123523,2.052695579887644,0.35615518153068354,,,,,,,,,,,,,,,,
