Date,PX_Last,30MA,Bank's Rate,SD,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-02-09,2.081,2.0621,1.0,0.009307165698177551,2.0853679142454444,2.038832085754556,2.3659369152903738,,,,,,,,,,,,,,,,
2005-02-10,2.08,2.063066666666667,1.0,0.009605322598550351,2.0870799731630427,2.039053360170291,1.9144851774455416,,,,,,,,,,,,,,,,
2005-02-11,2.077,2.0639,1.0,0.00969312471118918,2.0881328117779727,2.039667188222027,1.4709579900428962,,,,,,,,,,,,,,,,
2005-02-14,2.0780000000000003,2.0647333333333338,1.0,0.009794329425177006,2.0892191568962764,2.040247509770391,1.4736187462188772,,,,,,,,,,,,,,,,
2005-02-15,2.079,2.0656666666666665,1.0,0.009775252199076724,2.0901047971643583,2.0412285361689757,1.4819146264638403,,,,,,,,,,,,,,,,
2005-02-16,2.0780000000000003,2.0664,1.0,0.009847503913852076,2.0910187597846304,2.04178124021537,1.330264548136501,,,,,,,,,,,,,,,,
2005-02-17,2.082,2.0673,1.0,0.009997166265163924,2.092292915662909,2.0423070843370903,1.5802837329113353,,,,,,,,,,,,,,,,
2005-02-18,2.074,2.0679333333333334,1.0,0.009797732163901672,2.0924276637430874,2.0434390029235794,0.9777358596417324,,,,,,,,,,,,,,,,
2005-02-21,2.072,2.0685333333333333,1.0,0.009471829578046298,2.0922129072784488,2.0448537593882166,0.8514386237005541,,,,,,,,,,,,,,,,
2005-02-22,2.08,2.0691333333333333,1.0,0.00960809843598368,2.0931535794232925,2.045113087243374,1.2953503212957944,,,,,,,,,,,,,,,,
2005-02-23,2.075,2.0695,1.0,0.009615092303248904,2.0935377307581224,2.0454622692418782,0.9529637357848588,,,,,,,,,,,,,,,,
2005-02-24,2.077,2.0704,1.0,0.00899110671719533,2.0928777667929888,2.0479222332070117,1.0407540429365802,,,,,,,,,,,,,,,,
2005-02-25,2.079,2.071333333333333,1.0,0.008359957469322606,2.09223322700664,2.0504334396600266,1.150160387886148,,,,,,,,,,,,,,,,
