Date,PX_Last,15MA,Bank's Rate,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2009-12-30,0.39,0.3336666666666667,0.25,1.1688311688311688,0.5005000000000001,0.0,1.5105920777974675,0.019396390347246002,0.078476140795151,0.015334064740007,0.04842137390473728,0.10853090768556473,5.117765062671518,1.090084740637596,0.039765169608509,1.0121450082049184,1.1680244730702736,27.413053970838,0.081468440404356,0.002191817624953,0.07717247785944811,0.08576440294926388,37.169351809606596
2009-12-31,0.39799999999999996,0.34006666666666674,0.25,1.1703587531856494,0.5101000000000001,0.0,1.5152154548507657,0.019485746476198003,0.078054807628649,0.01529377782559,0.0480790030904926,0.1080306121668054,5.103696975252525,1.090733315120919,0.039989913033798,1.012353085574675,1.1691135446671632,27.275210981306127,0.08146060619017301,0.0021911877820910003,0.07716587813727464,0.08575533424307137,37.176460573563425
2010-01-01,0.4,0.3470000000000001,0.25,1.152737752161383,0.5205000000000002,0.0,1.4631401351243132,0.019447842122609,0.07825502740134,0.015260708913099,0.04834403793166595,0.10816601687101404,5.127876289820851,1.090315943270341,0.039861712427559,1.0121869869123254,1.1684448996283567,27.35246121831268,0.081470055288838,0.002191070194553,0.07717555770751411,0.08576455287016188,37.18276826154647
2010-01-04,0.391,0.3517333333333334,0.25,1.1116376042456404,0.5276000000000001,0.0,1.3512814737064696,0.019301272672746003,0.079109063939281,0.015251323921821996,0.049216469052509884,0.10900165882605213,5.187029292984324,1.08871894831285,0.039392977322007985,1.0115087127617144,1.1659291838639858,27.63738672031289,0.081544370111563,0.002192921679003,0.07724624362071712,0.08584249660240888,37.18526333719794
2010-01-05,0.3720000000000001,0.3532666666666667,0.25,1.0530288733723343,0.5299,0.0,1.2107263882371202,0.019162893288317003,0.08010486042808501,0.015267103632406,0.05018133730856925,0.11002838354760078,5.246893081805856,1.0865229739495441,0.038878467322282007,1.0103211779978711,1.1627247699012166,27.946651418710278,0.08167881476591901,0.002196661090531,0.07737335902847825,0.08598427050335977,37.18316636007632
2010-01-06,0.359,0.3550666666666667,0.25,1.0110777318813366,0.5326000000000001,0.0,1.1210168711535815,0.019122254928711002,0.080499990883235,0.015276527359271003,0.05055799725906384,0.11044198450740617,5.2695215993824736,1.0850921248936178,0.038662673313841,1.0093132851984894,1.1608709645887465,28.065625883794084,0.08173927265684101,0.002198372213957,0.07743046311748529,0.08604808219619674,37.18172570499993
2010-01-07,0.35200000000000004,0.3567333333333334,0.25,0.9867314520650344,0.5351000000000001,0.0,1.0724211936367936,0.019118094706798,0.08061769250001699,0.015280545836926,0.05066782265964203,0.11056756234039193,5.275838530924807,1.08424892676078,0.038585674346116,1.0086210050423927,1.1598768484791673,28.099779131368656,0.08175832438188901,0.002198925406995,0.07744843058417883,0.08606821817959921,37.181035846779906
2010-01-08,0.35100000000000003,0.3588000000000001,0.25,0.9782608695652172,0.5382000000000001,0.0,1.0560526742493137,0.019119187125171,0.080643989608529,0.01528192017732,0.0506914260609818,0.1105965531560762,5.27708486059305,1.0838978782096569,0.038562995324621,1.0083144073733998,1.1594813490459142,28.107201452725946,0.08176075498562599,0.002199007278929,0.07745070071892515,0.08607080925232682,37.18075686655133
2010-01-11,0.344,0.3621333333333334,0.25,0.949926362297496,0.5432000000000001,0.0,1.003168231093988,0.019140685637968998,0.080670662085937,0.015287524954521002,0.05070711317507584,0.11063421099679817,5.276894875130296,1.082961520700285,0.0385311904254,1.007440387466501,1.1584826539340691,28.10610076522297,0.08178488822828599,0.002199718923874,0.07747343913749295,0.08609633731907902,37.179699342800774
2010-01-12,0.33799999999999997,0.3648666666666668,0.25,0.9263657957244652,0.5473000000000001,0.0,0.9612284686979179,0.019175568222773,0.080624049933356,0.015290500309112,0.05065466932749649,0.11059343053921553,5.272819613711897,1.082031274599422,0.0385321764932,1.00650820867275,1.157554340526094,28.081239449071536,0.08180056973712799,0.002200178694043,0.0774882194968037,0.08611291997745228,37.179057300480814
