Date,Close,125MA,S/S_A,S_U,S_L,s,Leakage Ratio,% change,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2008-09-15,17.344998999999998,18.789699904000003,0.9231120820778808,30.533262344000004,7.046137464000001,0.5771251000973249,,,,,,,,,,,,,,,,,
2008-09-16,16.5875,18.809399904000003,0.8818728978414938,30.565274844000005,7.053524964000001,0.5200317340465465,,,,,,,,,,,,,,,,,
2008-09-17,16.022499,18.808879896,0.8518582227433666,30.564429830999998,7.053329961,0.4804363868105834,,,,,,,,,,,,,,,,,
2008-09-18,16.725,18.823219895999998,0.8885302351248694,30.587732330999998,7.058707461000003,0.5290306476801511,,,,,,,,,,,,,,,,,
2008-09-19,17.3925,18.835859896,0.9233717014264629,30.608272331,7.063447461000003,0.5774950557109356,,,,,,,,,,,,,,,,,
2008-09-22,16.295,18.838299896,0.8649931304820119,30.612237331000003,7.064362461000003,0.4975713582173622,,,,,,,,,,,,,,,,,
2008-09-23,16.725,18.846279896,0.8874430440540029,30.625204831000005,7.067354961000001,0.5275555166629795,,,,,,,,,,,,,,,,,
2008-09-24,16.42,18.852119896000005,0.8709895805131155,30.634694831000015,7.069544961000003,0.5054926434357486,,,,,,,,,,,,,,,,,
2008-09-25,16.15,18.856599896,0.8564640544463084,30.641974831,7.071224961,0.4864114947567784,,,,,,,,,,,,,,,,,
2008-09-26,15.51,18.857459896000005,0.8224861718141551,30.643372331000013,7.0715474610000015,0.4431497440564041,,,,,,,,,,,,,,,,,
2008-09-29,14.45,18.848419896000003,0.7666425132573881,30.628682331000004,7.068157461000001,0.37587816636823423,,,,,,,,,,,,,,,,,
2008-09-30,15.3475,18.840199895999998,0.8146144990350371,30.615324831,7.0650749610000005,0.433388768730014,,,,,,,,,,,,,,,,,
