Date,GTFRF2Y,30MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-02-11,2.494,2.3434,1.064265596995818,6.649397499999999,0.0,0.4701181574578705,,,,,,,,,,,,,,,,
2005-02-14,2.513,2.3481666666666663,1.070196607282277,6.662922916666665,0.0,0.473468504877692,,,,,,,,,,,,,,,,
2005-02-15,2.545,2.353333333333333,1.081444759206799,6.677583333333333,0.0,0.4798534297789194,,,,,,,,,,,,,,,,
2005-02-16,2.5540000000000003,2.3591,1.0826162519604936,6.693946249999999,0.0,0.48052076851701603,,,,,,,,,,,,,,,,
2005-02-17,2.5639999999999996,2.3664,1.083502366463827,6.7146599999999985,0.0,0.4810258380396412,,,,,,,,,,,,,,,,
2005-02-18,2.614,2.3755333333333333,1.1003844750652487,6.740575833333333,0.0,0.4906973894499708,,,,,,,,,,,,,,,,
2005-02-21,2.634,2.3858333333333333,1.1040167656304578,6.7698020833333326,0.0,0.4927905682605034,,,,,,,,,,,,,,,,
2005-02-22,2.6180000000000003,2.3953,1.0929737402413064,6.796663749999998,0.0,0.4864403483906578,,,,,,,,,,,,,,,,
2005-02-23,2.603,2.404233333333333,1.0826736173693627,6.822012083333331,0.0,0.480553458059308,,,,,,,,,,,,,,,,
2005-02-24,2.616,2.4151333333333325,1.083170011317526,6.852940833333332,0.0,0.4808363716139914,,,,,,,,,,,,,,,,
2005-02-25,2.62,2.425866666666666,1.0800263823238434,6.883396666666664,0.0,0.4790460494970779,,,,,,,,,,,,,,,,
2005-02-28,2.617,2.4365333333333328,1.074066980409325,6.913663333333331,0.0,0.4756608943541899,,,,,,,,,,,,,,,,
2005-03-01,2.611,2.4468333333333327,1.0670935222396298,6.942889583333331,0.0,0.4717142141347664,,,,,,,,,,,,,,,,
2005-03-02,2.62,2.4575,1.066124109867752,6.97315625,0.0,0.4711667991355419,,,,,,,,,,,,,,,,
2005-03-03,2.5980000000000003,2.4666,1.0532717100462177,6.998977499999999,0.0,0.463937391615824,,,,,,,,,,,,,,,,
2005-03-04,2.5540000000000003,2.4748999999999994,1.0319608873085784,7.0225287499999975,0.0,0.4520641582265202,,,,,,,,,,,,,,,,
2005-03-07,2.52,2.482666666666666,1.0150375939849627,7.044566666666665,0.0,0.4427348258205385,,,,,,,,,,,,,,,,
2005-03-08,2.533,2.490733333333333,1.016969567195739,7.067455833333331,0.0,0.4437954775853785,,,,,,,,,,,,,,,,
2005-03-09,2.563,2.4994999999999994,1.0254050810162036,7.092331249999997,0.0,0.44843979301356185,,,,,,,,,,,,,,,,
2005-03-10,2.5669999999999997,2.5076333333333327,1.0236743808903483,7.115409583333332,0.0,0.4474851663254662,,,,,,,,,,,,,,,,
2005-03-11,2.553,2.5165333333333333,1.0144908339514678,7.1406633333333325,0.0,0.4424348591211493,,,,,,,,,,,,,,,,
2005-03-14,2.571,2.525799999999999,1.0178953202945606,7.166957499999998,0.0,0.4443041142651534,,,,,,,,,,,,,,,,
2005-03-15,2.546,2.534166666666666,1.0046695166063797,7.190697916666664,0.0,0.4370618986446322,,,,,,,,,,,,,,,,
2005-03-16,2.572,2.5429666666666657,1.011417111248018,7.215667916666662,0.0,0.4407502080439838,,,,,,,,,,,,,,,,
2005-03-17,2.5839999999999996,2.5516666666666663,1.012671456564337,7.240354166666665,0.0,0.4414373489889079,,,,,,,,,,,,,,,,
2005-03-18,2.602,2.561833333333333,1.0156788758050876,7.269202083333332,0.0,0.443086764313484,,,,,,,,,,,,,,,,
2005-03-21,2.5860000000000003,2.5708666666666664,1.0058864714882143,7.294834166666666,0.0,0.4377260948624591,,,,,,,,,,,,,,,,
2005-03-22,2.559,2.5713666666666666,0.9951906249594898,7.296252916666666,0.0,0.4319035030293927,,,,,,,,,,,,,,,,
2005-03-23,2.5980000000000003,2.574033333333333,1.0093109387342825,7.303819583333333,0.0,0.4395974899235157,,,,,,,,,,,,,,,,
2005-03-24,2.591,2.5773333333333333,1.005302638385929,7.313183333333333,0.0,0.437407392219372,,,,,,,,,,,,,,,,
2005-03-25,2.59,2.5805333333333333,1.0036684923013333,7.322263333333333,0.0,0.4365158846775153,,,,,,,,,,,,,,,,
2005-03-28,2.591,2.583133333333332,1.0030453970629991,7.32964083333333,0.0,0.4361761645872419,,,,,,,,,,,,,,,,
2005-03-29,2.5869999999999997,2.5845333333333325,1.0009543953776312,7.33361333333333,0.0,0.4350369644819411,,,,,,,,,,,,,,,,
2005-03-30,2.548,2.5843333333333325,0.9859409260931256,7.3330458333333315,0.0,0.4268953559731286,,,,,,,,,,,,,,,,
2005-03-31,2.491,2.581899999999999,0.9647933692242152,7.326141249999997,0.0,0.4155386022723832,,,,,,,,,,,,,,,,
2005-04-01,2.469,2.5770666666666657,0.9580660182119208,7.312426666666663,0.0,0.4119527248143727,,,,,,,,,,,,,,,,
2005-04-04,2.458,2.5711999999999997,0.9559738643434976,7.295779999999996,0.0,0.41084016099082976,,,,,,,,,,,,,,,,
2005-04-05,2.464,2.5660666666666656,0.9602244680574684,7.281214166666663,0.0,0.4131018421869952,,,,,,,,,,,,,,,,
2005-04-06,2.448,2.5608999999999997,0.9559139365066972,7.266553749999996,0.0,0.4108083108446562,,,,,,,,,,,,,,,,
2005-04-07,2.4090000000000003,2.5539999999999994,0.9432263116679721,7.246974999999997,0.0,0.40408789566794,,,,,,,,,,,,,,,,
2005-04-08,2.4090000000000003,2.5469666666666657,0.94583098849612,7.227017916666663,0.0,0.4054638685474101,,,,,,,,,,,,,,,,
2005-04-11,2.396,2.539599999999999,0.9434556623090252,7.206114999999998,0.0,0.4042089787659048,,,,,,,,,,,,,,,,
2005-04-12,2.4019999999999997,2.532633333333332,0.9484199581463302,7.18634708333333,0.0,0.4068334225793468,,,,,,,,,,,,,,,,
2005-04-13,2.387,2.5248666666666657,0.9453964565785656,7.164309166666664,0.0,0.40523418670836897,,,,,,,,,,,,,,,,
2005-04-14,2.387,2.5178333333333325,0.9480373336863708,7.144352083333331,0.0,0.4066308976956449,,,,,,,,,,,,,,,,
2005-04-15,2.343,2.5107999999999997,0.9331687111677556,7.124394999999996,0.0,0.3987924653385145,,,,,,,,,,,,,,,,
2005-04-18,2.319,2.5041,0.9260812267880678,7.105383749999998,0.0,0.3950776032981981,,,,,,,,,,,,,,,,
2005-04-19,2.301,2.496366666666666,0.9217395948778896,7.083440416666664,0.0,0.3928087605969268,,,,,,,,,,,,,,,,
2005-04-20,2.307,2.4878333333333327,0.9273129228914052,7.059227083333331,0.0,0.3957221994152373,,,,,,,,,,,,,,,,
2005-04-21,2.322,2.4796666666666662,0.9364161849710984,7.036054166666665,0.0,0.4004992303053032,,,,,,,,,,,,,,,,
2005-04-22,2.309,2.471533333333333,0.9342378550427536,7.012975833333333,0.0,0.3993540504560896,,,,,,,,,,,,,,,,
2005-04-25,2.306,2.4626999999999994,0.9363706500994844,6.987911249999998,0.0,0.4004752785331952,,,,,,,,,,,,,,,,
2005-04-26,2.309,2.454799999999999,0.9406061593612518,6.965494999999998,0.0,0.40270565512917855,,,,,,,,,,,,,,,,
2005-04-27,2.281,2.445099999999999,0.9328861805243144,6.937971249999998,0.0,0.3986441142145543,,,,,,,,,,,,,,,,
2005-04-28,2.255,2.4341333333333326,0.9264077563540756,6.906853333333332,0.0,0.3952484488839202,,,,,,,,,,,,,,,,
2005-04-29,2.246,2.422266666666665,0.9272306930148076,6.873181666666663,0.0,0.3956791522667588,,,,,,,,,,,,,,,,
2005-05-02,2.246,2.410933333333332,0.9315894259484576,6.8410233333333315,0.0,0.3979634968023584,,,,,,,,,,,,,,,,
2005-05-03,2.222,2.3996999999999984,0.9259490769679548,6.809148749999995,0.0,0.3950084686564585,,,,,,,,,,,,,,,,
2005-05-04,2.242,2.387833333333332,0.9389265024080412,6.77547708333333,0.0,0.4018205693607188,,,,,,,,,,,,,,,,
2005-05-05,2.227,2.3757,0.9374079218756579,6.741048749999997,0.0,0.4010210356386732,,,,,,,,,,,,,,,,
2005-05-06,2.266,2.364899999999999,0.9581800498964019,6.710403749999998,0.0,0.4120134000735583,,,,,,,,,,,,,,,,
2005-05-09,2.249,2.353499999999999,0.9555980454642028,6.678056249999997,0.0,0.4106404394223356,,,,,,,,,,,,,,,,
2005-05-10,2.213,2.3410333333333324,0.945309051558429,6.64268208333333,0.0,0.4051879931468795,,,,,,,,,,,,,,,,
2005-05-11,2.204,2.3295666666666652,0.94609870219068,6.610145416666663,0.0,0.4056054010451529,,,,,,,,,,,,,,,,
2005-05-12,2.2230000000000003,2.320633333333332,0.9579281517976421,6.5847970833333305,0.0,0.4118793722203222,,,,,,,,,,,,,,,,
2005-05-13,2.2319999999999998,2.312733333333332,0.9650918105560524,6.5623808333333296,0.0,0.41569797860491,,,,,,,,,,,,,,,,
2005-05-16,2.227,2.3050333333333324,0.9661465488568498,6.54053208333333,0.0,0.4162614430719149,,,,,,,,,,,,,,,,
2005-05-17,2.221,2.2969333333333326,0.9669414291519132,6.517548333333331,0.0,0.4166862955550025,,,,,,,,,,,,,,,,
2005-05-18,2.218,2.289266666666666,0.968869215760506,6.4957941666666645,0.0,0.4177174210725028,,,,,,,,,,,,,,,,
2005-05-19,2.239,2.2835999999999994,0.98046943422666,6.479714999999998,0.0,0.4239446408129403,,,,,,,,,,,,,,,,
2005-05-20,2.271,2.278999999999999,0.9964896884598512,6.466662499999997,0.0,0.4326088795184101,,,,,,,,,,,,,,,,
2005-05-23,2.256,2.2743333333333324,0.9919390297523086,6.4534208333333325,0.0,0.4301401026137968,,,,,,,,,,,,,,,,
2005-05-24,2.211,2.267966666666666,0.9748820529402258,6.435355416666664,0.0,0.42094038626061536,,,,,,,,,,,,,,,,
2005-05-25,2.184,2.261199999999999,0.965858836016275,6.416154999999998,0.0,0.41610770903234207,,,,,,,,,,,,,,,,
2005-05-26,2.189,2.254599999999999,0.9709039297436356,6.397427499999997,0.0,0.4188068939552218,,,,,,,,,,,,,,,,
2005-05-27,2.182,2.2492333333333323,0.9701083332098348,6.38219958333333,0.0,0.4183807562162321,,,,,,,,,,,,,,,,
2005-05-30,2.1830000000000003,2.2446999999999995,0.9725130306945252,6.369336249999997,0.0,0.4196693167037249,,,,,,,,,,,,,,,,
2005-05-31,2.142,2.239399999999999,0.956506207019738,6.354297499999998,0.0,0.4111231323450759,,,,,,,,,,,,,,,,
2005-06-01,2.086,2.2320333333333324,0.9345738564238888,6.33339458333333,0.0,0.39953060576893135,,,,,,,,,,,,,,,,
2005-06-02,2.099,2.2245999999999992,0.9435404117594178,6.312302499999998,0.0,0.4042537249974632,,,,,,,,,,,,,,,,
2005-06-03,2.113,2.2180666666666657,0.9526314207568156,6.293764166666664,0.0,0.40906528357243066,,,,,,,,,,,,,,,,
2005-06-06,2.088,2.210799999999999,0.944454496110006,6.273144999999998,0.0,0.4047364728924894,,,,,,,,,,,,,,,,
