Date,PX_Last,120MA,Bank's Rate,SD,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2005-06-15,2.041,2.069449999999999,1.0,0.015799709912948868,2.108949274782371,2.0299507252176268,0.15066802463111914,,,,,,,,,,,,,,,,
2005-06-16,2.04,2.0693583333333323,1.0,0.015937793570280998,2.109202817259035,2.0295138494076297,0.1410895816484792,,,,,,,,,,,,,,,,
2005-06-17,2.035,2.0692166666666654,1.0,0.01616538654725658,2.109630133034807,2.0288032002985243,0.07976588219714653,,,,,,,,,,,,,,,,
2005-06-20,2.037,2.0690833333333325,1.0,0.016363365247473522,2.109991746452016,2.0281749202146493,0.11413654972351088,,,,,,,,,,,,,,,,
2005-06-21,2.0340000000000003,2.0689416666666656,1.0,0.016591310895231408,2.110419943904744,2.027463389428587,0.08207332272819065,,,,,,,,,,,,,,,,
2005-06-22,2.024,2.068674999999999,1.0,0.017048050963868848,2.111295127409671,2.026054872590327,-0.02382085030583829,,,,,,,,,,,,,,,,
2005-06-23,2.023,2.0684083333333323,1.0,0.01750404516739561,2.1121684462518213,2.024648220414844,-0.018657316358573855,,,,,,,,,,,,,,,,
2005-06-24,2.019,2.068108333333332,1.0,0.018031821794323114,2.11318788781914,2.0230287788475243,-0.04371560696399343,,,,,,,,,,,,,,,,
2005-06-27,2.024,2.067858333333332,1.0,0.01842927735666522,2.113931526724995,2.0217851399416693,0.024329906584859416,,,,,,,,,,,,,,,,
2005-06-28,2.028,2.0675749999999997,1.0,0.018775277405851342,2.114513193514627,2.0206368064853706,0.08168195676595226,,,,,,,,,,,,,,,,
2005-06-29,2.028,2.0672749999999978,1.0,0.01911455052222449,2.1150613763055603,2.0194886236944374,0.0932744202042098,,,,,,,,,,,,,,,,
2005-06-30,2.03,2.0671083333333318,1.0,0.01935019200306709,2.115483813341,2.0187328533256643,0.12381321412904985,,,,,,,,,,,,,,,,
2005-07-01,2.044,2.0670499999999987,1.0,0.019409125860447008,2.115572814651116,2.0185271853488813,0.3044659548503457,,,,,,,,,,,,,,,,
2005-07-04,2.05,2.0670166666666656,1.0,0.01943492703585211,2.1156039842562957,2.0184293490770355,0.3928732927458669,,,,,,,,,,,,,,,,
2005-07-05,2.046,2.0669416666666653,1.0,0.01949841695853526,2.115687709063004,2.0181956242703274,0.3357472314376528,,,,,,,,,,,,,,,,
2005-07-06,2.0469999999999997,2.0668583333333315,1.0,0.01956199369241869,2.115763317564378,2.0179533491022847,0.3523560710471912,,,,,,,,,,,,,,,,
2005-07-07,2.043,2.0666999999999978,1.0,0.019677228802179945,2.1158930720054485,2.017506927994549,0.29990638096602074,,,,,,,,,,,,,,,,
2005-07-08,2.044,2.066524999999999,1.0,0.019784658408305667,2.115986646020763,2.017063353979235,0.3178640920568168,,,,,,,,,,,,,,,,
2005-07-11,2.048,2.066433333333332,1.0,0.01984470262367842,2.1160450898925283,2.016821576774136,0.3772044415213083,,,,,,,,,,,,,,,,
2005-07-12,2.048,2.0663083333333323,1.0,0.01991305929674199,2.1160909815751867,2.0165256850914766,0.3799688997563012,,,,,,,,,,,,,,,,
2005-07-13,2.05,2.0661833333333326,1.0,0.01996788393618353,2.1161030431737915,2.0162636234928737,0.4123483073776897,,,,,,,,,,,,,,,,
2005-07-14,2.057,2.066116666666665,1.0,0.019985070816876352,2.1160793437088565,2.0161539896244745,0.5255420990073838,,,,,,,,,,,,,,,,
